"id","photo","web_name","team_code","status","code","first_name","second_name","squad_number","news","now_cost","news_added","chance_of_playing_this_round","chance_of_playing_next_round","value_form","value_season","cost_change_start","cost_change_event","cost_change_start_fall","cost_change_event_fall","in_dreamteam","dreamteam_count","selected_by_percent","form","transfers_out","transfers_in","transfers_out_event","transfers_in_event","loans_in","loans_out","loaned_in","loaned_out","total_points","event_points","points_per_game","ep_this","ep_next","special","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","element_type","team"
36,"56872.jpg","Stanislas",91,"a",56872,"Junior","Stanislas",19,"",60,"2018-09-22T13:01:14Z",75,100,"0.1","0.2",0,0,0,0,FALSE,0,"0.1","0.3",1635,748,114,455,0,0,0,0,1,1,"1.0","0.6","0.3",FALSE,22,0,0,0,2,0,0,0,0,0,0,0,5,"7.8","27.1","11.0","4.6",0,"MID","BOU"
37,"40387.jpg","Gosling",91,"d",40387,"Dan","Gosling",4,"Calf injury - 75% chance of playing",49,"2018-09-23T00:01:15Z",NA,75,"0.1","1.6",-1,-1,1,1,FALSE,0,"0.1","0.7",4086,2302,829,42,0,0,0,0,8,0,"1.6","1.2","0.5",FALSE,450,0,0,1,7,0,0,0,3,0,0,0,38,"76.0","59.4","5.0","14.0",0,"MID","BOU"
38,"103912.jpg","Ibe",91,"a",103912,"Jordon","Ibe",10,"",52,NA,NA,NA,"0.1","0.4",-3,0,3,0,FALSE,0,"0.3","0.3",18975,1374,935,141,0,0,0,0,2,0,"1.0","0.8","0.3",FALSE,36,0,0,0,2,0,0,0,0,0,0,0,4,"10.4","46.9","8.0","6.5",0,"MID","BOU"
39,"155408.jpg","Lewis Cook",91,"a",155408,"Lewis","Cook",16,"",48,NA,NA,NA,"0.1","0.8",-2,0,2,0,FALSE,0,"0.2","0.7",9834,2004,767,140,0,0,0,0,4,0,"1.0","1.2","0.7",FALSE,29,0,0,0,2,0,0,0,0,0,0,0,16,"5.4","2.8","10.0","1.9",0,"MID","BOU"
40,"90105.jpg","Fraser",91,"a",90105,"Ryan","Fraser",24,"",59,"2018-09-15T13:01:13Z",100,100,"1.2","7.1",4,1,-4,-1,TRUE,1,"19.6","7.3",231533,1177465,36556,212955,0,0,0,0,41,2,"6.8","7.8","7.3",FALSE,540,3,2,1,11,0,0,0,0,0,0,7,160,"206.2","195.4","165.0","56.6",0,"MID","BOU"
41,"122342.jpg","Hyndman",91,"u",122342,"Emerson","Hyndman",22,"Loaned to Hibernian",45,"2018-08-09T20:43:58Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",2066,41,66,0,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
42,"111317.jpg","Brooks",91,"a",111317,"David","Brooks",20,"",50,NA,NA,NA,"0.3","2.4",0,0,0,0,FALSE,0,"0.1","1.7",5729,7624,584,415,0,0,0,0,12,2,"2.4","2.2","1.7",FALSE,364,0,0,2,6,0,0,0,0,0,0,0,43,"40.0","79.5","145.0","26.5",0,"MID","BOU"
43,"75115.jpg","Wilson",91,"a",75115,"Callum","Wilson",13,"",63,NA,NA,NA,"0.4","4.8",3,0,-3,0,FALSE,1,"18.4","2.7",363897,1064251,74657,36871,0,0,0,0,30,2,"5.0","3.2","2.7",FALSE,517,2,4,1,9,0,0,1,1,0,0,1,76,"124.2","103.9","226.0","45.1",0,"FWD","BOU"
44,"178304.jpg","Mousset",91,"a",178304,"Lys","Mousset",9,"",50,"2018-09-01T13:01:13Z",100,100,"0.1","0.8",0,0,0,0,FALSE,0,"0.2","0.7",10931,5803,865,315,0,0,0,0,4,0,"1.0","1.2","0.7",FALSE,17,0,0,0,3,0,0,0,0,0,0,0,8,"0.4","0.9","2.0","0.3",0,"FWD","BOU"
45,"78007.jpg","King",91,"a",78007,"Joshua","King",17,"",63,NA,NA,NA,"0.8","4.3",-2,0,2,0,FALSE,1,"4.8","5.0",281000,141720,22081,16220,0,0,0,0,27,2,"4.5","5.5","5.0",FALSE,522,2,1,2,8,0,0,0,1,0,0,5,85,"110.2","108.1","149.0","36.7",0,"FWD","BOU"
46,"7958.jpg","Defoe",91,"a",7958,"Jermain","Defoe",18,"",57,NA,NA,NA,"0.1","0.4",-3,-1,3,1,FALSE,0,"0.5","0.3",31096,5506,1455,404,0,0,0,0,2,1,"1.0","0.8","0.3",FALSE,13,0,0,0,2,0,0,0,0,0,0,0,6,"3.0","0.0","23.0","2.6",0,"FWD","BOU"
473,"171129.jpg","Rico",91,"d",171129,"Diego","Rico",21,"Hamstring injury - 75% chance of playing",45,"2018-09-28T10:01:14Z",100,75,"0.2","0.4",0,0,0,0,FALSE,0,"0.1","0.7",2884,5669,542,111,0,0,0,0,2,0,"0.7","1.2","0.5",FALSE,225,0,0,0,6,0,0,0,0,0,0,0,37,"46.0","61.1","16.0","12.3",0,"DEF","BOU"
494,"152551.jpg","Lerma",91,"a",152551,"Jefferson","Lerma",8,"",45,"2018-08-25T13:01:12Z",100,100,"0.4","1.1",0,0,0,0,FALSE,0,"0.2","1.7",9341,4984,695,422,0,0,0,0,5,2,"1.7","2.2","1.7",FALSE,254,0,0,1,6,0,0,0,2,0,0,0,25,"54.2","20.1","14.0","8.8",0,"MID","BOU"
47,"131897.jpg","Ryan",36,"a",131897,"Mathew","Ryan",1,"",45,NA,NA,NA,"0.4","2.7",0,0,0,0,FALSE,0,"3.7","1.7",90899,28975,8446,1268,0,0,0,0,12,2,"2.0","0.2","0.2",FALSE,540,0,0,0,11,0,0,0,0,0,20,0,91,"153.6","0.0","0.0","15.4",0,"GKP","BHA"
48,"83299.jpg","Dunk",36,"a",83299,"Lewis","Dunk",5,"",44,"2018-09-01T13:01:13Z",100,100,"0.2","1.1",-1,0,1,0,FALSE,0,"1.4","1.0",85367,3899,3581,438,0,0,0,0,5,1,"1.0","-0.5","-0.5",FALSE,379,0,0,0,8,0,0,0,0,0,0,0,57,"55.0","32.3","16.0","10.3",0,"DEF","BHA"
49,"61933.jpg","Duffy",36,"a",61933,"Shane","Duffy",4,"",45,"2018-07-05T14:31:07Z",100,100,"1.3","6.0",0,0,0,0,FALSE,1,"3.3","5.7",65699,82385,6198,21869,0,0,0,0,27,4,"4.5","4.2","4.2",FALSE,540,2,2,0,11,0,0,0,0,0,0,2,113,"224.6","10.8","48.0","28.3",0,"DEF","BHA"
50,"11352.jpg","Bruno",36,"a",11352,"Bruno","Saltor Grau",2,"",44,"2018-09-14T13:01:14Z",100,100,"0.0","0.2",-1,0,1,0,FALSE,0,"0.1","0.0",8762,254,261,21,0,0,0,0,1,0,"1.0","-1.5","-1.5",FALSE,25,0,0,0,0,0,0,0,0,0,0,0,6,"6.4","14.6","0.0","2.1",0,"DEF","BHA"
51,"42748.jpg","Bong",36,"a",42748,"Gaëtan","Bong",3,"",45,NA,NA,NA,"0.2","1.6",0,0,0,0,FALSE,0,"0.2","1.0",3751,2339,337,107,0,0,0,0,7,1,"1.2","-0.5","-0.5",FALSE,514,0,0,0,11,0,0,0,0,0,0,0,60,"56.4","25.4","0.0","8.1",0,"DEF","BHA"
52,"43808.jpg","Suttner",36,"a",43808,"Markus","Suttner",29,"",39,NA,NA,NA,"0.0","0.0",-1,0,1,0,FALSE,0,"5.5","0.0",168309,27980,10458,1744,0,0,0,0,0,0,"0.0","-1.5","-1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BHA"
53,"74375.jpg","Schelotto",36,"a",74375,"Ezequiel","Schelotto",21,"",39,NA,NA,NA,"0.0","0.0",-1,0,1,0,FALSE,0,"1.8","0.0",52100,15501,3419,1148,0,0,0,0,0,0,"0.0","-1.5","-1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BHA"
54,"52484.jpg","Balogun",36,"a",52484,"Leon","Balogun",14,"",44,NA,NA,NA,"0.0","0.5",-1,0,1,0,FALSE,0,"0.1","0.0",5165,2117,466,27,0,0,0,0,2,0,"1.0","-1.5","-1.5",FALSE,160,0,0,0,3,0,0,0,1,0,0,0,17,"34.2","0.3","2.0","3.6",0,"DEF","BHA"
55,"83543.jpg","Knockaert",36,"a",83543,"Anthony","Knockaert",11,"",55,NA,NA,NA,"1.0","4.7",0,0,0,0,FALSE,0,"0.9","5.7",20491,38823,3454,15992,0,0,0,0,26,7,"4.3","4.2","4.2",FALSE,509,1,3,0,11,0,0,0,1,0,0,1,96,"150.0","134.3","134.0","41.9",0,"MID","BHA"
56,"40845.jpg","Stephens",36,"i",40845,"Dale","Stephens",6,"Hamstring injury - Expected back 05 Oct",44,"2018-09-22T17:01:13Z",NA,0,"0.2","1.8",-1,0,1,0,FALSE,0,"6.2","1.0",266035,46593,34484,746,0,0,0,0,8,1,"1.3","-0.5","0.0",FALSE,470,0,0,0,9,0,0,0,3,0,0,0,64,"92.2","30.2","9.0","13.2",0,"MID","BHA"
57,"38490.jpg","Kayal",36,"a",38490,"Beram","Kayal",7,"",44,NA,NA,NA,"0.1","0.5",-1,0,1,0,FALSE,0,"0.1","0.3",3181,1977,262,275,0,0,0,0,2,1,"1.0","-1.2","-1.2",FALSE,70,0,0,0,3,0,0,0,1,0,0,0,9,"10.6","12.3","4.0","2.7",0,"MID","BHA"
58,"109345.jpg","March",36,"a",109345,"Solomon","March",20,"",50,NA,NA,NA,"0.4","3.0",0,0,0,0,FALSE,0,"0.1","2.0",6766,8981,756,251,0,0,0,0,15,2,"2.5","0.5","0.5",FALSE,466,0,1,0,10,0,0,0,0,0,0,0,52,"64.2","74.2","66.0","20.6",0,"MID","BHA"
59,"60307.jpg","Groß",36,"i",60307,"Pascal","Groß",13,"Ankle injury - Expected back 05 Oct",67,"2018-09-03T16:01:13Z",0,0,"0.0","1.6",-3,-1,3,1,FALSE,1,"2.4","-0.3",284510,42189,24361,93,0,0,0,0,11,0,"2.8","0.0","0.0",FALSE,217,1,0,0,4,0,0,1,0,0,0,3,36,"70.6","76.4","63.0","21.0",0,"MID","BHA"
60,"66242.jpg","Pröpper",36,"a",66242,"Davy","Pröpper",24,"",49,NA,NA,NA,"0.3","2.2",-1,0,1,0,FALSE,0,"0.1","1.7",4591,1684,451,138,0,0,0,0,11,2,"1.8","0.2","0.2",FALSE,523,0,0,0,11,0,0,0,1,0,0,0,56,"57.8","22.0","17.0","9.8",0,"MID","BHA"
61,"167473.jpg","Izquierdo",36,"d",167473,"José Heriberto","Izquierdo Mena",19,"Lack of match fitness - 75% chance of playing",59,"2018-08-08T14:31:10Z",75,75,"0.0","0.0",-1,0,1,0,FALSE,0,"0.1","0.0",7349,234,236,35,0,0,0,0,0,0,"0.0","-1.1","-1.1",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BHA"
62,"20529.jpg","Murray",36,"a",20529,"Glenn","Murray",17,"",65,"2018-08-04T08:01:10Z",100,100,"1.0","4.5",0,0,0,0,FALSE,1,"2.2","6.7",63144,130333,15100,12428,0,0,0,0,29,2,"4.8","5.2","5.2",FALSE,540,4,0,0,10,0,0,0,2,0,0,3,83,"136.8","32.2","134.0","29.9",0,"FWD","BHA"
63,"38499.jpg","Hemed",36,"u",38499,"Tomer","Hemed",25,"Season-long loan to Queens Park Rangers",49,"2018-08-23T13:01:11Z",0,0,"0.0","0.0",-1,0,1,0,FALSE,0,"0.1","0.0",9152,1225,431,18,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","BHA"
64,"28462.jpg","Baldock",36,"u",28462,"Sam","Baldock",9,"Transferred to Reading",45,"2018-08-01T08:30:27Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.4","0.0",12469,859,621,38,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","BHA"
65,"106757.jpg","Locadia",36,"a",106757,"Jürgen","Locadia",9,"",54,"2018-07-23T12:31:08Z",100,100,"0.1","0.7",-1,0,1,0,FALSE,0,"0.1","0.7",4196,1684,299,82,0,0,0,0,4,1,"0.8","-0.8","-0.8",FALSE,57,0,0,0,1,0,0,0,1,0,0,0,6,"6.6","13.4","56.0","7.7",0,"FWD","BHA"
66,"93284.jpg","Andone",36,"a",93284,"Florin","Andone",10,"",50,"2018-09-22T15:31:13Z",75,100,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",2892,695,147,131,0,0,0,0,0,0,"0.0","-1.1","-1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","BHA"
179,"50093.jpg","Button",36,"a",50093,"David","Button",27,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.7","0.0",21470,18115,1817,2893,0,0,0,0,0,0,"0.0","-1.5","-1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","BHA"
439,"49262.jpg","Steele",36,"a",49262,"Jason","Steele",23,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.5","0.0",14363,11112,1175,571,0,0,0,0,0,0,"0.0","-1.5","-1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","BHA"
440,"209362.jpg","Bernardo",36,"a",209362,"Bernardo","Fernandes da Silva Junior",30,"",43,NA,NA,NA,"0.0","0.0",-2,0,2,0,FALSE,0,"0.1","0.0",6538,548,401,30,0,0,0,0,0,0,"0.0","-1.5","-1.5",FALSE,90,0,0,0,2,0,0,0,1,0,0,0,11,"18.0","1.8","0.0","2.0",0,"DEF","BHA"
