"id","photo","web_name","team_code","status","code","first_name","second_name","squad_number","news","now_cost","news_added","chance_of_playing_this_round","chance_of_playing_next_round","value_form","value_season","cost_change_start","cost_change_event","cost_change_start_fall","cost_change_event_fall","in_dreamteam","dreamteam_count","selected_by_percent","form","transfers_out","transfers_in","transfers_out_event","transfers_in_event","loans_in","loans_out","loaned_in","loaned_out","total_points","event_points","points_per_game","ep_this","ep_next","special","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","element_type","team"
12,"39476.jpg","Sokratis",3,"a",39476,"Sokratis","Papastathopoulos",5,"",54,NA,NA,NA,"0.1","0.4",-1,0,1,0,FALSE,0,"1.9","0.7",47085,6918,10955,1494,0,0,0,0,2,1,"0.7","1.2","1.7",FALSE,270,0,0,0,6,0,0,0,2,0,0,0,36,"56.4","10.7","0.0","6.7",0,"DEF","ARS"
13,"37605.jpg","Özil",3,"a",37605,"Mesut","Özil",10,"",83,NA,NA,NA,"0.2","0.5",-2,-1,2,1,FALSE,0,"3.1","1.3",128454,21737,37722,1991,0,0,0,0,4,0,"2.0","1.8","2.3",FALSE,157,0,0,0,4,0,0,0,0,0,0,0,13,"10.2","27.0","18.0","5.5",0,"MID","ARS"
14,"41792.jpg","Ramsey",3,"a",41792,"Aaron","Ramsey",8,"",74,"2018-08-02T07:01:09Z",100,100,"0.2","0.5",-1,0,1,0,FALSE,0,"1.1","1.3",25997,11195,5163,4725,0,0,0,0,4,2,"1.3","1.8","2.3",FALSE,165,0,0,0,3,0,0,0,0,0,0,0,24,"28.8","47.4","68.0","14.4",0,"MID","ARS"
15,"153133.jpg","Iwobi",3,"a",153133,"Alex","Iwobi",17,"",55,NA,NA,NA,"0.7","2.0",0,0,0,0,FALSE,0,"1.8","3.7",29695,67784,10780,24971,0,0,0,0,11,4,"5.5","4.2","4.7",FALSE,119,1,1,0,3,0,0,0,0,0,0,0,46,"59.4","38.7","29.0","12.7",0,"MID","ARS"
16,"153256.jpg","Elneny",3,"a",153256,"Mohamed","Elneny",4,"",44,NA,NA,NA,"0.0","0.0",-1,0,1,0,FALSE,0,"2.4","0.0",52108,18538,13178,8186,0,0,0,0,0,0,"0.0","0.5","1.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","ARS"
17,"84450.jpg","Xhaka",3,"a",84450,"Granit","Xhaka",34,"",54,NA,NA,NA,"0.2","0.6",-1,0,1,0,FALSE,0,"2.8","1.0",96295,7833,15999,1721,0,0,0,0,3,2,"1.0","1.5","2.0",FALSE,204,0,0,0,5,0,0,0,2,0,0,0,25,"29.8","31.7","7.0","6.9",0,"MID","ARS"
18,"57249.jpg","Mkhitaryan",3,"a",57249,"Henrikh","Mkhitaryan",7,"",71,NA,NA,NA,"0.7","2.3",1,0,-1,0,FALSE,1,"20.4","5.3",223434,596774,67718,127732,0,0,0,0,16,2,"5.3","5.8","6.3",FALSE,270,1,1,0,6,0,0,0,0,0,0,2,56,"83.2","90.0","106.0","27.9",0,"MID","ARS"
19,"200641.jpg","Nelson",3,"a",200641,"Reiss","Nelson",48,"",44,NA,NA,NA,"0.0","0.0",-1,-1,1,1,FALSE,0,"0.7","0.0",13869,3381,3407,1662,0,0,0,0,0,0,"0.0","0.5","1.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","ARS"
20,"154043.jpg","Maitland-Niles",3,"i",154043,"Ainsley","Maitland-Niles",15,"Leg injury - Expected back 11 Nov",44,"2018-08-12T16:01:12Z",0,0,"0.1","0.2",-1,-1,1,1,FALSE,0,"0.4","0.3",17194,2358,2755,1356,0,0,0,0,1,0,"1.0","0.0","0.0",FALSE,34,0,0,0,1,0,0,0,0,0,0,0,7,"10.8","10.3","0.0","2.1",0,"MID","ARS"
21,"50175.jpg","Welbeck",3,"a",50175,"Danny","Welbeck",23,"",65,"2018-08-10T14:01:12Z",100,100,"0.4","1.2",0,0,0,0,FALSE,0,"0.6","2.7",13726,8595,2362,6364,0,0,0,0,8,8,"8.0","3.2","3.7",FALSE,15,1,0,0,0,0,0,0,0,0,0,3,30,"38.2","0.3","34.0","7.3",0,"FWD","ARS"
22,"59966.jpg","Lacazette",3,"a",59966,"Alexandre","Lacazette",9,"",94,NA,NA,NA,"0.2","0.6",-1,0,1,0,FALSE,0,"2.5","2.0",113218,21584,16459,6052,0,0,0,0,6,4,"2.0","2.5","3.0",FALSE,96,0,1,0,2,0,0,0,0,0,0,0,11,"20.0","34.0","33.0","8.4",0,"FWD","ARS"
23,"54694.jpg","Aubameyang",3,"a",54694,"Pierre-Emerick","Aubameyang",14,"",109,NA,NA,NA,"0.2","0.6",-1,-1,1,1,FALSE,0,"14.2","2.0",387612,142690,111642,15749,0,0,0,0,6,2,"2.0","2.5","3.0",FALSE,254,0,0,0,6,0,0,0,0,0,0,0,13,"18.6","75.6","61.0","15.5",0,"FWD","ARS"
450,"198849.jpg","Torreira",3,"a",198849,"Lucas","Torreira",11,"",49,NA,NA,NA,"0.2","0.6",-1,0,1,0,FALSE,0,"1.4","1.0",37110,9362,8834,2166,0,0,0,0,3,1,"1.0","1.5","2.0",FALSE,99,0,0,0,1,0,0,0,0,0,0,0,22,"19.2","15.7","0.0","3.5",0,"MID","ARS"
451,"242166.jpg","Guendouzi",3,"a",242166,"Matteo","Guendouzi",29,"",45,NA,NA,NA,"0.4","1.1",0,0,0,0,FALSE,0,"3.3","1.7",49948,137973,17775,29398,0,0,0,0,5,1,"1.7","2.2","2.7",FALSE,235,0,0,0,6,0,0,0,0,0,0,0,49,"49.0","31.4","16.0","9.6",0,"MID","ARS"
24,"40349.jpg","Begovic",91,"a",40349,"Asmir","Begovic",27,"",45,NA,NA,NA,"0.7","2.2",0,0,0,0,FALSE,0,"4.7","3.3",41089,39071,12161,6138,0,0,0,0,10,1,"3.3","3.3","2.8",FALSE,270,0,0,1,3,0,0,0,0,0,6,0,41,"35.6","0.0","0.0","3.6",0,"GKP","BOU"
25,"18726.jpg","Boruc",91,"a",18726,"Artur","Boruc",1,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"6.8","0.0",44652,21092,10885,7457,0,0,0,0,0,0,"0.0","0.0","-0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","BOU"
26,"15149.jpg","Francis",91,"a",15149,"Simon","Francis",2,"",45,NA,NA,NA,"0.4","1.1",0,0,0,0,FALSE,0,"0.4","1.7",7717,3128,2351,306,0,0,0,0,5,0,"2.5","1.7","1.2",FALSE,35,0,1,0,0,0,0,0,0,0,0,0,20,"29.8","11.1","4.0","4.5",0,"DEF","BOU"
27,"56917.jpg","Steve Cook",91,"a",56917,"Steve","Cook",3,"",46,NA,NA,NA,"1.5","4.6",1,0,-1,0,FALSE,1,"8.8","7.0",80816,403771,36666,58968,0,0,0,0,21,1,"7.0","7.0","6.5",FALSE,270,1,1,1,3,0,0,0,0,0,0,3,80,"132.0","12.1","28.0","17.2",0,"DEF","BOU"
28,"41320.jpg","Daniels",91,"a",41320,"Charlie","Daniels",11,"",45,NA,NA,NA,"0.6","1.8",0,0,0,0,FALSE,0,"13.2","2.7",195031,44051,59461,5552,0,0,0,0,8,1,"2.7","2.7","2.2",FALSE,270,0,0,1,3,0,0,0,1,0,0,0,42,"48.8","34.9","8.0","9.1",0,"DEF","BOU"
29,"54469.jpg","Adam Smith",91,"a",54469,"Adam","Smith",15,"",45,NA,NA,NA,"0.4","1.3",0,0,0,0,FALSE,0,"0.7","2.0",12673,15194,5296,532,0,0,0,0,6,-2,"2.0","2.0","1.5",FALSE,240,0,0,1,3,0,0,0,0,1,0,0,47,"42.4","19.7","10.0","7.2",0,"DEF","BOU"
30,"149484.jpg","Mings",91,"a",149484,"Tyrone","Mings",26,"",44,NA,NA,NA,"0.0","0.0",-1,-1,1,1,FALSE,0,"0.2","0.0",3167,430,679,90,0,0,0,0,0,0,"0.0","0.0","-0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BOU"
31,"126184.jpg","Aké",91,"a",126184,"Nathan","Aké",5,"",50,"2018-08-05T11:01:10Z",100,100,"1.2","3.6",0,0,0,0,FALSE,0,"4.6","6.0",41146,63484,9866,25879,0,0,0,0,18,8,"6.0","6.0","5.5",FALSE,270,1,0,1,3,0,0,0,0,0,0,3,61,"88.2","1.7","21.0","11.1",0,"DEF","BOU"
32,"222434.jpg","Simpson",91,"a",222434,"Jack","Simpson",25,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"5.0","0.0",67126,22146,16110,2936,0,0,0,0,0,0,"0.0","0.0","-0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BOU"
34,"20037.jpg","Pugh",91,"d",20037,"Marc","Pugh",7,"Hamstring injury - 25% chance of playing",44,"2018-08-29T15:31:12Z",NA,25,"0.0","0.0",-1,-1,1,1,FALSE,0,"0.6","0.0",10946,2313,2847,1201,0,0,0,0,0,0,"0.0","0.0","-0.1",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
35,"15237.jpg","Surman",91,"a",15237,"Andrew","Surman",6,"",50,NA,NA,NA,"0.5","1.4",0,0,0,0,FALSE,0,"0.3","2.3",8224,4267,2023,579,0,0,0,0,7,2,"2.3","2.3","1.8",FALSE,255,0,0,1,3,0,0,0,0,0,0,0,37,"29.0","39.1","3.0","7.1",0,"MID","BOU"
36,"56872.jpg","Stanislas",91,"i",56872,"Junior","Stanislas",19,"Knee injury - Unknown return date",60,"2018-07-05T14:31:07Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",1190,150,199,48,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
37,"40387.jpg","Gosling",91,"a",40387,"Dan","Gosling",4,"",50,NA,NA,NA,"0.4","1.2",0,0,0,0,FALSE,0,"0.1","2.0",1877,1235,454,189,0,0,0,0,6,2,"2.0","2.0","1.5",FALSE,270,0,0,1,3,0,0,0,1,0,0,0,25,"40.8","36.2","2.0","7.9",0,"MID","BOU"
38,"103912.jpg","Ibe",91,"a",103912,"Jordon","Ibe",10,"",53,NA,NA,NA,"0.1","0.2",-2,0,2,0,FALSE,0,"0.3","0.3",14037,647,1907,168,0,0,0,0,1,1,"1.0","0.3","-0.2",FALSE,26,0,0,0,1,0,0,0,0,0,0,0,3,"10.4","46.4","6.0","6.3",0,"MID","BOU"
39,"155408.jpg","Lewis Cook",91,"a",155408,"Lewis","Cook",16,"",49,NA,NA,NA,"0.1","0.4",-1,0,1,0,FALSE,0,"0.3","0.7",6109,1103,1164,239,0,0,0,0,2,1,"1.0","0.7","0.2",FALSE,15,0,0,0,0,0,0,0,0,0,0,0,8,"2.4","1.6","0.0","0.4",0,"MID","BOU"
40,"90105.jpg","Fraser",91,"a",90105,"Ryan","Fraser",24,"",56,NA,NA,NA,"1.1","3.4",1,0,-1,0,FALSE,0,"5.3","6.3",82888,249449,31155,43821,0,0,0,0,19,2,"6.3","6.3","5.8",FALSE,270,1,1,1,3,0,0,0,0,0,0,4,88,"98.6","119.8","64.0","28.2",0,"MID","BOU"
41,"122342.jpg","Hyndman",91,"u",122342,"Emerson","Hyndman",22,"Loaned to Hibernian",45,"2018-08-09T20:43:58Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",1628,27,186,5,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
42,"111317.jpg","Brooks",91,"a",111317,"David","Brooks",20,"",50,NA,NA,NA,"0.5","1.4",0,0,0,0,FALSE,0,"0.2","2.3",2613,5286,802,789,0,0,0,0,7,2,"2.3","2.3","1.8",FALSE,207,0,0,1,2,0,0,0,0,0,0,0,23,"19.8","48.1","89.0","15.7",0,"MID","BOU"
43,"75115.jpg","Wilson",91,"a",75115,"Callum","Wilson",13,"",62,NA,NA,NA,"1.2","3.6",2,1,-2,-1,FALSE,1,"14.4","7.3",131968,598347,43401,147880,0,0,0,0,22,8,"7.3","7.3","6.8",FALSE,270,2,3,1,3,0,0,1,0,0,0,1,62,"102.6","55.1","190.0","34.4",0,"FWD","BOU"
44,"178304.jpg","Mousset",91,"d",178304,"Lys","Mousset",9,"Ankle injury - 25% chance of playing",50,"2018-08-29T15:31:12Z",NA,25,"0.1","0.4",0,0,0,0,FALSE,0,"0.3","0.7",6701,3650,1837,559,0,0,0,0,2,1,"1.0","0.7","0.0",FALSE,2,0,0,0,0,0,0,0,0,0,0,0,5,"0.0","0.0","0.0","0.0",0,"FWD","BOU"
45,"78007.jpg","King",91,"a",78007,"Joshua","King",17,"",64,NA,NA,NA,"0.6","1.9",-1,0,1,0,FALSE,0,"4.4","4.0",187922,23139,22576,9797,0,0,0,0,12,9,"4.0","4.0","3.5",FALSE,269,1,0,1,3,0,0,0,1,0,0,3,32,"39.0","56.3","87.0","18.2",0,"FWD","BOU"
46,"7958.jpg","Defoe",91,"a",7958,"Jermain","Defoe",18,"",59,NA,NA,NA,"0.1","0.2",-1,0,1,0,FALSE,0,"0.6","0.3",21593,3477,5192,470,0,0,0,0,1,0,"1.0","0.3","-0.2",FALSE,1,0,0,0,0,0,0,0,0,0,0,0,3,"0.0","0.0","0.0","0.0",0,"FWD","BOU"
473,"171129.jpg","Rico",91,"a",171129,"Diego","Rico",21,"",45,"2018-08-01T10:01:10Z",0,100,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",586,171,90,88,0,0,0,0,0,0,"0.0","0.0","-0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BOU"
494,"152551.jpg","Lerma",91,"a",152551,"Jefferson","Lerma",8,"",45,"2018-08-25T13:01:12Z",75,100,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",5824,1926,965,707,0,0,0,0,0,0,"0.0","0.0","-0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
47,"131897.jpg","Ryan",36,"a",131897,"Mathew","Ryan",1,"",45,NA,NA,NA,"0.5","1.6",0,0,0,0,FALSE,0,"4.3","2.3",46765,12450,9021,7697,0,0,0,0,7,4,"2.3","0.8","2.3",FALSE,270,0,0,0,5,0,0,0,0,0,10,0,45,"77.4","0.0","0.0","7.8",0,"GKP","BHA"
48,"83299.jpg","Dunk",36,"d",83299,"Lewis","Dunk",5,"Ankle injury - 25% chance of playing",44,"2018-08-19T18:01:11Z",25,25,"0.2","0.5",-1,-1,1,1,FALSE,0,"1.8","0.7",62488,2024,14789,208,0,0,0,0,2,0,"1.0","-0.2","0.2",FALSE,109,0,0,0,2,0,0,0,0,0,0,0,16,"15.0","0.3","0.0","1.5",0,"DEF","BHA"
49,"61933.jpg","Duffy",36,"a",61933,"Shane","Duffy",4,"",45,"2018-07-05T14:31:07Z",100,100,"0.7","2.2",0,0,0,0,FALSE,0,"3.0","3.3",34907,29775,7945,13857,0,0,0,0,10,2,"3.3","1.8","3.3",FALSE,270,1,0,0,5,0,0,0,0,0,0,0,48,"116.4","0.2","23.0","13.9",0,"DEF","BHA"
50,"11352.jpg","Bruno",36,"d",11352,"Bruno","Saltor Grau",2,"Hamstring injury - 50% chance of playing",44,"2018-08-11T14:31:12Z",0,50,"0.1","0.2",-1,-1,1,1,FALSE,0,"0.2","0.3",6971,176,1028,38,0,0,0,0,1,0,"1.0","0.0","0.1",FALSE,25,0,0,0,0,0,0,0,0,0,0,0,6,"6.4","14.6","0.0","2.1",0,"DEF","BHA"
51,"42748.jpg","Bong",36,"a",42748,"Gaëtan","Bong",3,"",45,NA,NA,NA,"0.3","0.9",0,0,0,0,FALSE,0,"0.2","1.3",1889,1473,533,847,0,0,0,0,4,2,"1.3","-0.2","1.3",FALSE,244,0,0,0,5,0,0,0,0,0,0,0,38,"28.8","6.8","0.0","3.5",0,"DEF","BHA"
52,"43808.jpg","Suttner",36,"a",43808,"Markus","Suttner",29,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"6.5","0.0",104811,13419,22424,1637,0,0,0,0,0,0,"0.0","-1.5","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BHA"
53,"74375.jpg","Schelotto",36,"a",74375,"Ezequiel","Schelotto",21,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.9","0.0",31902,5615,6993,939,0,0,0,0,0,0,"0.0","-1.5","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BHA"
54,"52484.jpg","Balogun",36,"a",52484,"Leon","Balogun",14,"",44,NA,NA,NA,"0.2","0.5",-1,0,1,0,FALSE,0,"0.2","0.7",2906,1592,621,1033,0,0,0,0,2,1,"1.0","-0.8","0.7",FALSE,160,0,0,0,3,0,0,0,1,0,0,0,17,"34.2","0.3","2.0","3.6",0,"DEF","BHA"
55,"83543.jpg","Knockaert",36,"a",83543,"Anthony","Knockaert",11,"",55,NA,NA,NA,"0.5","1.6",0,0,0,0,FALSE,0,"0.5","3.0",8054,7562,2000,3938,0,0,0,0,9,2,"3.0","1.5","3.0",FALSE,255,0,1,0,5,0,0,0,0,0,0,0,23,"35.2","21.4","52.0","10.9",0,"MID","BHA"
56,"40845.jpg","Stephens",36,"a",40845,"Dale","Stephens",6,"",45,NA,NA,NA,"0.4","1.1",0,0,0,0,FALSE,0,"8.4","1.7",140314,30196,29017,10996,0,0,0,0,5,2,"1.7","0.2","1.7",FALSE,270,0,0,0,5,0,0,0,1,0,0,0,38,"72.6","25.4","6.0","10.4",0,"MID","BHA"
57,"38490.jpg","Kayal",36,"a",38490,"Beram","Kayal",7,"",45,NA,NA,NA,"0.1","0.2",0,0,0,0,FALSE,0,"0.1","0.3",1727,672,418,166,0,0,0,0,1,0,"1.0","-1.2","0.3",FALSE,1,0,0,0,1,0,0,0,0,0,0,0,3,"0.0","0.0","0.0","0.0",0,"MID","BHA"
58,"109345.jpg","March",36,"a",109345,"Solomon","March",20,"",50,NA,NA,NA,"0.6","1.8",0,0,0,0,FALSE,0,"0.2","3.0",2767,5425,1130,2414,0,0,0,0,9,2,"3.0","1.5","3.0",FALSE,234,0,1,0,5,0,0,0,0,0,0,0,33,"42.2","35.4","2.0","8.1",0,"MID","BHA"
59,"60307.jpg","Groß",36,"a",60307,"Pascal","Groß",13,"",69,NA,NA,NA,"0.6","1.7",-1,0,1,0,FALSE,1,"5.2","4.0",128892,30338,20475,16350,0,0,0,0,12,1,"4.0","2.5","4.0",FALSE,158,1,0,0,3,0,0,0,0,0,0,3,39,"62.8","52.6","44.0","15.9",0,"MID","BHA"
60,"66242.jpg","Pröpper",36,"a",66242,"Davy","Pröpper",24,"",50,NA,NA,NA,"0.4","1.2",0,0,0,0,FALSE,0,"0.1","2.0",2593,836,542,376,0,0,0,0,6,2,"2.0","0.5","2.0",FALSE,270,0,0,0,5,0,0,0,0,0,0,0,27,"40.8","5.3","13.0","6.0",0,"MID","BHA"
61,"167473.jpg","Izquierdo",36,"i",167473,"José Heriberto","Izquierdo Mena",19,"Knock - Expected back 17 Sep",59,"2018-08-08T14:31:10Z",0,0,"0.0","0.0",-1,0,1,0,FALSE,0,"0.1","0.0",5902,113,776,23,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BHA"
62,"20529.jpg","Murray",36,"a",20529,"Glenn","Murray",17,"",65,"2018-08-04T08:01:10Z",100,100,"0.5","1.4",0,0,0,0,FALSE,0,"0.9","3.0",15455,17810,4871,9006,0,0,0,0,9,2,"3.0","1.5","3.0",FALSE,270,1,0,0,4,0,0,0,1,0,0,0,16,"35.6","16.0","45.0","9.6",0,"FWD","BHA"
63,"38499.jpg","Hemed",36,"n",38499,"Tomer","Hemed",25,"Joined Queens Park Rangers on a season-long loan deal on 23/8. - Expected back 13 May",49,"2018-08-23T13:01:11Z",0,0,"0.0","0.0",-1,0,1,0,FALSE,0,"0.2","0.0",5965,1065,1652,209,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","BHA"
64,"28462.jpg","Baldock",36,"u",28462,"Sam","Baldock",9,"Transferred to Reading",45,"2018-08-01T08:30:27Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.4","0.0",9102,491,1548,130,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","BHA"
65,"106757.jpg","Locadia",36,"a",106757,"Jürgen","Locadia",9,"",54,"2018-07-23T12:31:08Z",100,100,"0.1","0.4",-1,-1,1,1,FALSE,0,"0.1","0.7",2658,1089,610,271,0,0,0,0,2,1,"1.0","-0.8","0.7",FALSE,16,0,0,0,1,0,0,0,0,0,0,0,6,"0.4","0.2","0.0","0.1",0,"FWD","BHA"
66,"93284.jpg","Andone",36,"i",93284,"Florin","Andone",10,"Knock - Expected back 17 Sep",50,"2018-08-04T08:01:10Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",1971,321,407,59,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","BHA"
179,"50093.jpg","Button",36,"a",50093,"David","Button",27,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.7","0.0",11059,6255,2971,2783,0,0,0,0,0,0,"0.0","-1.5","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","BHA"
439,"49262.jpg","Steele",36,"a",49262,"Jason","Steele",23,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.5","0.0",7929,6538,2288,2760,0,0,0,0,0,0,"0.0","-1.5","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","BHA"
440,"209362.jpg","Bernardo",36,"a",209362,"Bernardo","Fernandes da Silva Junior",30,"",44,NA,NA,NA,"0.0","0.0",-1,0,1,0,FALSE,0,"0.1","0.0",4156,345,876,77,0,0,0,0,0,0,"0.0","-1.5","0.0",FALSE,90,0,0,0,2,0,0,0,1,0,0,0,11,"18.0","1.8","0.0","2.0",0,"DEF","BHA"
466,"227127.jpg","Bissouma",36,"a",227127,"Yves","Bissouma",8,"",50,NA,NA,NA,"0.2","0.6",0,0,0,0,FALSE,0,"0.0","1.0",986,432,177,193,0,0,0,0,3,2,"1.5","-0.5","1.0",FALSE,109,0,0,0,1,0,0,0,0,0,0,0,10,"7.4","17.9","19.0","4.4",0,"MID","BHA"
