"id","photo","web_name","team_code","status","code","first_name","second_name","squad_number","news","now_cost","news_added","chance_of_playing_this_round","chance_of_playing_next_round","value_form","value_season","cost_change_start","cost_change_event","cost_change_start_fall","cost_change_event_fall","in_dreamteam","dreamteam_count","selected_by_percent","form","transfers_out","transfers_in","transfers_out_event","transfers_in_event","loans_in","loans_out","loaned_in","loaned_out","total_points","event_points","points_per_game","ep_this","ep_next","special","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","element_type","team"
18,"57249.jpg","Mkhitaryan",3,"a",57249,"Henrikh","Mkhitaryan",7,"",69,"2018-09-21T11:31:13Z",100,100,"0.1","2.9",-1,0,1,0,FALSE,1,"6.6","0.8",1087356,715436,15126,2849,0,0,0,0,20,2,"3.3","1.8","1.3",FALSE,382,1,1,0,8,0,0,0,0,0,0,2,68,"90.8","96.4","169.0","35.6",0,"MID","ARS"
19,"200641.jpg","Nelson",3,"u",200641,"Reiss","Nelson",48,"Season-long loan to Hoffenheim",44,"2018-09-02T07:29:58Z",0,0,"0.0","0.0",-1,0,1,0,FALSE,0,"0.5","0.0",27337,4013,497,8,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","ARS"
20,"154043.jpg","Maitland-Niles",3,"i",154043,"Ainsley","Maitland-Niles",15,"Leg injury - Expected back 22 Oct",44,"2018-08-12T16:01:12Z",0,0,"0.0","0.2",-1,0,1,0,FALSE,0,"0.3","0.0",24439,3903,297,72,0,0,0,0,1,0,"1.0","0.0","0.0",FALSE,34,0,0,0,1,0,0,0,0,0,0,0,7,"10.8","10.3","0.0","2.1",0,"MID","ARS"
21,"50175.jpg","Welbeck",3,"a",50175,"Danny","Welbeck",23,"",65,"2018-08-10T14:01:12Z",100,100,"0.3","2.6",0,0,0,0,FALSE,0,"0.7","2.0",29970,22402,1103,967,0,0,0,0,17,5,"2.8","3.0","2.5",FALSE,115,1,1,0,2,0,0,0,0,0,0,3,60,"70.4","56.4","62.0","18.8",0,"FWD","ARS"
22,"59966.jpg","Lacazette",3,"a",59966,"Alexandre","Lacazette",9,"",96,NA,NA,NA,"0.8","5.0",1,1,-1,-1,TRUE,1,"10.6","7.5",209328,547776,5793,134429,0,0,0,0,48,12,"6.0","8.5","8.0",FALSE,535,4,4,2,6,0,0,0,0,0,0,7,160,"223.6","119.7","243.0","58.3",0,"FWD","ARS"
23,"54694.jpg","Aubameyang",3,"a",54694,"Pierre-Emerick","Aubameyang",14,"",107,"2018-10-03T15:01:14Z",75,100,"0.7","4.0",-3,-1,3,1,FALSE,1,"9.0","7.3",778031,248679,14483,29297,0,0,0,0,43,15,"5.4","6.2","7.8",FALSE,582,4,2,3,8,0,0,0,0,0,0,6,160,"187.6","122.9","175.0","48.6",0,"FWD","ARS"
450,"198849.jpg","Torreira",3,"a",198849,"Lucas","Torreira",11,"",49,"2018-09-23T14:31:13Z",100,100,"0.4","2.9",-1,0,1,0,FALSE,0,"1.4","1.8",66482,35534,2068,2308,0,0,0,0,14,2,"1.8","2.8","2.3",FALSE,434,0,1,2,3,0,0,0,2,0,0,0,73,"87.0","42.1","13.0","14.2",0,"MID","ARS"
451,"242166.jpg","Guendouzi",3,"a",242166,"Matteo","Guendouzi",29,"",45,NA,NA,NA,"0.1","1.8",0,0,0,0,FALSE,0,"2.6","0.5",135273,181697,5151,1277,0,0,0,0,8,1,"1.3","1.5","1.0",FALSE,359,0,0,0,8,0,0,0,1,0,0,0,72,"70.4","37.9","16.0","12.4",0,"MID","ARS"
542,"98980.jpg","Martínez",3,"a",98980,"Emiliano","Martínez",26,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",75,675,75,675,0,0,0,0,0,0,"0.0","2.0","1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","ARS"
24,"40349.jpg","Begovic",91,"a",40349,"Asmir","Begovic",27,"",45,NA,NA,NA,"0.6","4.9",0,0,0,0,FALSE,0,"4.4","2.5",95768,79859,2547,2811,0,0,0,0,22,6,"2.8","2.5","2.5",FALSE,720,0,0,2,12,0,0,0,0,0,19,0,124,"138.4","0.0","0.0","14.0",0,"GKP","BOU"
25,"18726.jpg","Boruc",91,"a",18726,"Artur","Boruc",1,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"6.4","0.0",94168,51725,3388,1504,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","BOU"
26,"15149.jpg","Francis",91,"a",15149,"Simon","Francis",2,"",44,NA,NA,NA,"0.5","3.2",-1,0,1,0,FALSE,0,"0.3","2.0",14387,5593,225,553,0,0,0,0,14,6,"2.0","2.0","2.0",FALSE,372,0,1,1,7,0,0,0,0,0,0,0,85,"105.4","44.6","11.0","16.1",0,"DEF","BOU"
27,"56917.jpg","Steve Cook",91,"a",56917,"Steve","Cook",3,"",46,NA,NA,NA,"0.5","6.7",1,0,-1,0,FALSE,1,"8.7","2.3",248638,567572,8371,6356,0,0,0,0,31,6,"3.9","2.3","2.3",FALSE,720,1,1,2,12,0,0,0,0,0,0,3,166,"245.2","13.6","93.0","35.1",0,"DEF","BOU"
28,"41320.jpg","Daniels",91,"d",41320,"Charlie","Daniels",11,"Knee injury - 75% chance of playing",43,"2018-09-03T16:01:13Z",75,75,"0.0","1.9",-2,0,2,0,FALSE,0,"5.7","0.0",596796,47816,12738,92,0,0,0,0,8,0,"2.7","0.0","0.0",FALSE,270,0,0,1,3,0,0,0,1,0,0,0,42,"48.8","34.9","8.0","9.1",0,"DEF","BOU"
29,"54469.jpg","Adam Smith",91,"a",54469,"Adam","Smith",15,"",45,NA,NA,NA,"0.9","5.3",0,0,0,0,FALSE,0,"0.8","4.0",25596,34764,830,2371,0,0,0,0,24,6,"3.0","4.0","4.0",FALSE,666,1,0,2,9,0,0,0,0,1,0,0,128,"128.4","49.2","39.0","21.7",0,"DEF","BOU"
30,"149484.jpg","Mings",91,"a",149484,"Tyrone","Mings",26,"",43,NA,NA,NA,"0.0","0.0",-2,0,2,0,FALSE,0,"0.1","0.0",5126,715,116,43,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BOU"
31,"126184.jpg","Aké",91,"a",126184,"Nathan","Aké",5,"",50,"2018-08-05T11:01:10Z",100,100,"0.5","5.6",0,0,0,0,FALSE,0,"4.3","2.3",100604,106119,2714,3715,0,0,0,0,28,6,"3.5","2.3","2.3",FALSE,720,1,0,2,12,0,0,0,0,0,0,3,139,"198.2","8.1","93.0","29.9",0,"DEF","BOU"
32,"222434.jpg","Simpson",91,"a",222434,"Jack","Simpson",25,"",39,NA,NA,NA,"0.0","0.0",-1,0,1,0,FALSE,0,"4.5","0.0",120073,44561,3938,2024,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BOU"
34,"20037.jpg","Pugh",91,"a",20037,"Marc","Pugh",7,"",44,"2018-08-29T15:31:12Z",100,100,"0.0","0.0",-1,0,1,0,FALSE,0,"0.4","0.0",19875,3625,348,159,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
35,"15237.jpg","Surman",91,"a",15237,"Andrew","Surman",6,"",48,NA,NA,NA,"0.1","1.9",-2,0,2,0,FALSE,0,"0.2","0.5",16496,6058,407,83,0,0,0,0,9,0,"1.8","0.5","0.5",FALSE,357,0,0,1,7,0,0,0,1,0,0,0,49,"47.4","55.7","15.0","11.8",0,"MID","BOU"
36,"56872.jpg","Stanislas",91,"a",56872,"Junior","Stanislas",19,"",60,"2018-09-22T13:01:14Z",100,100,"0.5","1.8",0,0,0,0,FALSE,0,"0.1","2.8",2306,2887,303,307,0,0,0,0,11,1,"3.7","2.8","2.8",FALSE,52,1,0,0,2,0,0,0,0,0,0,3,31,"44.8","29.1","29.0","10.2",0,"MID","BOU"
37,"40387.jpg","Gosling",91,"a",40387,"Dan","Gosling",4,"",49,"2018-09-23T00:01:15Z",75,75,"0.2","2.0",-1,0,1,0,FALSE,0,"0.1","0.8",4637,2439,94,67,0,0,0,0,10,1,"1.4","0.6","0.6",FALSE,502,0,0,1,7,0,0,0,3,0,0,0,41,"81.2","64.3","24.0","16.9",0,"MID","BOU"
38,"103912.jpg","Ibe",91,"a",103912,"Jordon","Ibe",10,"",51,NA,NA,NA,"0.0","0.4",-4,0,4,0,FALSE,0,"0.2","0.0",20187,1591,361,67,0,0,0,0,2,0,"1.0","0.0","0.0",FALSE,36,0,0,0,2,0,0,0,0,0,0,0,4,"10.4","46.9","8.0","6.5",0,"MID","BOU"
39,"155408.jpg","Lewis Cook",91,"a",155408,"Lewis","Cook",16,"",48,NA,NA,NA,"0.3","1.9",-2,0,2,0,FALSE,0,"0.2","1.5",10663,2498,207,238,0,0,0,0,9,3,"1.5","1.5","1.5",FALSE,196,0,0,1,3,0,0,0,0,0,0,0,36,"21.0","8.9","12.0","4.3",0,"MID","BOU"
40,"90105.jpg","Fraser",91,"d",90105,"Ryan","Fraser",24,"Knock - 75% chance of playing",60,"2018-10-09T10:31:14Z",100,75,"1.1","8.0",5,0,-5,0,TRUE,1,"23.0","6.8",311158,1454898,15898,98183,0,0,0,0,48,6,"6.0","6.8","5.1",FALSE,695,3,3,2,12,0,0,0,1,0,0,7,197,"242.0","286.0","165.0","69.3",0,"MID","BOU"
41,"122342.jpg","Hyndman",91,"u",122342,"Emerson","Hyndman",22,"Loaned to Hibernian",45,"2018-08-09T20:43:58Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",2156,44,32,2,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
42,"111317.jpg","Brooks",91,"a",111317,"David","Brooks",20,"",50,NA,NA,NA,"1.0","5.4",0,0,0,0,FALSE,0,"0.7","5.0",8543,38114,1940,26735,0,0,0,0,27,9,"3.9","5.0","5.0",FALSE,490,2,0,3,7,0,0,0,1,0,0,2,94,"125.0","104.0","201.0","43.0",0,"MID","BOU"
43,"75115.jpg","Wilson",91,"a",75115,"Callum","Wilson",13,"",63,NA,NA,NA,"1.0","7.8",3,0,-3,0,TRUE,2,"19.4","6.3",475203,1225717,9433,130786,0,0,0,0,49,14,"6.1","6.3","6.3",FALSE,697,3,7,2,10,0,0,1,1,0,0,3,135,"206.6","144.7","327.0","67.5",0,"FWD","BOU"
44,"178304.jpg","Mousset",91,"a",178304,"Lys","Mousset",9,"",50,"2018-09-01T13:01:13Z",100,100,"0.1","0.8",0,0,0,0,FALSE,0,"0.2","0.3",12132,6338,412,175,0,0,0,0,4,0,"1.0","0.3","0.3",FALSE,17,0,0,0,3,0,0,0,0,0,0,0,8,"0.4","0.9","2.0","0.3",0,"FWD","BOU"
45,"78007.jpg","King",91,"a",78007,"Joshua","King",17,"",63,NA,NA,NA,"1.1","6.7",-2,0,2,0,FALSE,2,"5.1","7.0",323925,194723,5156,46329,0,0,0,0,42,13,"5.3","7.0","7.0",FALSE,695,4,1,3,9,0,0,0,1,0,0,8,145,"208.6","146.9","234.0","58.9",0,"FWD","BOU"
46,"7958.jpg","Defoe",91,"a",7958,"Jermain","Defoe",18,"",57,NA,NA,NA,"0.1","0.4",-3,0,3,0,FALSE,0,"0.5","0.3",33242,5998,769,174,0,0,0,0,2,0,"1.0","0.3","0.3",FALSE,13,0,0,0,2,0,0,0,0,0,0,0,6,"3.0","0.0","23.0","2.6",0,"FWD","BOU"
473,"171129.jpg","Rico",91,"a",171129,"Diego","Rico",21,"",45,"2018-09-28T10:01:14Z",75,75,"0.1","0.4",0,0,0,0,FALSE,0,"0.1","0.3",3948,5736,365,29,0,0,0,0,2,0,"0.7","0.2","0.2",FALSE,225,0,0,0,6,0,0,0,0,0,0,0,37,"46.0","61.1","16.0","12.3",0,"DEF","BOU"
494,"152551.jpg","Lerma",91,"a",152551,"Jefferson","Lerma",8,"",45,"2018-08-25T13:01:12Z",100,100,"0.7","2.9",0,0,0,0,FALSE,0,"0.3","3.0",10690,8761,478,1578,0,0,0,0,13,3,"2.6","3.0","3.0",FALSE,434,0,1,2,7,0,0,0,3,0,0,1,65,"106.6","25.4","25.0","15.7",0,"MID","BOU"
47,"131897.jpg","Ryan",36,"a",131897,"Mathew","Ryan",1,"",45,NA,NA,NA,"0.8","5.3",0,0,0,0,FALSE,0,"3.7","3.8",101031,39140,1781,6451,0,0,0,0,24,9,"3.0","3.3","3.3",FALSE,720,0,0,1,13,0,0,0,0,0,30,2,140,"217.0","0.0","0.0","21.7",0,"GKP","BHA"
48,"83299.jpg","Dunk",36,"a",83299,"Lewis","Dunk",5,"",44,"2018-09-01T13:01:13Z",100,100,"0.5","2.7",-1,0,1,0,FALSE,0,"1.3","2.3",89822,5653,792,908,0,0,0,0,12,6,"1.7","1.8","1.8",FALSE,559,0,0,1,10,0,0,0,0,0,0,0,92,"97.6","32.5","16.0","14.6",0,"DEF","BHA"
49,"61933.jpg","Duffy",36,"a",61933,"Shane","Duffy",4,"",45,"2018-07-05T14:31:07Z",100,100,"1.2","7.1",0,0,0,0,FALSE,1,"3.8","5.3",78314,117095,3000,14428,0,0,0,0,32,5,"4.0","4.8","4.8",FALSE,720,2,2,1,13,0,0,0,2,0,0,2,140,"270.6","10.8","67.0","34.8",0,"DEF","BHA"
50,"11352.jpg","Bruno",36,"a",11352,"Bruno","Saltor Grau",2,"",44,"2018-09-14T13:01:14Z",100,100,"0.4","1.8",-1,0,1,0,FALSE,0,"0.1","1.8",9109,586,65,309,0,0,0,0,8,7,"4.0","1.3","1.3",FALSE,115,0,0,1,0,0,0,0,0,0,0,1,32,"22.6","15.5","0.0","3.8",0,"DEF","BHA"
51,"42748.jpg","Bong",36,"a",42748,"Gaëtan","Bong",3,"",45,NA,NA,NA,"0.5","3.1",0,0,0,0,FALSE,0,"0.2","2.3",4272,2817,117,257,0,0,0,0,14,6,"1.8","1.8","1.8",FALSE,694,0,0,1,13,0,0,0,0,0,0,0,96,"81.6","40.9","0.0","12.1",0,"DEF","BHA"
52,"43808.jpg","Suttner",36,"a",43808,"Markus","Suttner",29,"",39,NA,NA,NA,"0.0","0.0",-1,0,1,0,FALSE,0,"5.3","0.0",183455,31260,4226,990,0,0,0,0,0,0,"0.0","-0.5","-0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BHA"
53,"74375.jpg","Schelotto",36,"a",74375,"Ezequiel","Schelotto",21,"",39,NA,NA,NA,"0.0","0.0",-1,0,1,0,FALSE,0,"1.7","0.0",57086,17659,1497,629,0,0,0,0,0,0,"0.0","-0.5","-0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BHA"
54,"52484.jpg","Balogun",36,"a",52484,"Leon","Balogun",14,"",43,NA,NA,NA,"0.0","0.5",-2,0,2,0,FALSE,0,"0.1","0.0",5743,2195,190,19,0,0,0,0,2,0,"1.0","-0.5","-0.5",FALSE,160,0,0,0,3,0,0,0,1,0,0,0,17,"34.2","0.3","2.0","3.6",0,"DEF","BHA"
55,"83543.jpg","Knockaert",36,"a",83543,"Anthony","Knockaert",11,"",55,NA,NA,NA,"0.7","5.5",0,0,0,0,FALSE,0,"1.7","3.8",29275,92901,3464,11850,0,0,0,0,30,3,"3.8","3.3","3.3",FALSE,677,1,3,1,13,0,0,0,2,0,0,1,120,"177.6","207.6","181.0","56.7",0,"MID","BHA"
56,"40845.jpg","Stephens",36,"d",40845,"Dale","Stephens",6,"Hamstring injury - 75% chance of playing",44,"2018-09-22T17:01:13Z",75,75,"0.1","1.8",-1,0,1,0,FALSE,0,"5.4","0.5",308663,47356,9262,171,0,0,0,0,8,0,"1.3","0.0","0.0",FALSE,470,0,0,0,9,0,0,0,3,0,0,0,64,"92.2","30.2","9.0","13.2",0,"MID","BHA"
57,"38490.jpg","Kayal",36,"a",38490,"Beram","Kayal",7,"",44,NA,NA,NA,"0.5","2.0",-1,0,1,0,FALSE,0,"0.1","2.0",3949,4889,435,2257,0,0,0,0,9,5,"2.3","1.5","1.5",FALSE,250,0,1,1,5,0,0,0,2,0,0,0,43,"74.2","27.8","6.0","10.8",0,"MID","BHA"
58,"109345.jpg","March",36,"a",109345,"Solomon","March",20,"",50,NA,NA,NA,"0.5","4.0",0,0,0,0,FALSE,0,"0.1","2.3",7704,9908,262,324,0,0,0,0,20,3,"2.5","1.8","1.8",FALSE,633,0,1,1,12,0,0,0,0,0,0,0,62,"77.4","101.7","71.0","25.2",0,"MID","BHA"
59,"60307.jpg","Groß",36,"i",60307,"Pascal","Groß",13,"Ankle injury - Expected back 20 Oct",67,"2018-09-03T16:01:13Z",0,0,"0.0","1.6",-3,0,3,0,FALSE,1,"2.0","0.0",307388,42425,4606,88,0,0,0,0,11,0,"2.8","0.0","0.0",FALSE,217,1,0,0,4,0,0,1,0,0,0,3,36,"70.6","76.4","63.0","21.0",0,"MID","BHA"
60,"66242.jpg","Pröpper",36,"d",66242,"Davy","Pröpper",24,"Knock - 75% chance of playing",49,"2018-10-05T21:01:15Z",NA,75,"0.5","3.3",-1,0,1,0,FALSE,0,"0.1","2.3",5306,2044,312,34,0,0,0,0,16,3,"2.0","1.8","1.3",FALSE,692,0,0,1,13,0,0,0,1,0,0,0,71,"77.2","27.8","17.0","12.3",0,"MID","BHA"
61,"167473.jpg","Izquierdo",36,"a",167473,"José Heriberto","Izquierdo Mena",19,"",59,"2018-09-29T13:01:13Z",100,100,"0.1","0.3",-1,0,1,0,FALSE,0,"0.1","0.5",7574,550,74,71,0,0,0,0,2,1,"1.0","0.0","0.0",FALSE,26,0,0,0,0,0,0,0,0,0,0,0,9,"6.6","0.3","19.0","2.6",0,"MID","BHA"
62,"20529.jpg","Murray",36,"a",20529,"Glenn","Murray",17,"",65,"2018-08-04T08:01:10Z",100,100,"0.7","6.0",0,0,0,0,FALSE,1,"2.6","4.5",84531,173777,4007,24565,0,0,0,0,39,9,"4.9","4.0","4.0",FALSE,647,5,0,1,10,0,0,0,2,0,0,6,117,"180.0","55.8","211.0","44.3",0,"FWD","BHA"
63,"38499.jpg","Hemed",36,"u",38499,"Tomer","Hemed",25,"Season-long loan to Queens Park Rangers",49,"2018-08-23T13:01:11Z",0,0,"0.0","0.0",-1,0,1,0,FALSE,0,"0.1","0.0",9602,1242,120,10,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","BHA"
64,"28462.jpg","Baldock",36,"u",28462,"Sam","Baldock",9,"Transferred to Reading",45,"2018-08-01T08:30:27Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.4","0.0",13296,932,272,29,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","BHA"
65,"106757.jpg","Locadia",36,"a",106757,"Jürgen","Locadia",9,"",53,"2018-07-23T12:31:08Z",100,100,"0.2","1.3",-2,-1,2,1,FALSE,0,"0.1","1.0",4612,1941,150,54,0,0,0,0,7,1,"1.0","0.5","0.5",FALSE,133,0,0,0,3,0,0,0,1,0,0,0,9,"6.6","14.1","60.0","7.7",0,"FWD","BHA"
66,"93284.jpg","Andone",36,"a",93284,"Florin","Andone",10,"",50,"2018-09-22T15:31:13Z",100,100,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",3181,937,106,67,0,0,0,0,0,0,"0.0","-0.5","-0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","BHA"
179,"50093.jpg","Button",36,"a",50093,"David","Button",27,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.7","0.0",24580,22167,885,915,0,0,0,0,0,0,"0.0","-0.5","-0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","BHA"
439,"49262.jpg","Steele",36,"a",49262,"Jason","Steele",23,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.4","0.0",16455,12286,636,373,0,0,0,0,0,0,"0.0","-0.5","-0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","BHA"
