"player_id","web_name","first_name","second_name","id","kickoff_time_formatted","event_name","opponent_name","opponent_short_name","is_home","difficulty","code","kickoff_time","team_h_score","team_a_score","finished","minutes","provisional_start_time","finished_provisional","event","team_a","team_h"
1,"Cech","Petr","Cech",21,"25 Aug 15:00","Gameweek 3","West Ham","WHU",TRUE,2,987613,"2018-08-25T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,3,19,1
2,"Leno","Bernd","Leno",21,"25 Aug 15:00","Gameweek 3","West Ham","WHU",TRUE,2,987613,"2018-08-25T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,3,19,1
3,"Koscielny","Laurent","Koscielny",21,"25 Aug 15:00","Gameweek 3","West Ham","WHU",TRUE,2,987613,"2018-08-25T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,3,19,1
4,"Bellerín","Héctor","Bellerín",21,"25 Aug 15:00","Gameweek 3","West Ham","WHU",TRUE,2,987613,"2018-08-25T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,3,19,1
5,"Monreal","Nacho","Monreal",21,"25 Aug 15:00","Gameweek 3","West Ham","WHU",TRUE,2,987613,"2018-08-25T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,3,19,1
6,"Holding","Rob","Holding",21,"25 Aug 15:00","Gameweek 3","West Ham","WHU",TRUE,2,987613,"2018-08-25T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,3,19,1
7,"Mustafi","Shkodran","Mustafi",21,"25 Aug 15:00","Gameweek 3","West Ham","WHU",TRUE,2,987613,"2018-08-25T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,3,19,1
8,"Kolasinac","Sead","Kolasinac",21,"25 Aug 15:00","Gameweek 3","West Ham","WHU",TRUE,2,987613,"2018-08-25T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,3,19,1
9,"Chambers","Calum","Chambers",23,"26 Aug 16:00","Gameweek 3","Burnley","BUR",TRUE,3,987614,"2018-08-26T15:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,3,4,9
10,"Mavropanos","Konstantinos","Mavropanos",21,"25 Aug 15:00","Gameweek 3","West Ham","WHU",TRUE,2,987613,"2018-08-25T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,3,19,1
11,"Lichtsteiner","Stephan","Lichtsteiner",21,"25 Aug 15:00","Gameweek 3","West Ham","WHU",TRUE,2,987613,"2018-08-25T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,3,19,1
12,"Sokratis","Sokratis","Papastathopoulos",21,"25 Aug 15:00","Gameweek 3","West Ham","WHU",TRUE,2,987613,"2018-08-25T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,3,19,1
13,"Özil","Mesut","Özil",21,"25 Aug 15:00","Gameweek 3","West Ham","WHU",TRUE,2,987613,"2018-08-25T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,3,19,1
14,"Ramsey","Aaron","Ramsey",21,"25 Aug 15:00","Gameweek 3","West Ham","WHU",TRUE,2,987613,"2018-08-25T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,3,19,1
15,"Iwobi","Alex","Iwobi",21,"25 Aug 15:00","Gameweek 3","West Ham","WHU",TRUE,2,987613,"2018-08-25T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,3,19,1
16,"Elneny","Mohamed","Elneny",21,"25 Aug 15:00","Gameweek 3","West Ham","WHU",TRUE,2,987613,"2018-08-25T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,3,19,1
