"id","photo","web_name","team_code","status","code","first_name","second_name","squad_number","news","now_cost","news_added","chance_of_playing_this_round","chance_of_playing_next_round","value_form","value_season","cost_change_start","cost_change_event","cost_change_start_fall","cost_change_event_fall","in_dreamteam","dreamteam_count","selected_by_percent","form","transfers_out","transfers_in","transfers_out_event","transfers_in_event","loans_in","loans_out","loaned_in","loaned_out","total_points","event_points","points_per_game","ep_this","ep_next","special","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","element_type","team"
12,"39476.jpg","Sokratis",3,"a",39476,"Sokratis","Papastathopoulos",5,"",55,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"2.5","0.0",11906,1688,11906,1688,0,0,0,0,0,0,"0.0","2.2","2.7",FALSE,90,0,0,0,2,0,0,0,1,0,0,0,13,"16.6","10.3","0.0","2.7",0,"DEF","ARS"
13,"37605.jpg","Özil",3,"a",37605,"Mesut","Özil",10,"",85,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"4.9","2.0",22819,5830,22819,5830,0,0,0,0,2,2,"2.0","2.5","3.0",FALSE,90,0,0,0,2,0,0,0,0,0,0,0,10,"9.2","24.7","6.0","4.0",0,"MID","ARS"
14,"41792.jpg","Ramsey",3,"a",41792,"Aaron","Ramsey",8,"",75,"2018-08-02T07:01:09Z",100,100,"0.1","0.1",0,0,0,0,FALSE,0,"1.4","1.0",4647,2205,4647,2205,0,0,0,0,1,1,"1.0","2.1","2.6",FALSE,53,0,0,0,1,0,0,0,0,0,0,0,7,"9.4","10.8","9.0","2.9",0,"MID","ARS"
15,"153133.jpg","Iwobi",3,"a",153133,"Alex","Iwobi",17,"",55,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.7","0.0",4782,542,4782,542,0,0,0,0,0,0,"0.0","1.2","1.7",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","ARS"
16,"153256.jpg","Elneny",3,"a",153256,"Mohamed","Elneny",4,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"2.7","0.0",12153,2525,12153,2525,0,0,0,0,0,0,"0.0","0.8","1.3",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","ARS"
17,"84450.jpg","Xhaka",3,"a",84450,"Granit","Xhaka",34,"",55,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"4.3","1.0",22528,3078,22528,3078,0,0,0,0,1,1,"1.0","1.2","1.7",FALSE,69,0,0,0,2,0,0,0,1,0,0,0,10,"8.8","1.3","0.0","1.0",0,"MID","ARS"
18,"57249.jpg","Mkhitaryan",3,"a",57249,"Henrikh","Mkhitaryan",7,"",70,NA,NA,NA,"0.3","0.3",0,0,0,0,FALSE,0,"12.6","2.0",56026,11791,56026,11791,0,0,0,0,2,2,"2.0","1.9","2.4",FALSE,90,0,0,0,2,0,0,0,0,0,0,0,11,"16.6","22.3","42.0","8.1",0,"MID","ARS"
19,"200641.jpg","Nelson",3,"a",200641,"Reiss","Nelson",48,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.8","0.0",3427,637,3427,637,0,0,0,0,0,0,"0.0","0.8","1.3",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","ARS"
20,"154043.jpg","Maitland-Niles",3,"d",154043,"Ainsley","Maitland-Niles",15,"Knock - 75% chance of playing",45,"2018-08-12T16:01:12Z",NA,75,"0.2","0.2",0,0,0,0,FALSE,0,"0.6","1.0",3575,648,3575,648,0,0,0,0,1,1,"1.0","0.8","1.0",FALSE,34,0,0,0,1,0,0,0,0,0,0,0,7,"10.8","10.3","0.0","2.1",0,"MID","ARS"
21,"50175.jpg","Welbeck",3,"d",50175,"Danny","Welbeck",23,"Lack of match fitness - 75% chance of playing",65,"2018-08-10T14:01:12Z",0,75,"0.0","0.0",0,0,0,0,FALSE,0,"0.5","0.0",5994,368,5994,368,0,0,0,0,0,0,"0.0","0.0","1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","ARS"
22,"59966.jpg","Lacazette",3,"a",59966,"Alexandre","Lacazette",9,"",95,NA,NA,NA,"0.1","0.1",0,0,0,0,FALSE,0,"4.0","1.0",21485,4062,21485,4062,0,0,0,0,1,1,"1.0","3.2","3.7",FALSE,36,0,0,0,1,0,0,0,0,0,0,0,-4,"0.0","0.5","5.0","0.2",0,"FWD","ARS"
23,"54694.jpg","Aubameyang",3,"a",54694,"Pierre-Emerick","Aubameyang",14,"",110,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"18.9","2.0",53253,12301,53253,12301,0,0,0,0,2,2,"2.0","4.0","4.5",FALSE,90,0,0,0,2,0,0,0,0,0,0,0,5,"1.0","12.2","1.0","1.4",0,"FWD","ARS"
450,"198849.jpg","Torreira",3,"a",198849,"Lucas","Torreira",11,"",50,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"1.9","1.0",8360,2613,8360,2613,0,0,0,0,1,1,"1.0","1.0","1.5",FALSE,20,0,0,0,0,0,0,0,0,0,0,0,5,"3.8","0.6","0.0","0.4",0,"MID","ARS"
451,"242166.jpg","Guendouzi",3,"a",242166,"Matteo","Guendouzi",29,"",45,NA,NA,NA,"0.4","0.4",0,0,0,0,FALSE,0,"1.4","2.0",4375,9493,4375,9493,0,0,0,0,2,2,"2.0","0.8","1.3",FALSE,90,0,0,0,2,0,0,0,0,0,0,0,15,"11.4","3.0","1.0","1.5",0,"MID","ARS"
24,"40349.jpg","Begovic",91,"a",40349,"Asmir","Begovic",27,"",45,NA,NA,NA,"1.3","1.3",0,0,0,0,FALSE,0,"4.9","6.0",5231,8838,5231,8838,0,0,0,0,6,6,"6.0","2.5","2.0",FALSE,90,0,0,1,0,0,0,0,0,0,1,0,21,"10.0","0.0","0.0","1.0",0,"GKP","BOU"
25,"18726.jpg","Boruc",91,"a",18726,"Artur","Boruc",1,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"7.3","0.0",8065,3822,8065,3822,0,0,0,0,0,0,"0.0","1.7","1.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","BOU"
26,"15149.jpg","Francis",91,"a",15149,"Simon","Francis",2,"",45,NA,NA,NA,"0.9","0.9",0,0,0,0,FALSE,0,"0.5","4.0",1116,1182,1116,1182,0,0,0,0,4,4,"4.0","2.2","1.7",FALSE,23,0,1,0,0,0,0,0,0,0,0,0,15,"22.2","10.8","4.0","3.7",0,"DEF","BOU"
27,"56917.jpg","Steve Cook",91,"a",56917,"Steve","Cook",3,"",45,NA,NA,NA,"1.3","1.3",0,0,0,0,FALSE,0,"1.5","6.0",2620,6647,2620,6647,0,0,0,0,6,6,"6.0","2.2","1.7",FALSE,90,0,0,1,0,0,0,0,0,0,0,0,25,"23.2","1.0","2.0","2.6",0,"DEF","BOU"
28,"41320.jpg","Daniels",91,"a",41320,"Charlie","Daniels",11,"",45,NA,NA,NA,"1.1","1.1",0,0,0,0,FALSE,0,"17.1","5.0",20922,12662,20922,12662,0,0,0,0,5,5,"5.0","2.2","1.7",FALSE,90,0,0,1,0,0,0,0,1,0,0,0,22,"13.4","17.0","2.0","3.2",0,"DEF","BOU"
29,"54469.jpg","Adam Smith",91,"a",54469,"Adam","Smith",15,"",45,NA,NA,NA,"1.3","1.3",0,0,0,0,FALSE,0,"0.6","6.0",1315,4122,1315,4122,0,0,0,0,6,6,"6.0","2.2","1.7",FALSE,90,0,0,1,0,0,0,0,0,0,0,0,25,"16.2","15.5","0.0","3.2",0,"DEF","BOU"
30,"149484.jpg","Mings",91,"a",149484,"Tyrone","Mings",26,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",779,133,779,133,0,0,0,0,0,0,"0.0","2.2","1.7",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BOU"
31,"126184.jpg","Aké",91,"a",126184,"Nathan","Aké",5,"",50,"2018-08-05T11:01:10Z",100,100,"1.6","1.6",0,0,0,0,FALSE,0,"4.1","8.0",5536,16455,5536,16455,0,0,0,0,8,8,"8.0","2.6","2.1",FALSE,90,0,0,1,0,0,0,0,0,0,0,2,33,"35.0","1.1","0.0","3.6",0,"DEF","BOU"
32,"222434.jpg","Simpson",91,"a",222434,"Jack","Simpson",25,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"5.7","0.0",15618,6259,15618,6259,0,0,0,0,0,0,"0.0","1.7","1.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BOU"
34,"20037.jpg","Pugh",91,"a",20037,"Marc","Pugh",7,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.7","0.0",2591,382,2591,382,0,0,0,0,0,0,"0.0","1.8","1.3",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
35,"15237.jpg","Surman",91,"a",15237,"Andrew","Surman",6,"",50,NA,NA,NA,"0.6","0.6",0,0,0,0,FALSE,0,"0.4","3.0",1469,1003,1469,1003,0,0,0,0,3,3,"3.0","2.0","1.5",FALSE,90,0,0,1,0,0,0,0,0,0,0,0,8,"8.8","3.6","3.0","1.5",0,"MID","BOU"
36,"56872.jpg","Stanislas",91,"i",56872,"Junior","Stanislas",19,"Knee injury - Unknown return date",60,"2018-07-05T14:31:07Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",420,38,420,38,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
37,"40387.jpg","Gosling",91,"a",40387,"Dan","Gosling",4,"",50,NA,NA,NA,"0.6","0.6",0,0,0,0,FALSE,0,"0.1","3.0",328,363,328,363,0,0,0,0,3,3,"3.0","2.0","1.5",FALSE,90,0,0,1,0,0,0,0,0,0,0,0,12,"23.2","10.4","1.0","3.5",0,"MID","BOU"
38,"103912.jpg","Ibe",91,"a",103912,"Jordon","Ibe",10,"",55,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.5","0.0",4027,226,4027,226,0,0,0,0,0,0,"0.0","2.2","1.7",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
39,"155408.jpg","Lewis Cook",91,"a",155408,"Lewis","Cook",16,"",50,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.3","0.0",1944,127,1944,127,0,0,0,0,0,0,"0.0","2.0","1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
40,"90105.jpg","Fraser",91,"a",90105,"Ryan","Fraser",24,"",55,NA,NA,NA,"2.0","2.0",0,0,0,0,FALSE,0,"2.0","11.0",4941,25058,4941,25058,0,0,0,0,11,11,"11.0","2.2","1.7",FALSE,90,1,0,1,0,0,0,0,0,0,0,3,38,"42.8","43.3","25.0","11.1",0,"MID","BOU"
41,"122342.jpg","Hyndman",91,"u",122342,"Emerson","Hyndman",22,"Loaned to Hibernian",45,"2018-08-09T20:43:58Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",684,6,684,6,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
42,"111317.jpg","Brooks",91,"a",111317,"David","Brooks",20,"",50,NA,NA,NA,"0.6","0.6",0,0,0,0,FALSE,0,"0.1","3.0",289,370,289,370,0,0,0,0,3,3,"3.0","2.0","1.5",FALSE,66,0,0,1,0,0,0,0,0,0,0,0,3,"3.4","2.8","19.0","2.5",0,"MID","BOU"
43,"75115.jpg","Wilson",91,"a",75115,"Callum","Wilson",13,"",60,NA,NA,NA,"1.3","1.3",0,0,0,0,TRUE,1,"5.9","8.0",12948,89432,12948,89432,0,0,0,0,8,8,"8.0","2.3","1.8",FALSE,90,1,1,1,0,0,0,1,0,0,0,1,31,"58.6","20.2","103.0","18.2",0,"FWD","BOU"
44,"178304.jpg","Mousset",91,"a",178304,"Lys","Mousset",9,"",50,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"0.3","1.0",1391,1307,1391,1307,0,0,0,0,1,1,"1.0","1.8","1.3",FALSE,1,0,0,0,0,0,0,0,0,0,0,0,3,"0.0","0.0","0.0","0.0",0,"FWD","BOU"
45,"78007.jpg","King",91,"a",78007,"Joshua","King",17,"",65,NA,NA,NA,"0.3","0.3",0,0,0,0,FALSE,0,"7.6","2.0",21057,5643,21057,5643,0,0,0,0,2,2,"2.0","2.5","2.0",FALSE,90,0,0,1,0,0,0,0,0,0,0,0,1,"5.0","19.3","22.0","4.6",0,"FWD","BOU"
46,"7958.jpg","Defoe",91,"a",7958,"Jermain","Defoe",18,"",60,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"0.9","1.0",4302,1289,4302,1289,0,0,0,0,1,1,"1.0","2.3","1.8",FALSE,1,0,0,0,0,0,0,0,0,0,0,0,3,"0.0","0.0","0.0","0.0",0,"FWD","BOU"
473,"171129.jpg","Rico",91,"s",171129,"Diego","Rico",21,"Suspended until 01 Sep",45,"2018-08-01T10:01:10Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",168,21,168,21,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BOU"
494,"152551.jpg","Lerma",91,"d",152551,"Jefferson","Lerma",8,"Lack of match fitness - 75% chance of playing",45,"2018-08-10T09:31:13Z",0,75,"0.0","0.0",0,0,0,0,FALSE,0,"0.3","0.0",1593,394,1593,394,0,0,0,0,0,0,"0.0","0.0","1.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
47,"131897.jpg","Ryan",36,"a",131897,"Mathew","Ryan",1,"",45,NA,NA,NA,"0.4","0.4",0,0,0,0,FALSE,0,"5.1","2.0",8502,967,8502,967,0,0,0,0,2,2,"2.0","2.0","1.0",FALSE,90,0,0,0,2,0,0,0,0,0,3,0,15,"22.8","0.0","0.0","2.3",0,"GKP","BHA"
48,"83299.jpg","Dunk",36,"a",83299,"Lewis","Dunk",5,"",45,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"3.0","1.0",8523,997,8523,997,0,0,0,0,1,1,"1.0","1.7","0.7",FALSE,90,0,0,0,2,0,0,0,0,0,0,0,14,"15.0","0.3","0.0","1.5",0,"DEF","BHA"
49,"61933.jpg","Duffy",36,"a",61933,"Shane","Duffy",4,"",45,"2018-07-05T14:31:07Z",100,100,"0.2","0.2",0,0,0,0,FALSE,0,"3.0","1.0",9247,561,9247,561,0,0,0,0,1,1,"1.0","1.7","0.7",FALSE,90,0,0,0,2,0,0,0,0,0,0,0,16,"27.0","0.0","0.0","2.7",0,"DEF","BHA"
50,"11352.jpg","Bruno",36,"d",11352,"Bruno","Saltor Grau",2,"Hamstring injury - 75% chance of playing",45,"2018-08-11T14:31:12Z",NA,75,"0.2","0.2",0,0,0,0,FALSE,0,"0.3","1.0",1988,88,1988,88,0,0,0,0,1,1,"1.0","1.7","0.5",FALSE,25,0,0,0,0,0,0,0,0,0,0,0,6,"6.4","14.6","0.0","2.1",0,"DEF","BHA"
51,"42748.jpg","Bong",36,"a",42748,"Gaëtan","Bong",3,"",45,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"0.2","1.0",394,89,394,89,0,0,0,0,1,1,"1.0","1.7","0.7",FALSE,64,0,0,0,2,0,0,0,0,0,0,0,10,"6.2","0.6","0.0","0.7",0,"DEF","BHA"
52,"43808.jpg","Suttner",36,"a",43808,"Markus","Suttner",29,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"8.2","0.0",25506,3741,25506,3741,0,0,0,0,0,0,"0.0","1.2","0.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BHA"
53,"74375.jpg","Schelotto",36,"a",74375,"Ezequiel","Schelotto",21,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"2.4","0.0",7928,1554,7928,1554,0,0,0,0,0,0,"0.0","1.2","0.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BHA"
54,"52484.jpg","Balogun",36,"a",52484,"Leon","Balogun",14,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",918,79,918,79,0,0,0,0,0,0,"0.0","1.7","0.7",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BHA"
55,"83543.jpg","Knockaert",36,"a",83543,"Anthony","Knockaert",11,"",55,NA,NA,NA,"0.4","0.4",0,0,0,0,FALSE,0,"0.5","2.0",1981,279,1981,279,0,0,0,0,2,2,"2.0","1.7","0.7",FALSE,90,0,0,0,2,0,0,0,0,0,0,0,4,"9.4","4.4","22.0","3.6",0,"MID","BHA"
56,"40845.jpg","Stephens",36,"a",40845,"Dale","Stephens",6,"",45,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"10.7","1.0",31281,3792,31281,3792,0,0,0,0,1,1,"1.0","1.3","0.3",FALSE,90,0,0,0,2,0,0,0,1,0,0,0,14,"21.8","11.8","4.0","3.8",0,"MID","BHA"
57,"38490.jpg","Kayal",36,"a",38490,"Beram","Kayal",7,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",442,115,442,115,0,0,0,0,0,0,"0.0","1.3","0.3",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BHA"
58,"109345.jpg","March",36,"a",109345,"Solomon","March",20,"",50,NA,NA,NA,"0.4","0.4",0,0,0,0,FALSE,0,"0.1","2.0",282,57,282,57,0,0,0,0,2,2,"2.0","1.5","0.5",FALSE,70,0,0,0,2,0,0,0,0,0,0,0,6,"3.2","14.3","2.0","2.0",0,"MID","BHA"
59,"60307.jpg","Groß",36,"a",60307,"Pascal","Groß",13,"",70,NA,NA,NA,"0.1","0.1",0,0,0,0,FALSE,0,"6.6","1.0",45088,820,45088,820,0,0,0,0,1,1,"1.0","2.4","1.4",FALSE,59,0,0,0,2,0,0,0,0,0,0,0,6,"8.6","20.3","4.0","3.3",0,"MID","BHA"
60,"66242.jpg","Pröpper",36,"a",66242,"Davy","Pröpper",24,"",50,NA,NA,NA,"0.4","0.4",0,0,0,0,FALSE,0,"0.2","2.0",674,87,674,87,0,0,0,0,2,2,"2.0","1.5","0.5",FALSE,90,0,0,0,2,0,0,0,0,0,0,0,9,"12.0","1.5","9.0","2.3",0,"MID","BHA"
61,"167473.jpg","Izquierdo",36,"i",167473,"José Heriberto","Izquierdo Mena",19,"Knock - Expected back 19 Aug",60,"2018-08-08T14:31:10Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",2214,36,2214,36,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BHA"
62,"20529.jpg","Murray",36,"a",20529,"Glenn","Murray",17,"",65,"2018-08-04T08:01:10Z",100,100,"0.3","0.3",0,0,0,0,FALSE,0,"0.7","2.0",2722,676,2722,676,0,0,0,0,2,2,"2.0","2.0","1.0",FALSE,90,0,0,0,2,0,0,0,0,0,0,0,1,"3.6","1.8","6.0","1.1",0,"FWD","BHA"
63,"38499.jpg","Hemed",36,"a",38499,"Tomer","Hemed",25,"",50,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",1192,319,1192,319,0,0,0,0,0,0,"0.0","1.3","0.3",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","BHA"
64,"28462.jpg","Baldock",36,"u",28462,"Sam","Baldock",9,"Transferred to Reading",45,"2018-08-01T08:30:27Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.5","0.0",3245,106,3245,106,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","BHA"
65,"106757.jpg","Locadia",36,"a",106757,"Jürgen","Locadia",9,"",55,"2018-07-23T12:31:08Z",100,100,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",642,273,642,273,0,0,0,0,0,0,"0.0","1.5","0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","BHA"
66,"93284.jpg","Andone",36,"i",93284,"Florin","Andone",10,"Knock - Expected back 19 Aug",50,"2018-08-04T08:01:10Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",513,89,513,89,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","BHA"
179,"50093.jpg","Button",36,"a",50093,"David","Button",27,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.8","0.0",1982,863,1982,863,0,0,0,0,0,0,"0.0","1.2","0.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","BHA"
439,"49262.jpg","Steele",36,"a",49262,"Jason","Steele",23,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.5","0.0",1383,1040,1383,1040,0,0,0,0,0,0,"0.0","1.2","0.2",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","BHA"
440,"209362.jpg","Bernardo",36,"a",209362,"Bernardo","Fernandes da Silva Junior",30,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",925,118,925,118,0,0,0,0,0,0,"0.0","1.7","0.7",FALSE,90,0,0,0,2,0,0,0,1,0,0,0,11,"18.0","1.8","0.0","2.0",0,"DEF","BHA"
466,"227127.jpg","Bissouma",36,"a",227127,"Yves","Bissouma",8,"",50,NA,NA,NA,"0.2","0.2",0,0,0,0,FALSE,0,"0.1","1.0",236,94,236,94,0,0,0,0,1,1,"1.0","1.5","0.5",FALSE,30,0,0,0,0,0,0,0,0,0,0,0,2,"1.4","1.5","9.0","1.2",0,"MID","BHA"
476,"165210.jpg","Jahanbakhsh",36,"a",165210,"Alireza","Jahanbakhsh",16,"",70,NA,NA,NA,"0.1","0.1",0,0,0,0,FALSE,0,"1.5","1.0",6952,285,6952,285,0,0,0,0,1,1,"1.0","2.4","1.4",FALSE,19,0,0,0,0,0,0,0,0,0,0,0,3,"2.4","14.1","0.0","1.7",0,"MID","BHA"
