"id","photo","web_name","team_code","status","code","first_name","second_name","squad_number","news","now_cost","news_added","chance_of_playing_this_round","chance_of_playing_next_round","value_form","value_season","cost_change_start","cost_change_event","cost_change_start_fall","cost_change_event_fall","in_dreamteam","dreamteam_count","selected_by_percent","form","transfers_out","transfers_in","transfers_out_event","transfers_in_event","loans_in","loans_out","loaned_in","loaned_out","total_points","event_points","points_per_game","ep_this","ep_next","special","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","element_type","team"
39,"155408.jpg","Lewis Cook",91,"i",155408,"Lewis","Cook",16,"Anterior cruciate ligament  - Expected back 04 Jun",47,"2018-12-06T14:31:16Z",0,0,"0.0","4.7",-3,0,3,0,FALSE,0,"0.1","0.0",20097,6998,21,3,0,0,0,0,22,0,"1.7","0.0","0.0",FALSE,719,0,0,3,10,0,0,0,2,0,0,0,91,"76.0","50.4","36.0","16.5",0,"MID","BOU"
40,"90105.jpg","Fraser",91,"a",90105,"Ryan","Fraser",24,"",62,"2019-03-15T10:31:19Z",75,100,"0.7","23.1",7,0,-7,0,FALSE,5,"22.4","4.4",2225829,3410877,40597,14507,0,0,0,0,143,2,"4.6","3.3","4.4",FALSE,2558,6,10,7,51,0,0,0,2,0,0,18,589,"724.4","1021.7","514.0","226.4",0,"MID","BOU"
41,"122342.jpg","Hyndman",91,"u",122342,"Emerson","Hyndman",22,"Loaned to Hibernian",45,"2018-08-09T20:43:58Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",2745,107,4,1,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
42,"111317.jpg","Brooks",91,"a",111317,"David","Brooks",20,"",51,"2019-01-30T22:01:18Z",100,100,"0.3","19.8",1,0,-1,0,FALSE,2,"5.2","1.4",602299,911393,13388,7245,0,0,0,0,101,2,"4.0","1.4","1.4",FALSE,1813,6,4,8,32,0,0,0,2,0,0,6,311,"474.6","352.7","524.0","135.2",0,"MID","BOU"
43,"75115.jpg","Wilson",91,"a",75115,"Callum","Wilson",13,"",65,"2019-01-09T14:31:17Z",100,100,"0.4","19.5",5,0,-5,0,FALSE,5,"15.9","2.6",3228671,3799914,50241,14340,0,0,0,0,127,2,"5.5","2.6","2.6",FALSE,1906,11,9,7,33,0,0,1,3,0,0,16,405,"541.6","328.4","833.0","169.8",0,"FWD","BOU"
44,"178304.jpg","Mousset",91,"a",178304,"Lys","Mousset",9,"",49,"2018-09-01T13:01:13Z",100,100,"0.4","5.1",-1,0,1,0,FALSE,0,"0.3","1.8",21795,18048,463,404,0,0,0,0,25,0,"1.2","1.8","1.8",FALSE,302,1,0,0,14,0,0,0,1,0,0,0,75,"61.2","53.8","106.0","21.8",0,"FWD","BOU"
45,"78007.jpg","King",91,"a",78007,"Joshua","King",17,"",65,"2019-01-21T15:01:18Z",100,100,"0.7","18.9",0,0,0,0,FALSE,4,"6.9","4.8",910436,906813,17282,15120,0,0,0,0,123,13,"4.4","4.8","4.8",FALSE,2395,11,3,8,44,0,0,1,3,0,0,20,416,"601.2","458.6","862.0","191.8",0,"FWD","BOU"
46,"7958.jpg","Defoe",91,"u",7958,"Jermain","Defoe",18,"Joined Rangers on an 18-month loan deal",56,"2019-01-07T00:31:16Z",0,0,"0.0","0.7",-4,0,4,0,FALSE,0,"0.4","0.0",44631,9983,32,2,0,0,0,0,4,0,"1.0","0.0","0.0",FALSE,22,0,0,0,2,0,0,0,0,0,0,0,12,"3.0","0.0","23.0","2.6",0,"FWD","BOU"
241,"57328.jpg","Clyne",91,"a",57328,"Nathaniel","Clyne",23,"",44,"2019-02-06T01:31:23Z",100,100,"0.3","5.5",-6,0,6,0,FALSE,0,"0.9","1.2",59718,78556,1454,554,0,0,0,0,24,1,"1.8","1.2","1.2",FALSE,866,0,0,2,14,0,0,0,1,0,0,0,131,"142.0","55.2","50.0","24.7",0,"DEF","BOU"
259,"154566.jpg","Solanke",91,"a",154566,"Dominic","Solanke",29,"",47,"2019-02-27T22:01:21Z",100,100,"0.3","2.1",-3,0,3,0,FALSE,0,"0.4","1.4",35358,35218,833,1733,0,0,0,0,10,4,"2.0","1.4","1.4",FALSE,222,0,1,0,4,0,0,0,0,0,0,0,36,"61.4","57.0","99.0","21.8",0,"FWD","BOU"
473,"171129.jpg","Rico",91,"a",171129,"Diego","Rico",21,"",41,"2018-09-28T10:01:14Z",75,75,"0.1","1.5",-4,0,4,0,FALSE,0,"0.0","0.4",7992,7605,44,34,0,0,0,0,6,0,"0.6","0.3","0.3",FALSE,527,0,0,0,17,0,0,0,1,0,0,0,80,"100.0","166.0","27.0","29.2",0,"DEF","BOU"
494,"152551.jpg","Lerma",91,"a",152551,"Jefferson","Lerma",8,"",45,"2019-02-23T18:01:19Z",100,100,"0.2","10.9",0,0,0,0,FALSE,0,"0.3","1.0",48942,45586,218,135,0,0,0,0,49,1,"2.1","1.0","1.0",FALSE,1922,1,1,7,36,1,0,0,11,0,0,3,275,"377.4","155.4","159.0","69.3",0,"MID","BOU"
580,"223911.jpg","Mepham",91,"a",223911,"Chris","Mepham",33,"",45,NA,NA,NA,"0.5","2.9",0,0,0,0,FALSE,0,"0.1","2.2",656,4349,236,92,0,0,0,0,13,1,"1.9","2.2","2.2",FALSE,461,0,0,1,9,0,0,0,0,0,0,0,77,"95.0","1.6","14.0","11.2",0,"DEF","BOU"
599,"217331.jpg","Surridge",91,"a",217331,"Sam","Surridge",44,"",45,NA,NA,NA,"0.0","0.2",0,0,0,0,FALSE,0,"0.1","0.2",5772,11148,437,419,0,0,0,0,1,0,"1.0","0.2","0.2",FALSE,10,0,0,0,0,0,0,0,0,0,0,0,2,"0.0","1.5","4.0","0.6",0,"FWD","BOU"
600,"431774.jpg","Taylor",91,"a",431774,"Kyle","Taylor",28,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",113,220,15,15,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
47,"131897.jpg","Ryan",36,"a",131897,"Mathew","Ryan",1,"",44,"2018-12-26T22:31:37Z",100,100,"0.8","18.4",-1,0,1,0,FALSE,0,"3.1","3.7",383336,283945,1806,5658,0,0,0,0,81,0,"3.2","0.0","6.4",FALSE,2250,0,0,5,37,0,0,0,2,0,72,9,404,"514.2","0.0","0.0","51.5",0,"GKP","BHA"
48,"83299.jpg","Dunk",36,"a",83299,"Lewis","Dunk",5,"",44,"2019-02-16T17:31:21Z",100,100,"1.0","17.3",-1,0,1,0,FALSE,1,"2.5","4.3",344623,319048,1987,8709,0,0,0,0,76,0,"2.8","0.0","7.6",FALSE,2341,2,1,6,38,0,0,0,4,1,0,6,450,"628.6","95.4","172.0","90.0",0,"DEF","BHA"
49,"61933.jpg","Duffy",36,"a",61933,"Shane","Duffy",4,"",47,"2018-12-04T22:01:16Z",100,100,"0.9","21.1",2,0,-2,0,FALSE,4,"6.5","4.0",543748,741916,4774,12656,0,0,0,0,99,0,"3.8","0.0","7.0",FALSE,2277,5,2,6,37,0,0,0,4,1,0,9,456,"774.0","51.2","410.0","123.7",0,"DEF","BHA"
50,"11352.jpg","Bruno",36,"a",11352,"Bruno","Saltor Grau",2,"",44,"2018-12-01T17:31:14Z",100,100,"0.0","7.0",-1,0,1,0,FALSE,1,"0.3","0.0",53019,50290,109,13,0,0,0,0,31,0,"3.9","0.0","-1.0",FALSE,619,0,1,3,6,0,0,0,2,0,0,4,132,"104.4","65.3","14.0","18.4",0,"DEF","BHA"
51,"42748.jpg","Bong",36,"a",42748,"Gaëtan","Bong",3,"",44,"2018-10-20T13:01:16Z",100,100,"0.1","9.3",-1,0,1,0,FALSE,0,"0.1","0.3",12010,9094,48,33,0,0,0,0,41,0,"2.0","0.0","-0.4",FALSE,1625,0,0,4,31,0,0,0,0,0,0,0,226,"201.4","151.1","8.0","35.9",0,"DEF","BHA"
52,"43808.jpg","Suttner",36,"n",43808,"Markus","Suttner",29,"Joined Fortuna Dusseldorf on loan for the rest of the season on 18/1. - Expected back 30 Jun",38,"2019-01-18T19:01:19Z",0,0,"0.0","0.0",-2,0,2,0,FALSE,0,"4.2","0.0",341296,123178,1397,353,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BHA"
53,"74375.jpg","Schelotto",36,"n",74375,"Ezequiel","Schelotto",21,"Joined Chievo on loan until the end of the season on 28/1. - Expected back 30 Jun",38,"2019-01-28T14:31:21Z",0,0,"0.0","0.0",-2,0,2,0,FALSE,0,"1.7","0.0",128434,85402,811,410,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BHA"
54,"52484.jpg","Balogun",36,"a",52484,"Leon","Balogun",14,"",42,"2019-02-16T17:31:21Z",100,100,"0.0","3.6",-3,0,3,0,FALSE,1,"0.1","0.0",13692,9308,41,31,0,0,0,0,15,0,"1.9","0.0","-1.0",FALSE,591,1,0,0,10,0,0,0,2,0,0,0,86,"134.0","1.1","27.0","16.2",0,"DEF","BHA"
