"id","photo","web_name","team_code","status","code","first_name","second_name","squad_number","news","now_cost","news_added","chance_of_playing_this_round","chance_of_playing_next_round","value_form","value_season","cost_change_start","cost_change_event","cost_change_start_fall","cost_change_event_fall","in_dreamteam","dreamteam_count","selected_by_percent","form","transfers_out","transfers_in","transfers_out_event","transfers_in_event","loans_in","loans_out","loaned_in","loaned_out","total_points","event_points","points_per_game","ep_this","ep_next","special","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","element_type","team"
23,"54694.jpg","Aubameyang",3,"a",54694,"Pierre-Emerick","Aubameyang",14,"",110,NA,NA,NA,"0.2","0.4",0,0,0,0,FALSE,0,"16.1","2.0",265711,105328,158378,86084,0,0,0,0,4,2,"2.0","2.0","2.5",FALSE,180,0,0,0,5,0,0,0,0,0,0,0,1,"5.2","23.3","33.0","6.1",0,"FWD","ARS"
450,"198849.jpg","Torreira",3,"a",198849,"Lucas","Torreira",11,"",50,NA,NA,NA,"0.2","0.4",0,0,0,0,FALSE,0,"1.6","1.0",27121,6868,14661,2519,0,0,0,0,2,1,"1.0","1.0","1.5",FALSE,65,0,0,0,1,0,0,0,0,0,0,0,8,"9.6","2.4","0.0","1.2",0,"MID","ARS"
451,"242166.jpg","Guendouzi",3,"a",242166,"Matteo","Guendouzi",29,"",45,NA,NA,NA,"0.4","0.9",0,0,0,0,FALSE,0,"3.0","2.0",29399,99101,21177,80205,0,0,0,0,4,2,"2.0","2.0","2.5",FALSE,180,0,0,0,5,0,0,0,0,0,0,0,32,"37.8","8.0","8.0","5.3",0,"MID","ARS"
24,"40349.jpg","Begovic",91,"a",40349,"Asmir","Begovic",27,"",45,NA,NA,NA,"1.0","2.0",0,0,0,0,FALSE,0,"4.9","4.5",27066,31315,17292,18389,0,0,0,0,9,3,"4.5","4.5","4.5",FALSE,180,0,0,1,1,0,0,0,0,0,5,0,37,"35.6","0.0","0.0","3.6",0,"GKP","BOU"
25,"18726.jpg","Boruc",91,"a",18726,"Artur","Boruc",1,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"6.9","0.0",31990,12995,19029,6869,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","BOU"
26,"15149.jpg","Francis",91,"a",15149,"Simon","Francis",2,"",45,NA,NA,NA,"0.6","1.1",0,0,0,0,FALSE,0,"0.5","2.5",5035,2725,3136,843,0,0,0,0,5,1,"2.5","2.5","2.5",FALSE,35,0,1,0,0,0,0,0,0,0,0,0,20,"29.8","11.1","4.0","4.5",0,"DEF","BOU"
27,"56917.jpg","Steve Cook",91,"a",56917,"Steve","Cook",3,"",46,NA,NA,NA,"2.2","4.4",1,1,-1,-1,TRUE,1,"8.0","10.0",39526,317867,34339,304674,0,0,0,0,20,14,"10.0","10.0","10.0",FALSE,180,1,1,1,1,0,0,0,0,0,0,3,67,"107.2","11.3","21.0","13.9",0,"DEF","BOU"
28,"41320.jpg","Daniels",91,"a",41320,"Charlie","Daniels",11,"",45,NA,NA,NA,"0.8","1.6",0,0,0,0,FALSE,0,"14.6","3.5",126915,36553,88329,15062,0,0,0,0,7,2,"3.5","3.5","3.5",FALSE,180,0,0,1,1,0,0,0,1,0,0,0,35,"33.6","32.2","4.0","6.9",0,"DEF","BOU"
29,"54469.jpg","Adam Smith",91,"a",54469,"Adam","Smith",15,"",45,NA,NA,NA,"0.9","1.8",0,0,0,0,FALSE,0,"0.8","4.0",6857,13742,4388,6404,0,0,0,0,8,2,"4.0","4.0","4.0",FALSE,180,0,0,1,1,0,0,0,0,0,0,0,43,"32.8","18.3","8.0","5.9",0,"DEF","BOU"
30,"149484.jpg","Mings",91,"a",149484,"Tyrone","Mings",26,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",2373,331,1154,144,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BOU"
31,"126184.jpg","Aké",91,"a",126184,"Nathan","Aké",5,"",50,"2018-08-05T11:01:10Z",100,100,"1.0","2.0",0,0,0,0,FALSE,0,"4.1","5.0",29423,36690,19389,10351,0,0,0,0,10,2,"5.0","5.0","5.0",FALSE,180,0,0,1,1,0,0,0,0,0,0,2,38,"44.6","1.3","0.0","4.6",0,"DEF","BOU"
32,"222434.jpg","Simpson",91,"a",222434,"Jack","Simpson",25,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"5.3","0.0",48676,18432,25199,8447,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BOU"
34,"20037.jpg","Pugh",91,"a",20037,"Marc","Pugh",7,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.6","0.0",7736,1064,3703,506,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
35,"15237.jpg","Surman",91,"a",15237,"Andrew","Surman",6,"",50,NA,NA,NA,"0.5","1.0",0,0,0,0,FALSE,0,"0.3","2.5",5795,3537,3331,1450,0,0,0,0,5,2,"2.5","2.5","2.5",FALSE,180,0,0,1,1,0,0,0,0,0,0,0,24,"18.8","25.5","3.0","4.7",0,"MID","BOU"
36,"56872.jpg","Stanislas",91,"i",56872,"Junior","Stanislas",19,"Knee injury - Unknown return date",60,"2018-07-05T14:31:07Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",957,97,363,44,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
37,"40387.jpg","Gosling",91,"a",40387,"Dan","Gosling",4,"",50,NA,NA,NA,"0.4","0.8",0,0,0,0,FALSE,0,"0.1","2.0",1357,1019,761,276,0,0,0,0,4,1,"2.0","2.0","2.0",FALSE,180,0,0,1,1,0,0,0,1,0,0,0,16,"31.6","23.3","1.0","5.6",0,"MID","BOU"
38,"103912.jpg","Ibe",91,"a",103912,"Jordon","Ibe",10,"",54,NA,NA,NA,"0.0","0.0",-1,0,1,0,FALSE,0,"0.4","0.0",11476,463,4906,151,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
39,"155408.jpg","Lewis Cook",91,"a",155408,"Lewis","Cook",16,"",49,NA,NA,NA,"0.1","0.2",-1,-1,1,1,FALSE,0,"0.3","0.5",4739,816,1883,558,0,0,0,0,1,1,"1.0","0.5","0.5",FALSE,1,0,0,0,0,0,0,0,0,0,0,0,3,"0.0","1.1","0.0","0.1",0,"MID","BOU"
40,"90105.jpg","Fraser",91,"a",90105,"Ryan","Fraser",24,"",55,NA,NA,NA,"1.5","3.1",0,0,0,0,FALSE,0,"4.9","8.5",47148,188457,36299,141991,0,0,0,0,17,6,"8.5","8.5","8.5",FALSE,180,1,1,1,1,0,0,0,0,0,0,4,67,"73.6","70.8","39.0","18.3",0,"MID","BOU"
41,"122342.jpg","Hyndman",91,"u",122342,"Emerson","Hyndman",22,"Loaned to Hibernian",45,"2018-08-09T20:43:58Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",1404,21,459,11,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
42,"111317.jpg","Brooks",91,"a",111317,"David","Brooks",20,"",50,NA,NA,NA,"0.5","1.0",0,0,0,0,FALSE,0,"0.1","2.5",1626,4066,1169,3407,0,0,0,0,5,2,"2.5","2.5","2.5",FALSE,143,0,0,1,1,0,0,0,0,0,0,0,14,"14.2","30.8","68.0","11.3",0,"MID","BOU"
43,"75115.jpg","Wilson",91,"a",75115,"Callum","Wilson",13,"",61,NA,NA,NA,"1.1","2.3",1,1,-1,-1,FALSE,1,"12.0","7.0",81632,420728,53596,268603,0,0,0,0,14,6,"7.0","7.0","7.0",FALSE,180,2,1,1,1,0,0,1,0,0,0,1,58,"102.6","42.5","149.0","29.4",0,"FWD","BOU"
44,"178304.jpg","Mousset",91,"a",178304,"Lys","Mousset",9,"",50,NA,NA,NA,"0.1","0.2",0,0,0,0,FALSE,0,"0.3","0.5",4653,3022,2500,981,0,0,0,0,1,0,"1.0","0.5","0.5",FALSE,1,0,0,0,0,0,0,0,0,0,0,0,3,"0.0","0.0","0.0","0.0",0,"FWD","BOU"
45,"78007.jpg","King",91,"a",78007,"Joshua","King",17,"",64,NA,NA,NA,"0.2","0.5",-1,-1,1,1,FALSE,0,"4.9","1.5",150973,12976,109065,3473,0,0,0,0,3,1,"1.5","1.5","1.5",FALSE,179,0,0,1,1,0,0,0,1,0,0,0,4,"9.0","40.6","52.0","10.1",0,"FWD","BOU"
46,"7958.jpg","Defoe",91,"a",7958,"Jermain","Defoe",18,"",59,NA,NA,NA,"0.1","0.2",-1,-1,1,1,FALSE,0,"0.7","0.5",15591,2906,8628,1097,0,0,0,0,1,0,"1.0","0.5","0.5",FALSE,1,0,0,0,0,0,0,0,0,0,0,0,3,"0.0","0.0","0.0","0.0",0,"FWD","BOU"
473,"171129.jpg","Rico",91,"s",171129,"Diego","Rico",21,"Suspended until 01 Sep",45,"2018-08-01T10:01:10Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",483,81,231,48,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BOU"
494,"152551.jpg","Lerma",91,"d",152551,"Jefferson","Lerma",8,"Lack of match fitness - 75% chance of playing",45,"2018-08-10T09:31:13Z",75,75,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",4624,1164,2086,501,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
47,"131897.jpg","Ryan",36,"a",131897,"Mathew","Ryan",1,"",45,NA,NA,NA,"0.3","0.7",0,0,0,0,FALSE,0,"4.4","1.5",35501,4422,21172,2906,0,0,0,0,3,1,"1.5","0.5","0.0",FALSE,180,0,0,0,4,0,0,0,0,0,4,0,24,"28.6","0.0","0.0","2.9",0,"GKP","BHA"
48,"83299.jpg","Dunk",36,"d",83299,"Lewis","Dunk",5,"Ankle injury - 25% chance of playing",45,"2018-08-19T18:01:11Z",NA,25,"0.2","0.4",0,0,0,0,FALSE,0,"2.2","1.0",43578,1811,29695,387,0,0,0,0,2,1,"1.0","0.0","-0.1",FALSE,109,0,0,0,2,0,0,0,0,0,0,0,16,"15.0","0.3","0.0","1.5",0,"DEF","BHA"
49,"61933.jpg","Duffy",36,"a",61933,"Shane","Duffy",4,"",45,"2018-07-05T14:31:07Z",100,100,"0.9","1.8",0,0,0,0,FALSE,0,"2.9","4.0",25742,14641,10758,13797,0,0,0,0,8,7,"4.0","3.0","2.5",FALSE,180,1,0,0,4,0,0,0,0,0,0,0,35,"76.4","0.0","19.0","9.5",0,"DEF","BHA"
50,"11352.jpg","Bruno",36,"i",11352,"Bruno","Saltor Grau",2,"Hamstring injury - Expected back 01 Sep",45,"2018-08-11T14:31:12Z",0,0,"0.1","0.2",0,0,0,0,FALSE,0,"0.2","0.5",5651,136,2342,31,0,0,0,0,1,0,"1.0","0.0","0.0",FALSE,25,0,0,0,0,0,0,0,0,0,0,0,6,"6.4","14.6","0.0","2.1",0,"DEF","BHA"
51,"42748.jpg","Bong",36,"a",42748,"Gaëtan","Bong",3,"",45,NA,NA,NA,"0.2","0.4",0,0,0,0,FALSE,0,"0.2","1.0",1289,589,660,452,0,0,0,0,2,1,"1.0","0.0","-0.5",FALSE,154,0,0,0,4,0,0,0,0,0,0,0,21,"12.8","1.4","0.0","1.4",0,"DEF","BHA"
52,"43808.jpg","Suttner",36,"a",43808,"Markus","Suttner",29,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"7.0","0.0",78390,11411,39250,5464,0,0,0,0,0,0,"0.0","-1.0","-1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BHA"
53,"74375.jpg","Schelotto",36,"a",74375,"Ezequiel","Schelotto",21,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"2.1","0.0",23842,4510,11811,2129,0,0,0,0,0,0,"0.0","-1.0","-1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BHA"
54,"52484.jpg","Balogun",36,"a",52484,"Leon","Balogun",14,"",45,NA,NA,NA,"0.1","0.2",0,0,0,0,FALSE,0,"0.1","0.5",2190,429,778,320,0,0,0,0,1,1,"1.0","-0.5","-1.0",FALSE,70,0,0,0,2,0,0,0,0,0,0,0,9,"20.2","0.0","0.0","2.0",0,"DEF","BHA"
55,"83543.jpg","Knockaert",36,"a",83543,"Anthony","Knockaert",11,"",55,NA,NA,NA,"0.6","1.3",0,0,0,0,FALSE,0,"0.5","3.5",5721,3378,2500,2966,0,0,0,0,7,5,"3.5","2.5","2.0",FALSE,180,0,1,0,4,0,0,0,0,0,0,0,18,"34.8","19.9","31.0","8.6",0,"MID","BHA"
56,"40845.jpg","Stephens",36,"a",40845,"Dale","Stephens",6,"",45,NA,NA,NA,"0.3","0.7",0,0,0,0,FALSE,0,"9.0","1.5",105656,17937,55630,11362,0,0,0,0,3,2,"1.5","0.5","0.0",FALSE,180,0,0,0,4,0,0,0,1,0,0,0,26,"37.6","24.1","6.0","6.8",0,"MID","BHA"
57,"38490.jpg","Kayal",36,"a",38490,"Beram","Kayal",7,"",45,NA,NA,NA,"0.1","0.2",0,0,0,0,FALSE,0,"0.1","0.5",1253,471,595,301,0,0,0,0,1,1,"1.0","-0.5","-1.0",FALSE,1,0,0,0,1,0,0,0,0,0,0,0,3,"0.0","0.0","0.0","0.0",0,"MID","BHA"
58,"109345.jpg","March",36,"a",109345,"Solomon","March",20,"",50,NA,NA,NA,"0.7","1.4",0,0,0,0,FALSE,0,"0.1","3.5",1518,2753,1063,2663,0,0,0,0,7,5,"3.5","2.5","2.0",FALSE,160,0,1,0,4,0,0,0,0,0,0,0,25,"28.6","30.4","2.0","6.2",0,"MID","BHA"
59,"60307.jpg","Groß",36,"a",60307,"Pascal","Groß",13,"",69,NA,NA,NA,"0.8","1.6",-1,0,1,0,FALSE,1,"5.4","5.5",104844,13056,30472,11787,0,0,0,0,11,10,"5.5","4.5","4.0",FALSE,148,1,0,0,3,0,0,0,0,0,0,3,35,"49.4","37.8","27.0","11.4",0,"MID","BHA"
60,"66242.jpg","Pröpper",36,"a",66242,"Davy","Pröpper",24,"",50,NA,NA,NA,"0.4","0.8",0,0,0,0,FALSE,0,"0.2","2.0",1960,438,919,293,0,0,0,0,4,2,"2.0","1.0","0.5",FALSE,180,0,0,0,4,0,0,0,0,0,0,0,20,"29.2","3.4","9.0","4.2",0,"MID","BHA"
61,"167473.jpg","Izquierdo",36,"i",167473,"José Heriberto","Izquierdo Mena",19,"Knock - Expected back 01 Sep",59,"2018-08-08T14:31:10Z",0,0,"0.0","0.0",-1,-1,1,1,FALSE,0,"0.1","0.0",4992,88,1658,40,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BHA"
62,"20529.jpg","Murray",36,"a",20529,"Glenn","Murray",17,"",65,"2018-08-04T08:01:10Z",100,100,"0.5","1.1",0,0,0,0,FALSE,0,"0.8","3.5",9951,8280,5048,7222,0,0,0,0,7,5,"3.5","2.5","2.0",FALSE,180,1,0,0,3,0,0,0,1,0,0,0,15,"29.0","3.7","39.0","7.1",0,"FWD","BHA"
63,"38499.jpg","Hemed",36,"n",38499,"Tomer","Hemed",25,"Joined Queens Park Rangers on a season-long loan deal on 23/8. - Expected back 13 May",49,"2018-08-23T13:01:11Z",NA,0,"0.0","0.0",-1,-1,1,1,FALSE,0,"0.2","0.0",4046,826,2178,388,0,0,0,0,0,0,"0.0","-1.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","BHA"
64,"28462.jpg","Baldock",36,"u",28462,"Sam","Baldock",9,"Transferred to Reading",45,"2018-08-01T08:30:27Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.4","0.0",7304,352,2732,204,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","BHA"
65,"106757.jpg","Locadia",36,"a",106757,"Jürgen","Locadia",9,"",55,"2018-07-23T12:31:08Z",100,100,"0.1","0.2",0,0,0,0,FALSE,0,"0.1","0.5",1960,800,966,421,0,0,0,0,1,1,"1.0","-0.5","-1.0",FALSE,1,0,0,0,1,0,0,0,0,0,0,0,3,"0.0","0.0","0.0","0.0",0,"FWD","BHA"
66,"93284.jpg","Andone",36,"i",93284,"Florin","Andone",10,"Knock - Expected back 01 Sep",50,"2018-08-04T08:01:10Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",1505,254,675,127,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","BHA"
179,"50093.jpg","Button",36,"a",50093,"David","Button",27,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.7","0.0",7717,3299,4710,1973,0,0,0,0,0,0,"0.0","-1.0","-1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","BHA"
439,"49262.jpg","Steele",36,"a",49262,"Jason","Steele",23,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.5","0.0",5372,3603,3223,2096,0,0,0,0,0,0,"0.0","-1.0","-1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","BHA"
440,"209362.jpg","Bernardo",36,"a",209362,"Bernardo","Fernandes da Silva Junior",30,"",45,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"0.2","0.0",3101,246,1658,81,0,0,0,0,0,0,"0.0","-1.0","-1.5",FALSE,90,0,0,0,2,0,0,0,1,0,0,0,11,"18.0","1.8","0.0","2.0",0,"DEF","BHA"
466,"227127.jpg","Bissouma",36,"a",227127,"Yves","Bissouma",8,"",50,NA,NA,NA,"0.1","0.2",0,0,0,0,FALSE,0,"0.0","0.5",769,238,390,77,0,0,0,0,1,0,"1.0","-0.5","-1.0",FALSE,30,0,0,0,0,0,0,0,0,0,0,0,2,"1.4","1.5","9.0","1.2",0,"MID","BHA"
