"player_id","web_name","first_name","second_name","id","kickoff_time_formatted","event_name","opponent_name","opponent_short_name","is_home","difficulty","code","kickoff_time","team_h_score","team_a_score","finished","minutes","provisional_start_time","finished_provisional","event","team_a","team_h"
1,"Cech","Petr","Cech",14,"18 Aug 17:30","Gameweek 2","Chelsea","CHE",FALSE,4,987605,"2018-08-18T16:30:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,1,6
2,"Leno","Bernd","Leno",14,"18 Aug 17:30","Gameweek 2","Chelsea","CHE",FALSE,4,987605,"2018-08-18T16:30:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,1,6
3,"Koscielny","Laurent","Koscielny",14,"18 Aug 17:30","Gameweek 2","Chelsea","CHE",FALSE,4,987605,"2018-08-18T16:30:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,1,6
4,"Bellerín","Héctor","Bellerín",14,"18 Aug 17:30","Gameweek 2","Chelsea","CHE",FALSE,4,987605,"2018-08-18T16:30:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,1,6
5,"Monreal","Nacho","Monreal",14,"18 Aug 17:30","Gameweek 2","Chelsea","CHE",FALSE,4,987605,"2018-08-18T16:30:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,1,6
6,"Holding","Rob","Holding",14,"18 Aug 17:30","Gameweek 2","Chelsea","CHE",FALSE,4,987605,"2018-08-18T16:30:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,1,6
7,"Mustafi","Shkodran","Mustafi",14,"18 Aug 17:30","Gameweek 2","Chelsea","CHE",FALSE,4,987605,"2018-08-18T16:30:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,1,6
8,"Kolasinac","Sead","Kolasinac",14,"18 Aug 17:30","Gameweek 2","Chelsea","CHE",FALSE,4,987605,"2018-08-18T16:30:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,1,6
9,"Chambers","Calum","Chambers",19,"18 Aug 15:00","Gameweek 2","Spurs","TOT",FALSE,4,987610,"2018-08-18T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,9,17
10,"Mavropanos","Konstantinos","Mavropanos",14,"18 Aug 17:30","Gameweek 2","Chelsea","CHE",FALSE,4,987605,"2018-08-18T16:30:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,1,6
11,"Lichtsteiner","Stephan","Lichtsteiner",14,"18 Aug 17:30","Gameweek 2","Chelsea","CHE",FALSE,4,987605,"2018-08-18T16:30:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,1,6
12,"Sokratis","Sokratis","Papastathopoulos",14,"18 Aug 17:30","Gameweek 2","Chelsea","CHE",FALSE,4,987605,"2018-08-18T16:30:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,1,6
13,"Özil","Mesut","Özil",14,"18 Aug 17:30","Gameweek 2","Chelsea","CHE",FALSE,4,987605,"2018-08-18T16:30:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,1,6
14,"Ramsey","Aaron","Ramsey",14,"18 Aug 17:30","Gameweek 2","Chelsea","CHE",FALSE,4,987605,"2018-08-18T16:30:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,1,6
15,"Iwobi","Alex","Iwobi",14,"18 Aug 17:30","Gameweek 2","Chelsea","CHE",FALSE,4,987605,"2018-08-18T16:30:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,1,6
16,"Elneny","Mohamed","Elneny",14,"18 Aug 17:30","Gameweek 2","Chelsea","CHE",FALSE,4,987605,"2018-08-18T16:30:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,1,6
17,"Xhaka","Granit","Xhaka",14,"18 Aug 17:30","Gameweek 2","Chelsea","CHE",FALSE,4,987605,"2018-08-18T16:30:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,1,6
18,"Mkhitaryan","Henrikh","Mkhitaryan",14,"18 Aug 17:30","Gameweek 2","Chelsea","CHE",FALSE,4,987605,"2018-08-18T16:30:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,1,6
19,"Nelson","Reiss","Nelson",14,"18 Aug 17:30","Gameweek 2","Chelsea","CHE",FALSE,4,987605,"2018-08-18T16:30:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,1,6
20,"Maitland-Niles","Ainsley","Maitland-Niles",14,"18 Aug 17:30","Gameweek 2","Chelsea","CHE",FALSE,4,987605,"2018-08-18T16:30:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,1,6
21,"Welbeck","Danny","Welbeck",14,"18 Aug 17:30","Gameweek 2","Chelsea","CHE",FALSE,4,987605,"2018-08-18T16:30:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,1,6
22,"Lacazette","Alexandre","Lacazette",14,"18 Aug 17:30","Gameweek 2","Chelsea","CHE",FALSE,4,987605,"2018-08-18T16:30:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,1,6
23,"Aubameyang","Pierre-Emerick","Aubameyang",14,"18 Aug 17:30","Gameweek 2","Chelsea","CHE",FALSE,4,987605,"2018-08-18T16:30:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,1,6
24,"Begovic","Asmir","Begovic",20,"18 Aug 15:00","Gameweek 2","West Ham","WHU",FALSE,3,987611,"2018-08-18T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,2,19
25,"Boruc","Artur","Boruc",20,"18 Aug 15:00","Gameweek 2","West Ham","WHU",FALSE,3,987611,"2018-08-18T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,2,2,19
