"player_id","web_name","first_name","second_name","id","kickoff_time","kickoff_time_formatted","team_h_score","team_a_score","was_home","round","total_points","value","transfers_balance","selected","transfers_in","transfers_out","loaned_in","loaned_out","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","open_play_crosses","big_chances_created","clearances_blocks_interceptions","recoveries","key_passes","tackles","winning_goals","attempted_passes","completed_passes","penalties_conceded","big_chances_missed","errors_leading_to_goal","errors_leading_to_goal_attempt","tackled","offside","target_missed","fouls","dribbles","element","fixture","opponent_team"
11,"Lichtsteiner","Stephan","Lichtsteiner",11,"2018-08-12T15:00:00Z","12 Aug 16:00",0,2,TRUE,1,1,50,0,112156,0,0,0,0,55,0,0,0,1,0,0,0,0,0,0,0,0,"1.0","5.8","2.0","0.9",0,1,0,0,3,0,0,0,27,22,0,0,0,0,1,2,0,2,0,11,1,13
12,"Sokratis","Sokratis","Papastathopoulos",12,"2018-08-12T15:00:00Z","12 Aug 16:00",0,2,TRUE,1,0,55,0,122791,0,0,0,0,90,0,0,0,2,0,0,0,1,0,0,0,13,"16.6","10.3","0.0","2.7",0,0,0,9,5,1,1,0,37,30,0,0,0,0,0,0,0,2,0,12,1,13
13,"Özil","Mesut","Özil",13,"2018-08-12T15:00:00Z","12 Aug 16:00",0,2,TRUE,1,2,85,0,236460,0,0,0,0,90,0,0,0,2,0,0,0,0,0,0,0,10,"9.2","24.7","6.0","4.0",0,0,0,0,7,2,0,0,37,29,0,0,0,0,1,2,0,0,1,13,1,13
14,"Ramsey","Aaron","Ramsey",14,"2018-08-12T15:00:00Z","12 Aug 16:00",0,2,TRUE,1,1,75,0,60423,0,0,0,0,53,0,0,0,1,0,0,0,0,0,0,0,7,"9.4","10.8","9.0","2.9",0,0,0,0,1,1,2,0,11,7,0,0,0,0,0,2,0,0,1,14,1,13
15,"Iwobi","Alex","Iwobi",15,"2018-08-12T15:00:00Z","12 Aug 16:00",0,2,TRUE,1,0,55,0,35746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,13
16,"Elneny","Mohamed","Elneny",16,"2018-08-12T15:00:00Z","12 Aug 16:00",0,2,TRUE,1,0,45,0,120790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,1,13
17,"Xhaka","Granit","Xhaka",17,"2018-08-12T15:00:00Z","12 Aug 16:00",0,2,TRUE,1,1,55,0,220405,0,0,0,0,69,0,0,0,2,0,0,0,1,0,0,0,10,"8.8","1.3","0.0","1.0",0,0,0,2,5,0,1,0,43,35,0,0,0,0,0,0,0,1,0,17,1,13
18,"Mkhitaryan","Henrikh","Mkhitaryan",18,"2018-08-12T15:00:00Z","12 Aug 16:00",0,2,TRUE,1,2,70,0,644446,0,0,0,0,90,0,0,0,2,0,0,0,0,0,0,0,11,"16.6","22.3","42.0","8.1",0,0,0,0,5,2,1,0,31,24,0,0,0,0,2,0,0,0,0,18,1,13
19,"Nelson","Reiss","Nelson",19,"2018-08-12T15:00:00Z","12 Aug 16:00",0,2,TRUE,1,0,45,0,33287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1,13
20,"Maitland-Niles","Ainsley","Maitland-Niles",20,"2018-08-12T15:00:00Z","12 Aug 16:00",0,2,TRUE,1,1,45,0,31526,0,0,0,0,34,0,0,0,1,0,0,0,0,0,0,0,7,"10.8","10.3","0.0","2.1",0,0,0,2,3,1,0,0,13,11,0,0,0,0,0,0,0,1,2,20,1,13
21,"Welbeck","Danny","Welbeck",21,"2018-08-12T15:00:00Z","12 Aug 16:00",0,2,TRUE,1,0,65,0,28663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,1,13
22,"Lacazette","Alexandre","Lacazette",22,"2018-08-12T15:00:00Z","12 Aug 16:00",0,2,TRUE,1,1,95,0,200168,0,0,0,0,36,0,0,0,1,0,0,0,0,0,0,0,-4,"0.0","0.5","5.0","0.2",0,0,0,0,2,0,0,0,7,6,0,1,0,0,0,0,2,2,0,22,1,13
23,"Aubameyang","Pierre-Emerick","Aubameyang",23,"2018-08-12T15:00:00Z","12 Aug 16:00",0,2,TRUE,1,2,110,0,924935,0,0,0,0,90,0,0,0,2,0,0,0,0,0,0,0,5,"1.0","12.2","1.0","1.4",0,0,0,0,3,1,0,0,20,14,0,0,0,0,1,1,1,0,0,23,1,13
24,"Begovic","Asmir","Begovic",24,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,TRUE,1,6,45,0,220212,0,0,0,0,90,0,0,1,0,0,0,0,0,0,1,0,21,"10.0","0.0","0.0","1.0",0,0,0,0,3,0,0,0,15,10,0,0,0,0,0,0,0,0,0,24,2,5
25,"Boruc","Artur","Boruc",25,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,TRUE,1,0,40,0,340702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,2,5
26,"Francis","Simon","Francis",26,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,TRUE,1,4,45,0,22164,0,0,0,0,23,0,1,0,0,0,0,0,0,0,0,0,15,"22.2","10.8","4.0","3.7",0,0,1,1,0,1,0,0,10,8,0,0,0,0,0,0,0,2,1,26,2,5
27,"Steve Cook","Steve","Cook",27,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,TRUE,1,6,45,0,59682,0,0,0,0,90,0,0,1,0,0,0,0,0,0,0,0,25,"23.2","1.0","2.0","2.6",0,0,0,14,7,0,0,0,66,50,0,0,0,0,1,0,0,3,0,27,2,5
28,"Daniels","Charlie","Daniels",28,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,TRUE,1,5,45,0,834188,0,0,0,0,90,0,0,1,0,0,0,0,1,0,0,0,22,"13.4","17.0","2.0","3.2",0,1,0,5,7,1,0,0,48,37,0,0,0,0,1,0,0,1,1,28,2,5
29,"Adam Smith","Adam","Smith",29,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,TRUE,1,6,45,0,21187,0,0,0,0,90,0,0,1,0,0,0,0,0,0,0,0,25,"16.2","15.5","0.0","3.2",0,0,0,5,5,1,0,0,42,37,0,0,0,0,0,0,0,1,0,29,2,5
30,"Mings","Tyrone","Mings",30,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,TRUE,1,0,45,0,10308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,2,5
31,"Aké","Nathan","Aké",31,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,TRUE,1,8,50,0,158251,0,0,0,0,90,0,0,1,0,0,0,0,0,0,0,2,33,"35.0","1.1","0.0","3.6",0,0,0,10,7,0,1,0,59,56,0,0,0,0,0,0,0,0,0,31,2,5
32,"Simpson","Jack","Simpson",32,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,TRUE,1,0,40,0,257252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,2,5
33,"Arter","Harry","Arter",33,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,FALSE,1,0,50,0,14476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,2,2
34,"Pugh","Marc","Pugh",34,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,TRUE,1,0,45,0,32012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,2,5
35,"Surman","Andrew","Surman",35,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,TRUE,1,3,50,0,17574,0,0,0,0,90,0,0,1,0,0,0,0,0,0,0,0,8,"8.8","3.6","3.0","1.5",0,0,0,4,7,0,0,0,64,51,0,0,0,0,1,0,1,2,0,35,2,5
36,"Stanislas","Junior","Stanislas",36,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,TRUE,1,0,60,0,2359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,2,5
37,"Gosling","Dan","Gosling",37,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,TRUE,1,3,50,0,5035,0,0,0,0,90,0,0,1,0,0,0,0,0,0,0,0,12,"23.2","10.4","1.0","3.5",0,1,0,4,7,0,0,0,73,56,0,0,0,0,2,0,1,0,2,37,2,5
38,"Ibe","Jordon","Ibe",38,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,TRUE,1,0,55,0,28714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,2,5
39,"Lewis Cook","Lewis","Cook",39,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,TRUE,1,0,50,0,16680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,2,5
40,"Fraser","Ryan","Fraser",40,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,TRUE,1,11,55,0,57385,0,0,0,0,90,1,0,1,0,0,0,0,0,0,0,3,38,"42.8","43.3","25.0","11.1",0,0,2,1,3,3,0,1,47,37,0,0,0,0,1,0,1,0,1,40,2,5
41,"Hyndman","Emerson","Hyndman",41,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,TRUE,1,0,45,0,3650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,2,5
42,"Brooks","David","Brooks",42,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,TRUE,1,3,50,0,3963,0,0,0,0,66,0,0,1,0,0,0,0,0,0,0,0,3,"3.4","2.8","19.0","2.5",0,0,0,1,5,0,1,0,25,17,0,1,0,0,1,0,1,1,0,42,2,5
43,"Wilson","Callum","Wilson",43,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,TRUE,1,8,60,0,147186,0,0,0,0,90,1,1,1,0,0,0,1,0,0,0,1,31,"58.6","20.2","103.0","18.2",0,1,1,0,4,1,0,0,25,18,0,2,0,0,4,0,1,1,4,43,2,5
44,"Mousset","Lys","Mousset",44,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,TRUE,1,1,50,0,11984,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,2,5
45,"King","Joshua","King",45,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,TRUE,1,2,65,0,380719,0,0,0,0,90,0,0,1,0,0,0,0,0,0,0,0,1,"5.0","19.3","22.0","4.6",0,1,0,0,7,1,0,0,28,21,0,0,0,0,10,0,1,0,2,45,2,5
46,"Defoe","Jermain","Defoe",46,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,TRUE,1,1,60,0,42370,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,2,5
47,"Ryan","Mathew","Ryan",47,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,FALSE,1,2,45,0,257273,0,0,0,0,90,0,0,0,2,0,0,0,0,0,3,0,15,"22.8","0.0","0.0","2.3",0,0,0,0,10,0,0,0,32,14,0,0,0,0,0,0,0,0,0,47,9,18
48,"Dunk","Lewis","Dunk",48,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,FALSE,1,1,45,0,152747,0,0,0,0,90,0,0,0,2,0,0,0,0,0,0,0,14,"15.0","0.3","0.0","1.5",0,0,0,7,8,0,1,0,45,35,0,0,0,0,0,0,0,1,0,48,9,18
49,"Duffy","Shane","Duffy",49,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,FALSE,1,1,45,0,153522,0,0,0,0,90,0,0,0,2,0,0,0,0,0,0,0,16,"27.0","0.0","0.0","2.7",0,0,0,10,4,0,2,0,39,30,0,0,0,0,0,0,0,2,0,49,9,18
50,"Bruno","Bruno","Saltor Grau",50,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,FALSE,1,1,45,0,14542,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,6,"6.4","14.6","0.0","2.1",0,1,0,2,1,1,0,0,11,11,0,0,0,0,0,0,0,0,0,50,9,18
51,"Bong","Gaëtan","Bong",51,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,FALSE,1,1,45,0,8038,0,0,0,0,64,0,0,0,2,0,0,0,0,0,0,0,10,"6.2","0.6","0.0","0.7",0,0,0,1,8,0,1,0,25,21,0,0,0,0,0,0,0,0,0,51,9,18
52,"Suttner","Markus","Suttner",52,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,FALSE,1,0,40,0,413157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,9,18
53,"Schelotto","Ezequiel","Schelotto",53,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,FALSE,1,0,40,0,118425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,9,18
54,"Balogun","Leon","Balogun",54,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,FALSE,1,0,45,0,7897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,9,18
55,"Knockaert","Anthony","Knockaert",55,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,FALSE,1,2,55,0,23952,0,0,0,0,90,0,0,0,2,0,0,0,0,0,0,0,4,"9.4","4.4","22.0","3.6",0,0,0,1,5,0,0,0,33,21,0,0,0,0,4,0,0,1,2,55,9,18
56,"Stephens","Dale","Stephens",56,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,FALSE,1,1,45,0,549320,0,0,0,0,90,0,0,0,2,0,0,0,1,0,0,0,14,"21.8","11.8","4.0","3.8",0,0,0,6,11,1,2,0,51,44,0,0,0,0,2,0,1,2,1,56,9,18
57,"Kayal","Beram","Kayal",57,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,FALSE,1,0,45,0,5338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,9,18
58,"March","Solomon","March",58,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,FALSE,1,2,50,0,3712,0,0,0,0,70,0,0,0,2,0,0,0,0,0,0,0,6,"3.2","14.3","2.0","2.0",0,0,0,1,5,1,0,0,26,20,0,0,0,0,2,0,0,0,0,58,9,18
59,"Groß","Pascal","Groß",59,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,FALSE,1,1,70,0,364302,0,0,0,0,59,0,0,0,2,0,0,0,0,0,0,0,6,"8.6","20.3","4.0","3.3",0,2,0,1,0,1,0,0,18,14,0,0,0,0,0,0,0,0,0,59,9,18
60,"Pröpper","Davy","Pröpper",60,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,FALSE,1,2,50,0,8887,0,0,0,0,90,0,0,0,2,0,0,0,0,0,0,0,9,"12.0","1.5","9.0","2.3",0,0,0,7,7,0,1,0,38,32,0,0,0,0,5,0,1,3,1,60,9,18
61,"Izquierdo","José Heriberto","Izquierdo Mena",61,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,FALSE,1,0,60,0,11081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,9,18
62,"Murray","Glenn","Murray",62,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,FALSE,1,2,65,0,36707,0,0,0,0,90,0,0,0,2,0,0,0,0,0,0,0,1,"3.6","1.8","6.0","1.1",0,0,0,3,1,0,0,0,16,10,0,0,0,0,1,2,1,2,0,62,9,18
63,"Hemed","Tomer","Hemed",63,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,FALSE,1,0,50,0,11200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,9,18
64,"Baldock","Sam","Baldock",64,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,FALSE,1,0,45,0,21608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,9,18
65,"Locadia","Jürgen","Locadia",65,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,FALSE,1,0,55,0,5404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,9,18
66,"Andone","Florin","Andone",66,"2018-08-11T14:00:00Z","11 Aug 15:00",2,0,FALSE,1,0,50,0,4566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,9,18
67,"Heaton","Tom","Heaton",67,"2018-08-12T12:30:00Z","12 Aug 13:30",0,0,FALSE,1,0,50,0,6229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,8,16
68,"Pope","Nick","Pope",68,"2018-08-12T12:30:00Z","12 Aug 13:30",0,0,FALSE,1,0,50,0,23251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,8,16
69,"Lowton","Matthew","Lowton",69,"2018-08-12T12:30:00Z","12 Aug 13:30",0,0,FALSE,1,6,50,0,44551,0,0,0,0,90,0,0,1,0,0,0,0,0,0,0,0,26,"11.0","6.8","1.0","1.9",0,0,0,4,10,0,2,0,39,28,0,0,0,0,1,0,1,1,0,69,8,16
70,"Mee","Ben","Mee",70,"2018-08-12T12:30:00Z","12 Aug 13:30",0,0,FALSE,1,8,50,0,226034,0,0,0,0,90,0,0,1,0,0,0,0,0,0,0,2,31,"34.4","10.8","6.0","5.1",0,0,1,8,7,1,0,0,53,47,0,0,0,0,0,0,1,0,0,70,8,16
71,"Ward","Stephen","Ward",71,"2018-08-12T12:30:00Z","12 Aug 13:30",0,0,FALSE,1,6,50,0,120639,0,0,0,0,90,0,0,1,0,0,0,0,0,0,0,0,24,"19.8","3.4","19.0","4.2",0,0,0,9,5,0,0,0,46,32,0,0,0,0,0,0,0,0,1,71,8,16
72,"Tarkowski","James","Tarkowski",72,"2018-08-12T12:30:00Z","12 Aug 13:30",0,0,FALSE,1,7,50,0,461762,0,0,0,0,90,0,0,1,0,0,0,0,0,0,0,1,30,"50.8","10.5","6.0","6.7",0,0,0,19,4,1,0,0,46,34,0,0,0,0,0,0,1,0,0,72,8,16
73,"Long","Kevin","Long",73,"2018-08-12T12:30:00Z","12 Aug 13:30",0,0,FALSE,1,0,45,0,42014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,8,16
74,"Taylor","Charlie","Taylor",74,"2018-08-12T12:30:00Z","12 Aug 13:30",0,0,FALSE,1,1,45,0,11525,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,74,8,16
75,"Bardsley","Phil","Bardsley",75,"2018-08-12T12:30:00Z","12 Aug 13:30",0,0,FALSE,1,0,45,0,10336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,8,16
76,"Gudmundsson","Johann Berg","Gudmundsson",76,"2018-08-12T12:30:00Z","12 Aug 13:30",0,0,FALSE,1,3,60,0,98144,0,0,0,0,86,0,0,1,0,0,0,0,0,0,0,0,6,"7.0","31.1","41.0","7.9",0,0,0,2,5,2,0,0,26,21,0,0,0,0,5,0,1,0,2,76,8,16
77,"Defour","Steven","Defour",77,"2018-08-12T12:30:00Z","12 Aug 13:30",0,0,FALSE,1,0,55,0,757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,8,16
78,"Hendrick","Jeff","Hendrick",78,"2018-08-12T12:30:00Z","12 Aug 13:30",0,0,FALSE,1,3,55,0,9008,0,0,0,0,75,0,0,1,0,0,0,0,0,0,0,0,1,"5.4","6.5","33.0","4.5",0,0,0,0,1,0,1,0,30,20,0,1,0,0,4,0,0,1,1,78,8,16
79,"Brady","Robbie","Brady",79,"2018-08-12T12:30:00Z","12 Aug 13:30",0,0,FALSE,1,0,55,0,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,8,16
80,"Westwood","Ashley","Westwood",80,"2018-08-12T12:30:00Z","12 Aug 13:30",0,0,FALSE,1,3,45,0,9023,0,0,0,0,90,0,0,1,0,0,0,0,0,0,0,0,13,"15.4","25.3","9.0","5.0",0,0,0,3,3,2,1,0,48,41,0,0,0,0,1,0,1,1,0,80,8,16
81,"Walters","Jonathan","Walters",81,"2018-08-12T12:30:00Z","12 Aug 13:30",0,0,FALSE,1,0,50,0,3473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,8,16
82,"Cork","Jack","Cork",82,"2018-08-12T12:30:00Z","12 Aug 13:30",0,0,FALSE,1,2,50,0,59543,0,0,0,0,90,0,0,1,0,0,0,0,1,0,0,0,10,"10.2","33.8","2.0","4.6",0,0,0,3,7,3,1,0,45,40,0,0,0,0,1,1,0,3,0,82,8,16
