"player_id","web_name","first_name","second_name","id","kickoff_time_formatted","event_name","opponent_name","opponent_short_name","is_home","difficulty","code","kickoff_time","team_h_score","team_a_score","finished","minutes","provisional_start_time","finished_provisional","event","team_a","team_h"
135,"Hennessey","Wayne","Hennessey",35,"01 Sep 15:00","Gameweek 4","Southampton","SOU",TRUE,2,987626,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,16,7
136,"Speroni","Julian","Speroni",35,"01 Sep 15:00","Gameweek 4","Southampton","SOU",TRUE,2,987626,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,16,7
137,"Guaita","Vicente","Guaita",35,"01 Sep 15:00","Gameweek 4","Southampton","SOU",TRUE,2,987626,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,16,7
138,"Tomkins","James","Tomkins",35,"01 Sep 15:00","Gameweek 4","Southampton","SOU",TRUE,2,987626,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,16,7
139,"Dann","Scott","Dann",35,"01 Sep 15:00","Gameweek 4","Southampton","SOU",TRUE,2,987626,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,16,7
140,"Kelly","Martin","Kelly",35,"01 Sep 15:00","Gameweek 4","Southampton","SOU",TRUE,2,987626,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,16,7
141,"Schlupp","Jeffrey","Schlupp",35,"01 Sep 15:00","Gameweek 4","Southampton","SOU",TRUE,2,987626,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,16,7
142,"van Aanholt","Patrick","van Aanholt",35,"01 Sep 15:00","Gameweek 4","Southampton","SOU",TRUE,2,987626,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,16,7
143,"Sakho","Mamadou","Sakho",35,"01 Sep 15:00","Gameweek 4","Southampton","SOU",TRUE,2,987626,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,16,7
144,"Riedewald","Jairo","Riedewald",35,"01 Sep 15:00","Gameweek 4","Southampton","SOU",TRUE,2,987626,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,16,7
145,"Wan-Bissaka","Aaron","Wan-Bissaka",35,"01 Sep 15:00","Gameweek 4","Southampton","SOU",TRUE,2,987626,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,16,7
146,"Puncheon","Jason","Puncheon",35,"01 Sep 15:00","Gameweek 4","Southampton","SOU",TRUE,2,987626,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,16,7
147,"McArthur","James","McArthur",35,"01 Sep 15:00","Gameweek 4","Southampton","SOU",TRUE,2,987626,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,16,7
148,"Sako","Bakary","Sako",35,"01 Sep 15:00","Gameweek 4","Southampton","SOU",TRUE,2,987626,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,16,7
149,"Townsend","Andros","Townsend",35,"01 Sep 15:00","Gameweek 4","Southampton","SOU",TRUE,2,987626,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,16,7
150,"Milivojevic","Luka","Milivojevic",35,"01 Sep 15:00","Gameweek 4","Southampton","SOU",TRUE,2,987626,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,16,7
151,"Zaha","Wilfried","Zaha",35,"01 Sep 15:00","Gameweek 4","Southampton","SOU",TRUE,2,987626,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,16,7
152,"Benteke","Christian","Benteke",35,"01 Sep 15:00","Gameweek 4","Southampton","SOU",TRUE,2,987626,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,16,7
153,"Sørloth","Alexander","Sørloth",35,"01 Sep 15:00","Gameweek 4","Southampton","SOU",TRUE,2,987626,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,16,7
154,"Pickford","Jordan","Pickford",36,"01 Sep 15:00","Gameweek 4","Huddersfield","HUD",TRUE,2,987627,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,10,8
155,"Stekelenburg","Maarten","Stekelenburg",36,"01 Sep 15:00","Gameweek 4","Huddersfield","HUD",TRUE,2,987627,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,10,8
156,"Baines","Leighton","Baines",36,"01 Sep 15:00","Gameweek 4","Huddersfield","HUD",TRUE,2,987627,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,10,8
157,"Coleman","Seamus","Coleman",36,"01 Sep 15:00","Gameweek 4","Huddersfield","HUD",TRUE,2,987627,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,10,8
158,"Jagielka","Phil","Jagielka",36,"01 Sep 15:00","Gameweek 4","Huddersfield","HUD",TRUE,2,987627,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,10,8
159,"Williams","Ashley","Williams",36,"01 Sep 15:00","Gameweek 4","Huddersfield","HUD",TRUE,2,987627,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,10,8
160,"Holgate","Mason","Holgate",36,"01 Sep 15:00","Gameweek 4","Huddersfield","HUD",TRUE,2,987627,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,10,8
161,"Kenny","Jonjoe","Kenny",36,"01 Sep 15:00","Gameweek 4","Huddersfield","HUD",TRUE,2,987627,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,10,8
162,"Keane","Michael","Keane",36,"01 Sep 15:00","Gameweek 4","Huddersfield","HUD",TRUE,2,987627,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,10,8
163,"Martina","Cuco","Martina",36,"01 Sep 15:00","Gameweek 4","Huddersfield","HUD",TRUE,2,987627,"2018-09-01T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,4,10,8
