"player_id","web_name","first_name","second_name","id","kickoff_time_formatted","event_name","opponent_name","opponent_short_name","is_home","difficulty","code","kickoff_time","team_h_score","team_a_score","finished","minutes","provisional_start_time","finished_provisional","event","team_a","team_h"
1,"Cech","Petr","Cech",74,"07 Oct 12:00","Gameweek 8","Fulham","FUL",FALSE,2,987665,"2018-10-07T11:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,1,9
2,"Leno","Bernd","Leno",74,"07 Oct 12:00","Gameweek 8","Fulham","FUL",FALSE,2,987665,"2018-10-07T11:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,1,9
3,"Koscielny","Laurent","Koscielny",74,"07 Oct 12:00","Gameweek 8","Fulham","FUL",FALSE,2,987665,"2018-10-07T11:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,1,9
4,"Bellerín","Héctor","Bellerín",74,"07 Oct 12:00","Gameweek 8","Fulham","FUL",FALSE,2,987665,"2018-10-07T11:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,1,9
5,"Monreal","Nacho","Monreal",74,"07 Oct 12:00","Gameweek 8","Fulham","FUL",FALSE,2,987665,"2018-10-07T11:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,1,9
6,"Holding","Rob","Holding",74,"07 Oct 12:00","Gameweek 8","Fulham","FUL",FALSE,2,987665,"2018-10-07T11:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,1,9
7,"Mustafi","Shkodran","Mustafi",74,"07 Oct 12:00","Gameweek 8","Fulham","FUL",FALSE,2,987665,"2018-10-07T11:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,1,9
8,"Kolasinac","Sead","Kolasinac",74,"07 Oct 12:00","Gameweek 8","Fulham","FUL",FALSE,2,987665,"2018-10-07T11:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,1,9
9,"Chambers","Calum","Chambers",74,"07 Oct 12:00","Gameweek 8","Arsenal","ARS",TRUE,4,987665,"2018-10-07T11:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,1,9
10,"Mavropanos","Konstantinos","Mavropanos",74,"07 Oct 12:00","Gameweek 8","Fulham","FUL",FALSE,2,987665,"2018-10-07T11:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,1,9
11,"Lichtsteiner","Stephan","Lichtsteiner",74,"07 Oct 12:00","Gameweek 8","Fulham","FUL",FALSE,2,987665,"2018-10-07T11:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,1,9
12,"Sokratis","Sokratis","Papastathopoulos",74,"07 Oct 12:00","Gameweek 8","Fulham","FUL",FALSE,2,987665,"2018-10-07T11:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,1,9
13,"Özil","Mesut","Özil",74,"07 Oct 12:00","Gameweek 8","Fulham","FUL",FALSE,2,987665,"2018-10-07T11:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,1,9
14,"Ramsey","Aaron","Ramsey",74,"07 Oct 12:00","Gameweek 8","Fulham","FUL",FALSE,2,987665,"2018-10-07T11:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,1,9
15,"Iwobi","Alex","Iwobi",74,"07 Oct 12:00","Gameweek 8","Fulham","FUL",FALSE,2,987665,"2018-10-07T11:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,1,9
16,"Elneny","Mohamed","Elneny",74,"07 Oct 12:00","Gameweek 8","Fulham","FUL",FALSE,2,987665,"2018-10-07T11:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,1,9
17,"Xhaka","Granit","Xhaka",74,"07 Oct 12:00","Gameweek 8","Fulham","FUL",FALSE,2,987665,"2018-10-07T11:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,1,9
18,"Mkhitaryan","Henrikh","Mkhitaryan",74,"07 Oct 12:00","Gameweek 8","Fulham","FUL",FALSE,2,987665,"2018-10-07T11:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,1,9
19,"Nelson","Reiss","Nelson",74,"07 Oct 12:00","Gameweek 8","Fulham","FUL",FALSE,2,987665,"2018-10-07T11:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,1,9
20,"Maitland-Niles","Ainsley","Maitland-Niles",74,"07 Oct 12:00","Gameweek 8","Fulham","FUL",FALSE,2,987665,"2018-10-07T11:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,1,9
21,"Welbeck","Danny","Welbeck",74,"07 Oct 12:00","Gameweek 8","Fulham","FUL",FALSE,2,987665,"2018-10-07T11:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,1,9
22,"Lacazette","Alexandre","Lacazette",74,"07 Oct 12:00","Gameweek 8","Fulham","FUL",FALSE,2,987665,"2018-10-07T11:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,1,9
23,"Aubameyang","Pierre-Emerick","Aubameyang",74,"07 Oct 12:00","Gameweek 8","Fulham","FUL",FALSE,2,987665,"2018-10-07T11:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,1,9
24,"Begovic","Asmir","Begovic",80,"06 Oct 15:00","Gameweek 8","Watford","WAT",FALSE,3,987671,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,2,18
25,"Boruc","Artur","Boruc",80,"06 Oct 15:00","Gameweek 8","Watford","WAT",FALSE,3,987671,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,2,18
26,"Francis","Simon","Francis",80,"06 Oct 15:00","Gameweek 8","Watford","WAT",FALSE,3,987671,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,2,18
27,"Steve Cook","Steve","Cook",80,"06 Oct 15:00","Gameweek 8","Watford","WAT",FALSE,3,987671,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,2,18
28,"Daniels","Charlie","Daniels",80,"06 Oct 15:00","Gameweek 8","Watford","WAT",FALSE,3,987671,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,2,18
29,"Adam Smith","Adam","Smith",80,"06 Oct 15:00","Gameweek 8","Watford","WAT",FALSE,3,987671,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,2,18
30,"Mings","Tyrone","Mings",80,"06 Oct 15:00","Gameweek 8","Watford","WAT",FALSE,3,987671,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,2,18
31,"Aké","Nathan","Aké",80,"06 Oct 15:00","Gameweek 8","Watford","WAT",FALSE,3,987671,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,2,18
32,"Simpson","Jack","Simpson",80,"06 Oct 15:00","Gameweek 8","Watford","WAT",FALSE,3,987671,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,2,18
33,"Arter","Harry","Arter",79,"06 Oct 15:00","Gameweek 8","Spurs","TOT",FALSE,4,987670,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,5,17
34,"Pugh","Marc","Pugh",80,"06 Oct 15:00","Gameweek 8","Watford","WAT",FALSE,3,987671,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,2,18
35,"Surman","Andrew","Surman",80,"06 Oct 15:00","Gameweek 8","Watford","WAT",FALSE,3,987671,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,2,18
36,"Stanislas","Junior","Stanislas",80,"06 Oct 15:00","Gameweek 8","Watford","WAT",FALSE,3,987671,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,2,18
37,"Gosling","Dan","Gosling",80,"06 Oct 15:00","Gameweek 8","Watford","WAT",FALSE,3,987671,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,2,18
38,"Ibe","Jordon","Ibe",80,"06 Oct 15:00","Gameweek 8","Watford","WAT",FALSE,3,987671,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,2,18
39,"Lewis Cook","Lewis","Cook",80,"06 Oct 15:00","Gameweek 8","Watford","WAT",FALSE,3,987671,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,2,18
40,"Fraser","Ryan","Fraser",80,"06 Oct 15:00","Gameweek 8","Watford","WAT",FALSE,3,987671,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,2,18
41,"Hyndman","Emerson","Hyndman",80,"06 Oct 15:00","Gameweek 8","Watford","WAT",FALSE,3,987671,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,2,18
42,"Brooks","David","Brooks",80,"06 Oct 15:00","Gameweek 8","Watford","WAT",FALSE,3,987671,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,2,18
43,"Wilson","Callum","Wilson",80,"06 Oct 15:00","Gameweek 8","Watford","WAT",FALSE,3,987671,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,2,18
44,"Mousset","Lys","Mousset",80,"06 Oct 15:00","Gameweek 8","Watford","WAT",FALSE,3,987671,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,2,18
45,"King","Joshua","King",80,"06 Oct 15:00","Gameweek 8","Watford","WAT",FALSE,3,987671,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,2,18
46,"Defoe","Jermain","Defoe",80,"06 Oct 15:00","Gameweek 8","Watford","WAT",FALSE,3,987671,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,2,18
47,"Ryan","Mathew","Ryan",71,"05 Oct 20:00","Gameweek 8","West Ham","WHU",TRUE,2,987662,"2018-10-05T19:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,19,3
48,"Dunk","Lewis","Dunk",71,"05 Oct 20:00","Gameweek 8","West Ham","WHU",TRUE,2,987662,"2018-10-05T19:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,19,3
49,"Duffy","Shane","Duffy",71,"05 Oct 20:00","Gameweek 8","West Ham","WHU",TRUE,2,987662,"2018-10-05T19:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,19,3
50,"Bruno","Bruno","Saltor Grau",71,"05 Oct 20:00","Gameweek 8","West Ham","WHU",TRUE,2,987662,"2018-10-05T19:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,19,3
51,"Bong","Gaëtan","Bong",71,"05 Oct 20:00","Gameweek 8","West Ham","WHU",TRUE,2,987662,"2018-10-05T19:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,19,3
52,"Suttner","Markus","Suttner",71,"05 Oct 20:00","Gameweek 8","West Ham","WHU",TRUE,2,987662,"2018-10-05T19:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,19,3
53,"Schelotto","Ezequiel","Schelotto",71,"05 Oct 20:00","Gameweek 8","West Ham","WHU",TRUE,2,987662,"2018-10-05T19:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,19,3
54,"Balogun","Leon","Balogun",71,"05 Oct 20:00","Gameweek 8","West Ham","WHU",TRUE,2,987662,"2018-10-05T19:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,19,3
55,"Knockaert","Anthony","Knockaert",71,"05 Oct 20:00","Gameweek 8","West Ham","WHU",TRUE,2,987662,"2018-10-05T19:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,19,3
56,"Stephens","Dale","Stephens",71,"05 Oct 20:00","Gameweek 8","West Ham","WHU",TRUE,2,987662,"2018-10-05T19:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,19,3
57,"Kayal","Beram","Kayal",71,"05 Oct 20:00","Gameweek 8","West Ham","WHU",TRUE,2,987662,"2018-10-05T19:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,19,3
58,"March","Solomon","March",71,"05 Oct 20:00","Gameweek 8","West Ham","WHU",TRUE,2,987662,"2018-10-05T19:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,19,3
59,"Groß","Pascal","Groß",71,"05 Oct 20:00","Gameweek 8","West Ham","WHU",TRUE,2,987662,"2018-10-05T19:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,19,3
60,"Pröpper","Davy","Pröpper",71,"05 Oct 20:00","Gameweek 8","West Ham","WHU",TRUE,2,987662,"2018-10-05T19:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,19,3
61,"Izquierdo","José Heriberto","Izquierdo Mena",71,"05 Oct 20:00","Gameweek 8","West Ham","WHU",TRUE,2,987662,"2018-10-05T19:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,19,3
62,"Murray","Glenn","Murray",71,"05 Oct 20:00","Gameweek 8","West Ham","WHU",TRUE,2,987662,"2018-10-05T19:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,19,3
63,"Hemed","Tomer","Hemed",71,"05 Oct 20:00","Gameweek 8","West Ham","WHU",TRUE,2,987662,"2018-10-05T19:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,19,3
64,"Baldock","Sam","Baldock",71,"05 Oct 20:00","Gameweek 8","West Ham","WHU",TRUE,2,987662,"2018-10-05T19:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,19,3
65,"Locadia","Jürgen","Locadia",71,"05 Oct 20:00","Gameweek 8","West Ham","WHU",TRUE,2,987662,"2018-10-05T19:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,19,3
66,"Andone","Florin","Andone",71,"05 Oct 20:00","Gameweek 8","West Ham","WHU",TRUE,2,987662,"2018-10-05T19:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,19,3
67,"Heaton","Tom","Heaton",72,"06 Oct 15:00","Gameweek 8","Huddersfield","HUD",TRUE,2,987663,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,10,4
68,"Pope","Nick","Pope",72,"06 Oct 15:00","Gameweek 8","Huddersfield","HUD",TRUE,2,987663,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,10,4
69,"Lowton","Matthew","Lowton",72,"06 Oct 15:00","Gameweek 8","Huddersfield","HUD",TRUE,2,987663,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,10,4
70,"Mee","Ben","Mee",72,"06 Oct 15:00","Gameweek 8","Huddersfield","HUD",TRUE,2,987663,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,10,4
71,"Ward","Stephen","Ward",72,"06 Oct 15:00","Gameweek 8","Huddersfield","HUD",TRUE,2,987663,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,10,4
72,"Tarkowski","James","Tarkowski",72,"06 Oct 15:00","Gameweek 8","Huddersfield","HUD",TRUE,2,987663,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,10,4
73,"Long","Kevin","Long",72,"06 Oct 15:00","Gameweek 8","Huddersfield","HUD",TRUE,2,987663,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,10,4
74,"Taylor","Charlie","Taylor",72,"06 Oct 15:00","Gameweek 8","Huddersfield","HUD",TRUE,2,987663,"2018-10-06T14:00:00Z",NA,NA,FALSE,0,FALSE,FALSE,8,10,4
