"id","photo","web_name","team_code","status","code","first_name","second_name","squad_number","news","now_cost","news_added","chance_of_playing_this_round","chance_of_playing_next_round","value_form","value_season","cost_change_start","cost_change_event","cost_change_start_fall","cost_change_event_fall","in_dreamteam","dreamteam_count","selected_by_percent","form","transfers_out","transfers_in","transfers_out_event","transfers_in_event","loans_in","loans_out","loaned_in","loaned_out","total_points","event_points","points_per_game","ep_this","ep_next","special","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","element_type","team"
14,"41792.jpg","Ramsey",3,"a",41792,"Aaron","Ramsey",8,"",74,"2018-08-02T07:01:09Z",100,100,"0.2","0.8",-1,0,1,0,FALSE,0,"1.1","1.5",31912,17821,4109,4111,0,0,0,0,6,2,"1.5","2.5","2.0",FALSE,255,0,0,0,5,0,0,0,0,0,0,0,39,"56.2","99.6","116.0","27.2",0,"MID","ARS"
15,"153133.jpg","Iwobi",3,"d",153133,"Alex","Iwobi",17,"Illness - 75% chance of playing",55,"2018-09-03T09:01:13Z",NA,75,"0.5","2.0",0,0,0,0,FALSE,0,"1.6","2.8",48682,78476,15403,2837,0,0,0,0,11,0,"5.5","3.8","2.5",FALSE,119,1,1,0,3,0,0,0,0,0,0,0,46,"59.4","38.7","29.0","12.7",0,"MID","ARS"
16,"153256.jpg","Elneny",3,"a",153256,"Mohamed","Elneny",4,"",44,NA,NA,NA,"0.0","0.0",-1,0,1,0,FALSE,0,"2.3","0.0",63043,22986,7686,2728,0,0,0,0,0,0,"0.0","1.0","0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","ARS"
17,"84450.jpg","Xhaka",3,"a",84450,"Granit","Xhaka",34,"",54,NA,NA,NA,"0.3","1.3",-1,0,1,0,FALSE,0,"2.7","1.8",108238,11803,7130,3443,0,0,0,0,7,4,"1.8","2.8","2.3",FALSE,294,0,1,0,7,0,0,0,3,0,0,0,46,"62.4","79.0","16.0","15.8",0,"MID","ARS"
18,"57249.jpg","Mkhitaryan",3,"a",57249,"Henrikh","Mkhitaryan",7,"",72,NA,NA,NA,"0.6","2.4",2,0,-2,0,FALSE,1,"19.1","4.3",349901,665761,104130,26935,0,0,0,0,17,1,"4.3","5.3","4.8",FALSE,271,1,1,0,6,0,0,0,0,0,0,2,58,"83.4","90.0","106.0","27.9",0,"MID","ARS"
19,"200641.jpg","Nelson",3,"u",200641,"Reiss","Nelson",48,"Season-long loan to Hoffenheim",44,"2018-09-02T07:29:58Z",NA,0,"0.0","0.0",-1,0,1,0,FALSE,0,"0.6","0.0",19246,3911,4469,187,0,0,0,0,0,0,"0.0","1.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","ARS"
20,"154043.jpg","Maitland-Niles",3,"i",154043,"Ainsley","Maitland-Niles",15,"Leg injury - Expected back 11 Nov",44,"2018-08-12T16:01:12Z",0,0,"0.1","0.2",-1,0,1,0,FALSE,0,"0.3","0.3",19463,3047,1369,382,0,0,0,0,1,0,"1.0","0.0","0.0",FALSE,34,0,0,0,1,0,0,0,0,0,0,0,7,"10.8","10.3","0.0","2.1",0,"MID","ARS"
21,"50175.jpg","Welbeck",3,"a",50175,"Danny","Welbeck",23,"",65,"2018-08-10T14:01:12Z",100,100,"0.4","1.4",0,0,0,0,FALSE,0,"0.6","2.3",17649,13006,3304,3018,0,0,0,0,9,1,"4.5","3.3","2.8",FALSE,21,1,0,0,0,0,0,0,0,0,0,3,33,"38.6","1.1","34.0","7.4",0,"FWD","ARS"
22,"59966.jpg","Lacazette",3,"a",59966,"Alexandre","Lacazette",9,"",94,NA,NA,NA,"0.5","1.9",-1,0,1,0,FALSE,1,"3.1","4.5",129370,63177,9238,39879,0,0,0,0,18,12,"4.5","5.5","5.0",FALSE,186,1,2,0,4,0,0,0,0,0,0,3,52,"80.6","67.8","124.0","26.9",0,"FWD","ARS"
23,"54694.jpg","Aubameyang",3,"a",54694,"Pierre-Emerick","Aubameyang",14,"",109,NA,NA,NA,"0.3","1.3",-1,0,1,0,FALSE,0,"13.2","3.5",461474,161885,37280,12360,0,0,0,0,14,8,"3.5","4.5","4.0",FALSE,342,1,0,0,8,0,0,0,0,0,0,2,46,"58.2","81.8","90.0","23.0",0,"FWD","ARS"
450,"198849.jpg","Torreira",3,"a",198849,"Lucas","Torreira",11,"",49,NA,NA,NA,"0.4","1.4",-1,0,1,0,FALSE,0,"1.4","1.8",43394,15078,3654,4983,0,0,0,0,7,4,"1.8","2.8","2.3",FALSE,119,0,1,0,1,0,0,0,0,0,0,0,42,"46.0","27.5","0.0","7.4",0,"MID","ARS"
451,"242166.jpg","Guendouzi",3,"a",242166,"Matteo","Guendouzi",29,"",45,NA,NA,NA,"0.3","1.3",0,0,0,0,FALSE,0,"3.3","1.5",67741,157236,12549,10705,0,0,0,0,6,1,"1.5","2.5","2.0",FALSE,304,0,0,0,8,0,0,0,1,0,0,0,59,"54.4","34.3","16.0","10.4",0,"MID","ARS"
24,"40349.jpg","Begovic",91,"a",40349,"Asmir","Begovic",27,"",45,NA,NA,NA,"0.7","2.7",0,0,0,0,FALSE,0,"4.7","3.0",53637,48750,8287,7535,0,0,0,0,12,2,"3.0","2.5","3.0",FALSE,360,0,0,1,5,0,0,0,0,0,10,0,59,"71.2","0.0","0.0","7.2",0,"GKP","BOU"
25,"18726.jpg","Boruc",91,"a",18726,"Artur","Boruc",1,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"6.7","0.0",56837,32036,8796,6675,0,0,0,0,0,0,"0.0","-0.5","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","BOU"
26,"15149.jpg","Francis",91,"a",15149,"Simon","Francis",2,"",45,NA,NA,NA,"0.3","1.3",0,0,0,0,FALSE,0,"0.4","1.5",9430,3524,907,301,0,0,0,0,6,1,"2.0","1.0","1.5",FALSE,125,0,1,0,2,0,0,0,0,0,0,0,31,"59.6","12.7","6.0","7.8",0,"DEF","BOU"
27,"56917.jpg","Steve Cook",91,"a",56917,"Steve","Cook",3,"",46,NA,NA,NA,"1.2","4.8",1,0,-1,0,FALSE,1,"9.0","5.5",119932,453368,28684,34027,0,0,0,0,22,1,"5.5","5.0","5.5",FALSE,360,1,1,1,5,0,0,0,0,0,0,3,91,"158.6","12.4","47.0","21.8",0,"DEF","BOU"
28,"41320.jpg","Daniels",91,"d",41320,"Charlie","Daniels",11,"Knee injury - 75% chance of playing",45,"2018-09-03T16:01:13Z",NA,75,"0.4","1.8",0,0,0,0,FALSE,0,"11.6","2.0",279817,46692,62577,932,0,0,0,0,8,0,"2.7","1.5","1.5",FALSE,270,0,0,1,3,0,0,0,1,0,0,0,42,"48.8","34.9","8.0","9.1",0,"DEF","BOU"
29,"54469.jpg","Adam Smith",91,"a",54469,"Adam","Smith",15,"",45,NA,NA,NA,"0.4","1.8",0,0,0,0,FALSE,0,"0.6","2.0",15767,15929,1753,600,0,0,0,0,8,2,"2.0","1.5","2.0",FALSE,319,0,0,1,4,0,0,0,0,1,0,0,56,"48.6","21.4","10.0","8.0",0,"DEF","BOU"
30,"149484.jpg","Mings",91,"a",149484,"Tyrone","Mings",26,"",44,NA,NA,NA,"0.0","0.0",-1,0,1,0,FALSE,0,"0.2","0.0",3731,507,340,50,0,0,0,0,0,0,"0.0","-0.5","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BOU"
31,"126184.jpg","Aké",91,"a",126184,"Nathan","Aké",5,"",50,"2018-08-05T11:01:10Z",100,100,"1.0","3.8",0,0,0,0,FALSE,0,"4.6","4.8",54238,76659,9591,8353,0,0,0,0,19,1,"4.8","4.3","4.8",FALSE,360,1,0,1,5,0,0,0,0,0,0,3,68,"106.4","1.9","28.0","13.6",0,"DEF","BOU"
32,"222434.jpg","Simpson",91,"a",222434,"Jack","Simpson",25,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"4.7","0.0",81351,24333,9653,1454,0,0,0,0,0,0,"0.0","-0.5","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BOU"
34,"20037.jpg","Pugh",91,"d",20037,"Marc","Pugh",7,"Hamstring injury - 25% chance of playing",44,"2018-08-29T15:31:12Z",25,25,"0.0","0.0",-1,0,1,0,FALSE,0,"0.5","0.0",14587,2532,2305,132,0,0,0,0,0,0,"0.0","-0.1","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
35,"15237.jpg","Surman",91,"a",15237,"Andrew","Surman",6,"",49,NA,NA,NA,"0.4","1.4",-1,-1,1,1,FALSE,0,"0.3","1.8",10367,4747,1330,285,0,0,0,0,7,0,"2.3","1.3","1.8",FALSE,255,0,0,1,3,0,0,0,0,0,0,0,37,"29.0","39.1","3.0","7.1",0,"MID","BOU"
36,"56872.jpg","Stanislas",91,"i",56872,"Junior","Stanislas",19,"Knee injury - Unknown return date",60,"2018-07-05T14:31:07Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",1342,191,101,29,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
37,"40387.jpg","Gosling",91,"a",40387,"Dan","Gosling",4,"",50,NA,NA,NA,"0.4","1.4",0,0,0,0,FALSE,0,"0.1","1.8",2386,1524,310,215,0,0,0,0,7,1,"1.8","1.3","1.8",FALSE,360,0,0,1,5,0,0,0,2,0,0,0,29,"56.0","58.1","5.0","11.9",0,"MID","BOU"
38,"103912.jpg","Ibe",91,"a",103912,"Jordon","Ibe",10,"",53,NA,NA,NA,"0.1","0.4",-2,0,2,0,FALSE,0,"0.3","0.5",15662,829,824,137,0,0,0,0,2,1,"1.0","0.0","0.5",FALSE,36,0,0,0,2,0,0,0,0,0,0,0,4,"10.4","46.9","8.0","6.5",0,"MID","BOU"
39,"155408.jpg","Lewis Cook",91,"a",155408,"Lewis","Cook",16,"",49,NA,NA,NA,"0.2","0.6",-1,0,1,0,FALSE,0,"0.2","0.8",7221,1297,613,116,0,0,0,0,3,1,"1.0","0.3","0.8",FALSE,17,0,0,0,0,0,0,0,0,0,0,0,12,"4.0","2.7","0.0","0.7",0,"MID","BOU"
40,"90105.jpg","Fraser",91,"a",90105,"Ryan","Fraser",24,"",56,NA,NA,NA,"0.9","3.8",1,0,-1,0,FALSE,0,"5.9","5.3",117575,314999,23784,51239,0,0,0,0,21,2,"5.3","4.8","5.3",FALSE,360,1,1,1,5,0,0,0,0,0,0,4,91,"102.6","122.0","90.0","31.4",0,"MID","BOU"
41,"122342.jpg","Hyndman",91,"u",122342,"Emerson","Hyndman",22,"Loaned to Hibernian",45,"2018-08-09T20:43:58Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",1799,32,117,3,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
42,"111317.jpg","Brooks",91,"a",111317,"David","Brooks",20,"",50,NA,NA,NA,"0.4","1.4",0,0,0,0,FALSE,0,"0.1","1.8",3492,5753,600,214,0,0,0,0,7,0,"2.3","1.3","1.8",FALSE,207,0,0,1,2,0,0,0,0,0,0,0,23,"19.8","48.1","89.0","15.7",0,"MID","BOU"
43,"75115.jpg","Wilson",91,"a",75115,"Callum","Wilson",13,"",62,NA,NA,NA,"1.0","3.9",2,0,-2,0,FALSE,1,"16.0","6.0",190437,742637,39726,115841,0,0,0,0,24,2,"6.0","5.5","6.0",FALSE,360,2,3,1,5,0,0,1,0,0,0,1,61,"104.2","58.3","200.0","35.9",0,"FWD","BOU"
44,"178304.jpg","Mousset",91,"a",178304,"Lys","Mousset",9,"",50,"2018-09-01T13:01:13Z",25,100,"0.2","0.6",0,0,0,0,FALSE,0,"0.2","0.8",8466,4251,987,582,0,0,0,0,3,1,"1.0","0.1","0.8",FALSE,12,0,0,0,1,0,0,0,0,0,0,0,8,"0.2","0.8","0.0","0.1",0,"FWD","BOU"
45,"78007.jpg","King",91,"a",78007,"Joshua","King",17,"",64,NA,NA,NA,"0.5","2.2",-1,0,1,0,FALSE,0,"3.9","3.5",219392,30280,19462,5073,0,0,0,0,14,2,"3.5","3.0","3.5",FALSE,348,1,0,1,4,0,0,0,1,0,0,3,38,"45.0","62.2","91.0","19.8",0,"FWD","BOU"
46,"7958.jpg","Defoe",91,"a",7958,"Jermain","Defoe",18,"",58,NA,NA,NA,"0.1","0.2",-2,0,2,0,FALSE,0,"0.6","0.3",25610,4102,2604,493,0,0,0,0,1,0,"1.0","-0.2","0.3",FALSE,1,0,0,0,0,0,0,0,0,0,0,0,3,"0.0","0.0","0.0","0.0",0,"FWD","BOU"
473,"171129.jpg","Rico",91,"a",171129,"Diego","Rico",21,"",45,"2018-08-01T10:01:10Z",100,100,"0.1","0.2",0,0,0,0,FALSE,0,"0.0","0.3",892,1099,273,892,0,0,0,0,1,1,"1.0","-0.2","0.3",FALSE,90,0,0,0,2,0,0,0,0,0,0,0,23,"25.4","43.7","3.0","7.2",0,"DEF","BOU"
494,"152551.jpg","Lerma",91,"a",152551,"Jefferson","Lerma",8,"",45,"2018-08-25T13:01:12Z",100,100,"0.1","0.2",0,0,0,0,FALSE,0,"0.2","0.3",6672,2827,547,622,0,0,0,0,1,1,"1.0","-0.2","0.3",FALSE,87,0,0,0,2,0,0,0,1,0,0,0,7,"21.2","1.1","1.0","2.3",0,"MID","BOU"
47,"131897.jpg","Ryan",36,"a",131897,"Mathew","Ryan",1,"",45,NA,NA,NA,"0.5","2.0",0,0,0,0,FALSE,0,"4.2","2.3",58565,20830,8310,2472,0,0,0,0,9,2,"2.3","2.3","1.8",FALSE,360,0,0,0,7,0,0,0,0,0,13,0,59,"100.6","0.0","0.0","10.1",0,"GKP","BHA"
48,"83299.jpg","Dunk",36,"a",83299,"Lewis","Dunk",5,"",44,"2018-09-01T13:01:13Z",25,100,"0.2","0.7",-1,0,1,0,FALSE,0,"1.6","0.8",72349,2519,4040,427,0,0,0,0,3,1,"1.0","0.2","0.3",FALSE,199,0,0,0,4,0,0,0,0,0,0,0,32,"29.2","22.1","4.0","5.5",0,"DEF","BHA"
49,"61933.jpg","Duffy",36,"a",61933,"Shane","Duffy",4,"",45,"2018-07-05T14:31:07Z",100,100,"0.6","2.4",0,0,0,0,FALSE,0,"2.9","2.8",44616,36990,6912,1447,0,0,0,0,11,1,"2.8","2.8","2.3",FALSE,360,1,0,0,7,0,0,0,0,0,0,0,61,"134.4","0.2","25.0","15.9",0,"DEF","BHA"
50,"11352.jpg","Bruno",36,"d",11352,"Bruno","Saltor Grau",2,"Hamstring injury - 75% chance of playing",44,"2018-08-11T14:31:12Z",50,75,"0.1","0.2",-1,0,1,0,FALSE,0,"0.1","0.3",7782,195,463,10,0,0,0,0,1,0,"1.0","0.1","-0.2",FALSE,25,0,0,0,0,0,0,0,0,0,0,0,6,"6.4","14.6","0.0","2.1",0,"DEF","BHA"
51,"42748.jpg","Bong",36,"a",42748,"Gaëtan","Bong",3,"",45,NA,NA,NA,"0.3","1.1",0,0,0,0,FALSE,0,"0.2","1.3",2481,1935,421,136,0,0,0,0,5,1,"1.3","1.3","0.8",FALSE,334,0,0,0,7,0,0,0,0,0,0,0,49,"43.0","8.3","0.0","5.1",0,"DEF","BHA"
52,"43808.jpg","Suttner",36,"a",43808,"Markus","Suttner",29,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"6.0","0.0",127029,14480,14480,662,0,0,0,0,0,0,"0.0","0.0","-0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BHA"
53,"74375.jpg","Schelotto",36,"a",74375,"Ezequiel","Schelotto",21,"",39,NA,NA,NA,"0.0","0.0",-1,-1,1,1,FALSE,0,"1.8","0.0",38663,7060,4511,1185,0,0,0,0,0,0,"0.0","0.0","-0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BHA"
54,"52484.jpg","Balogun",36,"a",52484,"Leon","Balogun",14,"",44,NA,NA,NA,"0.1","0.5",-1,0,1,0,FALSE,0,"0.1","0.5",3666,1973,566,82,0,0,0,0,2,0,"1.0","0.5","0.0",FALSE,160,0,0,0,3,0,0,0,1,0,0,0,17,"34.2","0.3","2.0","3.6",0,"DEF","BHA"
55,"83543.jpg","Knockaert",36,"a",83543,"Anthony","Knockaert",11,"",55,NA,NA,NA,"0.7","2.7",0,0,0,0,FALSE,0,"0.6","3.8",10420,13674,1619,4138,0,0,0,0,15,6,"3.8","3.8","3.3",FALSE,329,0,2,0,7,0,0,0,0,0,0,1,53,"64.4","49.1","56.0","17.0",0,"MID","BHA"
56,"40845.jpg","Stephens",36,"a",40845,"Dale","Stephens",6,"",45,NA,NA,NA,"0.3","1.3",0,0,0,0,FALSE,0,"7.8","1.5",173779,37449,23687,3448,0,0,0,0,6,1,"1.5","1.5","1.0",FALSE,360,0,0,0,7,0,0,0,2,0,0,0,49,"77.6","27.9","9.0","11.5",0,"MID","BHA"
57,"38490.jpg","Kayal",36,"a",38490,"Beram","Kayal",7,"",45,NA,NA,NA,"0.1","0.2",0,0,0,0,FALSE,0,"0.1","0.3",2092,832,240,100,0,0,0,0,1,0,"1.0","0.3","-0.2",FALSE,1,0,0,0,1,0,0,0,0,0,0,0,3,"0.0","0.0","0.0","0.0",0,"MID","BHA"
58,"109345.jpg","March",36,"a",109345,"Solomon","March",20,"",50,NA,NA,NA,"0.6","2.2",0,0,0,0,FALSE,0,"0.2","2.8",3941,7339,792,882,0,0,0,0,11,2,"2.8","2.8","2.3",FALSE,324,0,1,0,7,0,0,0,0,0,0,0,40,"54.4","52.9","50.0","15.9",0,"MID","BHA"
59,"60307.jpg","Groß",36,"d",60307,"Pascal","Groß",13,"Ankle injury - 75% chance of playing",69,"2018-09-03T16:01:13Z",NA,75,"0.4","1.6",-1,0,1,0,FALSE,1,"4.7","2.8",163257,41519,26823,1616,0,0,0,0,11,-1,"2.8","2.8","1.7",FALSE,217,1,0,0,4,0,0,1,0,0,0,3,36,"70.6","76.4","63.0","21.0",0,"MID","BHA"
60,"66242.jpg","Pröpper",36,"a",66242,"Davy","Pröpper",24,"",49,NA,NA,NA,"0.4","1.4",-1,-1,1,1,FALSE,0,"0.1","1.8",3158,1091,376,119,0,0,0,0,7,1,"1.8","1.8","1.3",FALSE,343,0,0,0,7,0,0,0,1,0,0,0,36,"46.2","19.4","13.0","8.0",0,"MID","BHA"
61,"167473.jpg","Izquierdo",36,"d",167473,"José Heriberto","Izquierdo Mena",19,"Lack of match fitness - 50% chance of playing",59,"2018-08-08T14:31:10Z",0,50,"0.0","0.0",-1,0,1,0,FALSE,0,"0.1","0.0",6553,149,376,27,0,0,0,0,0,0,"0.0","0.0","-0.3",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BHA"
62,"20529.jpg","Murray",36,"a",20529,"Glenn","Murray",17,"",65,"2018-08-04T08:01:10Z",100,100,"0.8","3.2",0,0,0,0,FALSE,1,"1.7","5.3",23862,66942,6654,45072,0,0,0,0,21,12,"5.3","5.3","4.8",FALSE,360,3,0,0,6,0,0,0,2,0,0,3,60,"96.2","18.8","113.0","22.7",0,"FWD","BHA"
63,"38499.jpg","Hemed",36,"u",38499,"Tomer","Hemed",25,"Season-long loan to Queens Park Rangers",49,"2018-08-23T13:01:11Z",0,0,"0.0","0.0",-1,0,1,0,FALSE,0,"0.1","0.0",7370,1172,935,50,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","BHA"
64,"28462.jpg","Baldock",36,"u",28462,"Sam","Baldock",9,"Transferred to Reading",45,"2018-08-01T08:30:27Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.4","0.0",10466,650,1000,120,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","BHA"
65,"106757.jpg","Locadia",36,"a",106757,"Jürgen","Locadia",9,"",54,"2018-07-23T12:31:08Z",100,100,"0.1","0.6",-1,0,1,0,FALSE,0,"0.1","0.8",3227,1333,411,149,0,0,0,0,3,1,"1.0","0.8","0.3",FALSE,32,0,0,0,1,0,0,0,0,0,0,0,7,"3.4","1.8","17.0","2.3",0,"FWD","BHA"
66,"93284.jpg","Andone",36,"d",93284,"Florin","Andone",10,"Lack of match fitness - 50% chance of playing",50,"2018-08-04T08:01:10Z",0,50,"0.0","0.0",0,0,0,0,FALSE,0,"0.1","0.0",2331,388,244,58,0,0,0,0,0,0,"0.0","0.0","-0.3",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","BHA"
179,"50093.jpg","Button",36,"a",50093,"David","Button",27,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.7","0.0",14376,9864,2453,2221,0,0,0,0,0,0,"0.0","0.0","-0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","BHA"
439,"49262.jpg","Steele",36,"a",49262,"Jason","Steele",23,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.5","0.0",10249,8851,1675,1317,0,0,0,0,0,0,"0.0","0.0","-0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","BHA"
440,"209362.jpg","Bernardo",36,"a",209362,"Bernardo","Fernandes da Silva Junior",30,"",44,NA,NA,NA,"0.0","0.0",-1,0,1,0,FALSE,0,"0.1","0.0",4983,391,506,26,0,0,0,0,0,0,"0.0","0.0","-0.5",FALSE,90,0,0,0,2,0,0,0,1,0,0,0,11,"18.0","1.8","0.0","2.0",0,"DEF","BHA"
466,"227127.jpg","Bissouma",36,"a",227127,"Yves","Bissouma",8,"",49,NA,NA,NA,"0.2","0.8",-1,-1,1,1,FALSE,0,"0.0","1.0",1209,548,134,46,0,0,0,0,4,1,"1.3","1.0","0.5",FALSE,139,0,0,0,2,0,0,0,0,0,0,0,11,"7.4","19.5","24.0","5.0",0,"MID","BHA"
