"id","photo","web_name","team_code","status","code","first_name","second_name","squad_number","news","now_cost","news_added","chance_of_playing_this_round","chance_of_playing_next_round","value_form","value_season","cost_change_start","cost_change_event","cost_change_start_fall","cost_change_event_fall","in_dreamteam","dreamteam_count","selected_by_percent","form","transfers_out","transfers_in","transfers_out_event","transfers_in_event","loans_in","loans_out","loaned_in","loaned_out","total_points","event_points","points_per_game","ep_this","ep_next","special","minutes","goals_scored","assists","clean_sheets","goals_conceded","own_goals","penalties_saved","penalties_missed","yellow_cards","red_cards","saves","bonus","bps","influence","creativity","threat","ict_index","ea_index","element_type","team"
19,"200641.jpg","Nelson",3,"u",200641,"Reiss","Nelson",48,"Season-long loan to Hoffenheim",44,"2018-09-02T07:29:58Z",0,0,"0.0","0.0",-1,0,1,0,FALSE,0,"0.6","0.0",24099,3965,2596,28,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","ARS"
20,"154043.jpg","Maitland-Niles",3,"i",154043,"Ainsley","Maitland-Niles",15,"Leg injury - Expected back 22 Oct",44,"2018-08-12T16:01:12Z",0,0,"0.0","0.2",-1,0,1,0,FALSE,0,"0.3","0.0",22298,3469,1515,197,0,0,0,0,1,0,"1.0","0.0","0.0",FALSE,34,0,0,0,1,0,0,0,0,0,0,0,7,"10.8","10.3","0.0","2.1",0,"MID","ARS"
21,"50175.jpg","Welbeck",3,"a",50175,"Danny","Welbeck",23,"",65,"2018-08-10T14:01:12Z",100,100,"0.5","1.5",0,0,0,0,FALSE,0,"0.7","3.3",22930,17905,3552,2610,0,0,0,0,10,1,"3.3","3.8","3.8",FALSE,31,1,0,0,1,0,0,0,0,0,0,3,34,"40.6","11.9","40.0","9.2",0,"FWD","ARS"
22,"59966.jpg","Lacazette",3,"a",59966,"Alexandre","Lacazette",9,"",94,NA,NA,NA,"0.7","2.4",-1,0,1,0,FALSE,1,"4.4","7.0",164987,165109,20878,49908,0,0,0,0,23,5,"4.6","7.5","7.5",FALSE,276,1,3,0,5,0,0,0,0,0,0,3,63,"90.6","98.0","172.0","35.7",0,"FWD","ARS"
23,"54694.jpg","Aubameyang",3,"a",54694,"Pierre-Emerick","Aubameyang",14,"",109,NA,NA,NA,"0.5","1.7",-1,0,1,0,FALSE,0,"11.4","5.0",587113,192777,79033,17561,0,0,0,0,19,5,"3.8","5.5","5.5",FALSE,410,1,1,1,8,0,0,0,0,0,0,2,58,"58.2","85.8","102.0","24.6",0,"FWD","ARS"
450,"198849.jpg","Torreira",3,"d",198849,"Lucas","Torreira",11,"Knock - 75% chance of playing",49,"2018-09-21T08:31:13Z",100,75,"0.4","1.6",-1,0,1,0,FALSE,0,"1.4","2.0",55947,23235,7390,4176,0,0,0,0,8,1,"1.6","2.5","1.9",FALSE,164,0,1,0,2,0,0,0,0,0,0,0,46,"49.4","30.3","11.0","9.1",0,"MID","ARS"
451,"242166.jpg","Guendouzi",3,"a",242166,"Matteo","Guendouzi",29,"",45,NA,NA,NA,"0.2","1.6",0,0,0,0,FALSE,0,"3.1","1.0",98667,175938,19870,7592,0,0,0,0,7,1,"1.4","1.5","1.5",FALSE,349,0,0,0,8,0,0,0,1,0,0,0,69,"66.2","37.2","16.0","11.9",0,"MID","ARS"
24,"40349.jpg","Begovic",91,"a",40349,"Asmir","Begovic",27,"",45,NA,NA,NA,"0.4","3.1",0,0,0,0,FALSE,0,"4.7","1.7",72651,73120,9570,12433,0,0,0,0,14,2,"2.8","1.7","2.2",FALSE,450,0,0,1,7,0,0,0,0,0,15,0,79,"110.0","0.0","0.0","11.1",0,"GKP","BOU"
25,"18726.jpg","Boruc",91,"a",18726,"Artur","Boruc",1,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"6.5","0.0",75696,43125,10204,4820,0,0,0,0,0,0,"0.0","0.0","0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","BOU"
26,"15149.jpg","Francis",91,"a",15149,"Simon","Francis",2,"",44,NA,NA,NA,"0.1","1.4",-1,0,1,0,FALSE,0,"0.4","0.3",11940,4495,1555,500,0,0,0,0,6,0,"1.5","0.3","0.8",FALSE,147,0,1,0,4,0,0,0,0,0,0,0,35,"66.8","13.5","6.0","8.6",0,"DEF","BOU"
27,"56917.jpg","Steve Cook",91,"a",56917,"Steve","Cook",3,"",46,NA,NA,NA,"0.2","5.0",1,0,-1,0,FALSE,1,"9.8","1.0",170410,547104,29231,39418,0,0,0,0,23,1,"4.6","1.0","1.5",FALSE,450,1,1,1,7,0,0,0,0,0,0,3,105,"174.6","12.6","58.0","24.5",0,"DEF","BOU"
28,"41320.jpg","Daniels",91,"d",41320,"Charlie","Daniels",11,"Knee injury - 25% chance of playing",44,"2018-09-03T16:01:13Z",25,25,"0.1","1.8",-1,0,1,0,FALSE,0,"7.6","0.3",488081,47242,101201,251,0,0,0,0,8,0,"2.7","0.1","0.2",FALSE,270,0,0,1,3,0,0,0,1,0,0,0,42,"48.8","34.9","8.0","9.1",0,"DEF","BOU"
29,"54469.jpg","Adam Smith",91,"a",54469,"Adam","Smith",15,"",45,NA,NA,NA,"0.5","3.3",0,0,0,0,FALSE,0,"0.8","2.3",19875,28310,2592,11118,0,0,0,0,15,7,"3.0","2.3","2.8",FALSE,409,1,0,1,6,0,0,0,0,1,0,0,75,"83.2","25.0","31.0","13.9",0,"DEF","BOU"
30,"149484.jpg","Mings",91,"a",149484,"Tyrone","Mings",26,"",44,NA,NA,NA,"0.0","0.0",-1,0,1,0,FALSE,0,"0.1","0.0",4432,585,414,45,0,0,0,0,0,0,"0.0","0.0","0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BOU"
31,"126184.jpg","Aké",91,"a",126184,"Nathan","Aké",5,"",50,"2018-08-05T11:01:10Z",100,100,"0.7","4.0",0,0,0,0,FALSE,0,"4.6","3.3",71456,94924,10380,9373,0,0,0,0,20,1,"4.0","3.3","3.8",FALSE,450,1,0,1,7,0,0,0,0,0,0,3,82,"116.8","2.2","28.0","14.7",0,"DEF","BOU"
32,"222434.jpg","Simpson",91,"a",222434,"Jack","Simpson",25,"",39,NA,NA,NA,"0.0","0.0",-1,-1,1,1,FALSE,0,"4.6","0.0",100035,33252,10956,7855,0,0,0,0,0,0,"0.0","0.0","0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BOU"
34,"20037.jpg","Pugh",91,"a",20037,"Marc","Pugh",7,"",44,"2018-08-29T15:31:12Z",75,100,"0.0","0.0",-1,0,1,0,FALSE,0,"0.4","0.0",17917,2802,1703,176,0,0,0,0,0,0,"0.0","0.0","0.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
35,"15237.jpg","Surman",91,"a",15237,"Andrew","Surman",6,"",49,NA,NA,NA,"0.1","1.4",-1,0,1,0,FALSE,0,"0.2","0.7",13819,5445,2282,227,0,0,0,0,7,0,"2.3","0.7","1.2",FALSE,255,0,0,1,3,0,0,0,0,0,0,0,37,"29.0","39.1","3.0","7.1",0,"MID","BOU"
36,"56872.jpg","Stanislas",91,"d",56872,"Junior","Stanislas",19,"Lack of match fitness - 75% chance of playing",60,"2018-07-05T14:31:07Z",0,75,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",1519,292,99,63,0,0,0,0,0,0,"0.0","0.0","0.4",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
37,"40387.jpg","Gosling",91,"a",40387,"Dan","Gosling",4,"",50,NA,NA,NA,"0.3","1.6",0,0,0,0,FALSE,0,"0.1","1.3",3223,2248,539,372,0,0,0,0,8,1,"1.6","1.3","1.8",FALSE,450,0,0,1,7,0,0,0,3,0,0,0,38,"76.0","59.4","5.0","14.0",0,"MID","BOU"
38,"103912.jpg","Ibe",91,"a",103912,"Jordon","Ibe",10,"",52,NA,NA,NA,"0.1","0.4",-3,0,3,0,FALSE,0,"0.3","0.7",17942,1224,1397,210,0,0,0,0,2,0,"1.0","0.7","1.2",FALSE,36,0,0,0,2,0,0,0,0,0,0,0,4,"10.4","46.9","8.0","6.5",0,"MID","BOU"
39,"155408.jpg","Lewis Cook",91,"a",155408,"Lewis","Cook",16,"",48,NA,NA,NA,"0.2","0.8",-2,-1,2,1,FALSE,0,"0.2","1.0",8997,1846,1110,396,0,0,0,0,4,1,"1.0","1.0","1.5",FALSE,29,0,0,0,2,0,0,0,0,0,0,0,16,"5.4","2.8","10.0","1.9",0,"MID","BOU"
40,"90105.jpg","Fraser",91,"a",90105,"Ryan","Fraser",24,"",58,"2018-09-15T13:01:13Z",75,100,"1.3","6.8",3,2,-3,-2,TRUE,1,"16.0","7.3",193802,930895,20718,590002,0,0,0,0,39,18,"7.8","5.5","7.8",FALSE,450,3,2,1,7,0,0,0,0,0,0,7,147,"191.0","144.2","128.0","46.3",0,"MID","BOU"
41,"122342.jpg","Hyndman",91,"u",122342,"Emerson","Hyndman",22,"Loaned to Hibernian",45,"2018-08-09T20:43:58Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",1996,41,122,6,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BOU"
42,"111317.jpg","Brooks",91,"a",111317,"David","Brooks",20,"",50,NA,NA,NA,"0.3","2.0",0,0,0,0,FALSE,0,"0.1","1.7",5082,7166,949,859,0,0,0,0,10,3,"2.5","1.7","2.2",FALSE,274,0,0,2,2,0,0,0,0,0,0,0,34,"26.6","62.1","89.0","17.8",0,"MID","BOU"
43,"75115.jpg","Wilson",91,"a",75115,"Callum","Wilson",13,"",63,NA,NA,NA,"0.7","4.4",3,0,-3,0,FALSE,1,"19.2","4.7",285506,1021373,59601,104646,0,0,0,0,28,4,"5.6","4.7","5.2",FALSE,450,2,4,1,7,0,0,1,1,0,0,1,74,"121.4","82.6","222.0","42.3",0,"FWD","BOU"
44,"178304.jpg","Mousset",91,"a",178304,"Lys","Mousset",9,"",50,"2018-09-01T13:01:13Z",100,100,"0.2","0.8",0,0,0,0,FALSE,0,"0.2","1.0",10020,5459,1036,815,0,0,0,0,4,1,"1.0","1.0","1.5",FALSE,17,0,0,0,3,0,0,0,0,0,0,0,8,"0.4","0.9","2.0","0.3",0,"FWD","BOU"
45,"78007.jpg","King",91,"a",78007,"Joshua","King",17,"",63,NA,NA,NA,"1.2","4.0",-2,0,2,0,FALSE,1,"5.0","7.3",257650,120953,18097,83434,0,0,0,0,25,11,"5.0","7.3","7.8",FALSE,432,2,1,2,4,0,0,0,1,0,0,5,72,"100.6","75.4","131.0","30.7",0,"FWD","BOU"
46,"7958.jpg","Defoe",91,"a",7958,"Jermain","Defoe",18,"",58,NA,NA,NA,"0.0","0.2",-2,0,2,0,FALSE,0,"0.5","0.0",29529,5085,2300,578,0,0,0,0,1,0,"1.0","0.0","0.5",FALSE,1,0,0,0,0,0,0,0,0,0,0,0,3,"0.0","0.0","0.0","0.0",0,"FWD","BOU"
473,"171129.jpg","Rico",91,"a",171129,"Diego","Rico",21,"",45,"2018-08-01T10:01:10Z",100,100,"0.2","0.4",0,0,0,0,FALSE,0,"0.1","0.7",2315,5429,457,970,0,0,0,0,2,1,"1.0","0.7","1.2",FALSE,180,0,0,0,4,0,0,0,0,0,0,0,30,"37.2","50.0","7.0","9.4",0,"DEF","BOU"
494,"152551.jpg","Lerma",91,"a",152551,"Jefferson","Lerma",8,"",45,"2018-08-25T13:01:12Z",100,100,"0.2","0.7",0,0,0,0,FALSE,0,"0.2","1.0",8585,4519,1165,892,0,0,0,0,3,2,"1.5","1.0","1.5",FALSE,164,0,0,1,2,0,0,0,2,0,0,0,14,"33.2","3.3","1.0","3.7",0,"MID","BOU"
47,"131897.jpg","Ryan",36,"a",131897,"Mathew","Ryan",1,"",45,NA,NA,NA,"0.5","2.2",0,0,0,0,FALSE,0,"3.8","2.3",81654,27441,12999,3359,0,0,0,0,10,1,"2.0","1.8","0.8",FALSE,450,0,0,0,9,0,0,0,0,0,15,0,71,"113.8","0.0","0.0","11.4",0,"GKP","BHA"
48,"83299.jpg","Dunk",36,"a",83299,"Lewis","Dunk",5,"",44,"2018-09-01T13:01:13Z",100,100,"0.2","0.9",-1,0,1,0,FALSE,0,"1.4","0.7",81454,3424,4949,423,0,0,0,0,4,1,"1.0","0.2","-0.8",FALSE,289,0,0,0,6,0,0,0,0,0,0,0,47,"40.8","32.3","4.0","7.7",0,"DEF","BHA"
49,"61933.jpg","Duffy",36,"a",61933,"Shane","Duffy",4,"",45,"2018-07-05T14:31:07Z",100,100,"1.1","5.1",0,0,0,0,FALSE,1,"3.0","5.0",59065,58858,7437,20192,0,0,0,0,23,12,"4.6","4.5","3.5",FALSE,450,2,1,0,9,0,0,0,0,0,0,2,96,"199.6","0.5","46.0","24.6",0,"DEF","BHA"
50,"11352.jpg","Bruno",36,"a",11352,"Bruno","Saltor Grau",2,"",44,"2018-09-14T13:01:14Z",100,100,"0.0","0.2",-1,0,1,0,FALSE,0,"0.1","0.0",8481,231,299,25,0,0,0,0,1,0,"1.0","-0.5","-1.5",FALSE,25,0,0,0,0,0,0,0,0,0,0,0,6,"6.4","14.6","0.0","2.1",0,"DEF","BHA"
51,"42748.jpg","Bong",36,"a",42748,"Gaëtan","Bong",3,"",45,NA,NA,NA,"0.3","1.3",0,0,0,0,FALSE,0,"0.2","1.3",3382,2221,501,163,0,0,0,0,6,1,"1.2","0.8","-0.2",FALSE,424,0,0,0,9,0,0,0,0,0,0,0,57,"48.4","25.1","0.0","7.3",0,"DEF","BHA"
52,"43808.jpg","Suttner",36,"a",43808,"Markus","Suttner",29,"",39,NA,NA,NA,"0.0","0.0",-1,0,1,0,FALSE,0,"5.7","0.0",156853,26014,16667,5158,0,0,0,0,0,0,"0.0","-0.5","-1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BHA"
53,"74375.jpg","Schelotto",36,"a",74375,"Ezequiel","Schelotto",21,"",39,NA,NA,NA,"0.0","0.0",-1,0,1,0,FALSE,0,"1.8","0.0",48371,14216,5341,3043,0,0,0,0,0,0,"0.0","-0.5","-1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"DEF","BHA"
54,"52484.jpg","Balogun",36,"a",52484,"Leon","Balogun",14,"",44,NA,NA,NA,"0.1","0.5",-1,0,1,0,FALSE,0,"0.1","0.3",4659,2089,538,55,0,0,0,0,2,0,"1.0","-0.2","-1.2",FALSE,160,0,0,0,3,0,0,0,1,0,0,0,17,"34.2","0.3","2.0","3.6",0,"DEF","BHA"
55,"83543.jpg","Knockaert",36,"a",83543,"Anthony","Knockaert",11,"",55,NA,NA,NA,"0.7","3.5",0,0,0,0,FALSE,0,"0.6","4.0",16811,22533,3952,3711,0,0,0,0,19,4,"3.8","3.5","2.5",FALSE,419,0,3,0,9,0,0,0,1,0,0,1,73,"96.0","94.6","93.0","28.4",0,"MID","BHA"
56,"40845.jpg","Stephens",36,"a",40845,"Dale","Stephens",6,"",44,NA,NA,NA,"0.3","1.6",-1,-1,1,1,FALSE,0,"6.8","1.3",229418,45567,32798,4231,0,0,0,0,7,1,"1.4","0.8","-0.2",FALSE,450,0,0,0,9,0,0,0,3,0,0,0,60,"90.0","29.9","9.0","12.9",0,"MID","BHA"
57,"38490.jpg","Kayal",36,"a",38490,"Beram","Kayal",7,"",44,NA,NA,NA,"0.0","0.2",-1,0,1,0,FALSE,0,"0.1","0.0",2896,1695,404,258,0,0,0,0,1,0,"1.0","-0.5","-1.5",FALSE,1,0,0,0,1,0,0,0,0,0,0,0,3,"0.0","0.0","0.0","0.0",0,"MID","BHA"
58,"109345.jpg","March",36,"a",109345,"Solomon","March",20,"",50,NA,NA,NA,"0.4","2.6",0,0,0,0,FALSE,0,"0.2","2.0",5944,8705,1180,455,0,0,0,0,13,2,"2.6","1.5","0.5",FALSE,394,0,1,0,9,0,0,0,0,0,0,0,45,"56.0","71.5","54.0","18.3",0,"MID","BHA"
59,"60307.jpg","Groß",36,"i",60307,"Pascal","Groß",13,"Ankle injury - Expected back 29 Sep",68,"2018-09-03T16:01:13Z",75,0,"0.0","1.6",-2,0,2,0,FALSE,1,"3.0","0.0",256044,42093,48612,166,0,0,0,0,11,0,"2.8","-0.4","0.0",FALSE,217,1,0,0,4,0,0,1,0,0,0,3,36,"70.6","76.4","63.0","21.0",0,"MID","BHA"
60,"66242.jpg","Pröpper",36,"a",66242,"Davy","Pröpper",24,"",49,NA,NA,NA,"0.3","1.8",-1,0,1,0,FALSE,0,"0.1","1.7",4107,1533,565,239,0,0,0,0,9,2,"1.8","1.2","0.2",FALSE,433,0,0,0,9,0,0,0,1,0,0,0,48,"53.0","21.7","17.0","9.3",0,"MID","BHA"
61,"167473.jpg","Izquierdo",36,"d",167473,"José Heriberto","Izquierdo Mena",19,"Lack of match fitness - 75% chance of playing",59,"2018-08-08T14:31:10Z",75,75,"0.0","0.0",-1,0,1,0,FALSE,0,"0.1","0.0",7102,198,288,23,0,0,0,0,0,0,"0.0","-0.4","-1.1",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"MID","BHA"
62,"20529.jpg","Murray",36,"a",20529,"Glenn","Murray",17,"",65,"2018-08-04T08:01:10Z",100,100,"1.0","4.2",0,0,0,0,FALSE,1,"2.2","6.7",47183,116748,15516,18582,0,0,0,0,27,6,"5.4","6.2","5.2",FALSE,450,4,0,0,8,0,0,0,2,0,0,3,86,"136.8","31.2","132.0","29.9",0,"FWD","BHA"
63,"38499.jpg","Hemed",36,"u",38499,"Tomer","Hemed",25,"Season-long loan to Queens Park Rangers",49,"2018-08-23T13:01:11Z",0,0,"0.0","0.0",-1,0,1,0,FALSE,0,"0.1","0.0",8688,1207,659,21,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","BHA"
64,"28462.jpg","Baldock",36,"u",28462,"Sam","Baldock",9,"Transferred to Reading",45,"2018-08-01T08:30:27Z",0,0,"0.0","0.0",0,0,0,0,FALSE,0,"0.4","0.0",11818,816,793,108,0,0,0,0,0,0,"0.0","0.0","0.0",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","BHA"
65,"106757.jpg","Locadia",36,"a",106757,"Jürgen","Locadia",9,"",54,"2018-07-23T12:31:08Z",100,100,"0.1","0.6",-1,0,1,0,FALSE,0,"0.1","0.7",3881,1599,387,152,0,0,0,0,3,0,"0.8","0.2","-0.8",FALSE,46,0,0,0,1,0,0,0,1,0,0,0,4,"6.4","12.1","52.0","7.1",0,"FWD","BHA"
66,"93284.jpg","Andone",36,"d",93284,"Florin","Andone",10,"Lack of match fitness - 75% chance of playing",50,"2018-08-04T08:01:10Z",75,75,"0.0","0.0",0,0,0,0,FALSE,0,"0.0","0.0",2735,559,232,108,0,0,0,0,0,0,"0.0","-0.4","-1.1",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"FWD","BHA"
179,"50093.jpg","Button",36,"a",50093,"David","Button",27,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.7","0.0",19526,14895,2590,2844,0,0,0,0,0,0,"0.0","-0.5","-1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","BHA"
439,"49262.jpg","Steele",36,"a",49262,"Jason","Steele",23,"",40,NA,NA,NA,"0.0","0.0",0,0,0,0,FALSE,0,"1.5","0.0",13122,10501,1599,863,0,0,0,0,0,0,"0.0","-0.5","-1.5",FALSE,0,0,0,0,0,0,0,0,0,0,0,0,0,"0.0","0.0","0.0","0.0",0,"GKP","BHA"
440,"209362.jpg","Bernardo",36,"a",209362,"Bernardo","Fernandes da Silva Junior",30,"",43,NA,NA,NA,"0.0","0.0",-2,0,2,0,FALSE,0,"0.1","0.0",6098,516,599,79,0,0,0,0,0,0,"0.0","-0.5","-1.5",FALSE,90,0,0,0,2,0,0,0,1,0,0,0,11,"18.0","1.8","0.0","2.0",0,"DEF","BHA"
